Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,Eligius,F2Pool,KnCMiner,SlushPool,Unknown,ViaBTC,ghash.io,others
2014-03-05 00:00:00 UTC,1.90818E+14,3.81636E+14,5.72E+15,,,,,4.39E+15,4.39E+15,,9.5409E+14,4.58E+15,,5.72E+15,3.43473E+15
2014-03-06 00:00:00 UTC,,9.43609E+14,5.85E+15,,,,,5.66E+15,2.83083E+15,,7.54887E+14,5.28E+15,,8.87E+15,2.45E+15
2014-03-07 00:00:00 UTC,,3.79054E+14,6.82E+15,,,,,4.74E+15,3.41E+15,,1.32669E+15,4.93E+15,,7.58E+15,2.27433E+15
2014-03-08 00:00:00 UTC,,5.70495E+14,3.80E+15,,,,,5.70E+15,4.94E+15,,1.33115E+15,4.94E+15,,7.99E+15,2.66E+15
2014-03-09 00:00:00 UTC,,1.91301E+14,4.59E+15,,,,,5.17E+15,2.86952E+15,,3.82603E+14,7.27E+15,,1.05E+16,3.25E+15
2014-03-10 00:00:00 UTC,1.8754E+14,,4.31E+15,,,,,5.06E+15,3.18819E+15,,9.37702E+14,3.75E+15,,7.50E+15,3.00065E+15
2014-03-11 00:00:00 UTC,1.92732E+14,,5.40E+15,,,,,5.01E+15,3.85465E+15,,1.73459E+15,4.82E+15,,8.48E+15,2.89E+15
2014-03-12 00:00:00 UTC,3.73244E+14,,6.35E+15,,,,,4.48E+15,4.11E+15,,1.11973E+15,6.72E+15,,8.21E+15,2.61E+15
2014-03-13 00:00:00 UTC,,,5.26E+15,,,,,4.63E+15,5.05E+15,,1.26168E+15,5.47E+15,,9.46E+15,2.94E+15
2014-03-14 00:00:00 UTC,2.10969E+14,,3.79745E+15,,,,,3.16454E+15,3.79745E+15,,8.43877E+14,6.54E+15,,8.23E+15,1.47679E+15
2014-03-15 00:00:00 UTC,,,4.70E+15,,,,,5.55E+15,3.84E+15,,1.70841E+15,4.91E+15,,1.11E+16,3.42E+15
2014-03-16 00:00:00 UTC,,,4.67E+15,,,,,5.10E+15,2.76249E+15,,1.275E+15,7.22E+15,,1.25E+16,2.76249E+15
2014-03-17 00:00:00 UTC,2.09897E+14,,7.77E+15,,,,,3.98805E+15,3.15E+15,,8.39589E+14,7.14E+15,,8.40E+15,2.30887E+15
2014-03-18 00:00:00 UTC,,,3.18857E+15,,,,,3.82628E+15,5.31E+15,,8.50285E+14,6.59E+15,,8.93E+15,2.34E+15
2014-03-19 00:00:00 UTC,,,4.79E+15,,,,,5.62E+15,4.37359E+15,,4.16533E+14,6.66E+15,,9.79E+15,1.67E+15
2014-03-20 00:00:00 UTC,4.25653E+14,,6.17E+15,,,,,4.68E+15,4.68E+15,,1.48978E+15,6.60E+15,,8.51E+15,5.11E+15
2014-03-21 00:00:00 UTC,4.2005E+14,,4.62E+15,,,,,6.93E+15,6.30E+15,,6.30075E+14,8.19E+15,,8.19E+15,3.78E+15
2014-03-22 00:00:00 UTC,2.12598E+14,,5.53E+15,,,,,4.46E+15,4.03937E+15,,8.50394E+14,5.74E+15,,1.19E+16,3.40E+15
2014-03-23 00:00:00 UTC,,,5.76E+15,,,,,7.04E+15,6.40E+15,,1.06661E+15,1.00E+16,,9.81E+15,5.55E+15
2014-03-24 00:00:00 UTC,,,5.83E+15,,,,,4.38E+15,6.88E+15,,6.25161E+14,7.71E+15,,1.02E+16,3.54E+15
2014-03-25 00:00:00 UTC,2.49658E+14,,5.24E+15,,,,,5.24E+15,3.99453E+15,,1.24829E+15,7.24E+15,,1.20E+16,3.99E+15
2014-03-26 00:00:00 UTC,2.50802E+14,,5.27E+15,,,,,3.76E+15,5.52E+15,,7.52407E+14,1.03E+16,,9.78E+15,4.26E+15
2014-03-27 00:00:00 UTC,2.46033E+14,,4.4286E+15,,,,,3.69E+15,4.92E+15,,9.84134E+14,1.25E+16,,1.21E+16,3.6905E+15
2014-03-28 00:00:00 UTC,2.49293E+14,,8.48E+15,,,,,4.74E+15,5.73E+15,,9.97174E+14,1.25E+16,,7.23E+15,3.49011E+15
2014-03-29 00:00:00 UTC,2.49279E+14,,5.48E+15,,,,,5.98E+15,6.73E+15,,9.97116E+14,1.05E+16,,9.97E+15,3.74E+15
2014-03-30 00:00:00 UTC,,,4.52E+15,,,,,4.02E+15,5.03E+15,,5.02737E+14,9.30E+15,,8.30E+15,3.51916E+15
2014-03-31 00:00:00 UTC,,,7.16E+15,,,,,3.45708E+15,5.68E+15,,9.87739E+14,1.09E+16,,1.11E+16,5.19E+15
2014-04-01 00:00:00 UTC,,,5.20E+15,,,,,5.20E+15,4.95E+15,,9.89921E+14,1.41E+16,,7.18E+15,4.70E+15
2014-04-02 00:00:00 UTC,2.50703E+14,2.50703E+14,4.51E+15,,,,,5.26E+15,8.02E+15,,1.25352E+15,1.28E+16,,1.30E+16,4.01125E+15
2014-04-03 00:00:00 UTC,4.9479E+14,,6.43E+15,,,,,4.70E+15,6.68E+15,,2.22655E+15,1.06E+16,,1.46E+16,4.70E+15
2014-04-04 00:00:00 UTC,,,6.51E+15,,,,,4.76E+15,8.26E+15,,1.00153E+15,1.20E+16,,1.23E+16,4.00611E+15
2014-04-05 00:00:00 UTC,2.74599E+14,5.49197E+14,5.49E+15,,,,,6.86E+15,8.24E+15,,5.49197E+14,1.07E+16,,1.07E+16,3.57E+15
2014-04-06 00:00:00 UTC,3.0538E+14,,5.19E+15,,,,,5.80E+15,6.41E+15,,1.5269E+15,1.13E+16,,1.04E+16,5.19E+15
2014-04-07 00:00:00 UTC,,,6.98E+15,,,,,2.72958E+15,6.67E+15,,9.0986E+14,1.33E+16,,1.18E+16,3.34E+15
2014-04-08 00:00:00 UTC,9.13898E+14,,4.26E+15,,,,,2.13243E+15,5.48E+15,,9.13898E+14,8.23E+15,,1.34E+16,5.48E+15
2014-04-09 00:00:00 UTC,6.09506E+14,6.09506E+14,9.75E+15,,,,,3.96E+15,6.70E+15,,6.09506E+14,8.23E+15,,1.37E+16,4.88E+15
2014-04-10 00:00:00 UTC,6.09259E+14,,7.62E+15,,,,,4.57E+15,6.09E+15,,1.83E+15,1.07E+16,,1.07E+16,5.18E+15
2014-04-11 00:00:00 UTC,,3.0308E+14,6.36E+15,,,,,5.15E+15,7.58E+15,,1.21E+15,1.18E+16,,1.36E+16,5.15E+15
2014-04-12 00:00:00 UTC,,,4.29E+15,,,,,3.37E+15,7.05E+15,,1.22531E+15,1.38E+16,,1.62E+16,3.36959E+15
2014-04-13 00:00:00 UTC,3.02279E+14,9.06836E+14,6.65E+15,,,,,4.2319E+15,8.77E+15,,9.06836E+14,1.57E+16,,1.27E+16,6.35E+15
2014-04-14 00:00:00 UTC,3.04333E+14,,7.30E+15,,,,,4.87E+15,6.39E+15,,1.83E+15,1.46E+16,,1.73E+16,6.09E+15
2014-04-15 00:00:00 UTC,,3.07927E+14,7.70E+15,,,,,4.31E+15,6.77E+15,,1.84756E+15,1.63E+16,,1.48E+16,4.00305E+15
2014-04-16 00:00:00 UTC,,,4.80E+15,,,,,2.70E+15,6.00E+15,,8.99532E+14,1.23E+16,,1.53E+16,5.70E+15
2014-04-17 00:00:00 UTC,,3.15879E+14,7.27E+15,,,,,3.79055E+15,9.48E+15,,9.47638E+14,1.01E+16,,1.45E+16,6.95E+15
2014-04-18 00:00:00 UTC,,,7.96E+15,,,,,5.54E+15,7.62E+15,,1.04E+15,1.56E+16,,1.21E+16,5.54E+15
2014-04-19 00:00:00 UTC,,,8.31E+15,,,,,3.46375E+15,8.31E+15,,1.03912E+15,1.42E+16,,1.42E+16,5.54E+15
2014-04-20 00:00:00 UTC,3.48854E+14,,8.72E+15,,,,,4.19E+15,9.77E+15,,1.04656E+15,1.64E+16,,1.78E+16,3.84E+15
2014-04-21 00:00:00 UTC,3.56968E+14,7.13936E+14,1.04E+16,,,,,6.43E+15,7.85E+15,,1.78E+15,1.21E+16,,1.43E+16,7.14E+15
2014-04-22 00:00:00 UTC,,,7.71E+15,,,,,4.0242E+15,8.72E+15,,2.34745E+15,1.24E+16,,1.14E+16,5.03E+15
2014-04-23 00:00:00 UTC,,,8.89E+15,,,,,5.69E+15,7.46E+15,,3.19907E+15,1.39E+16,,1.42E+16,5.33E+15
2014-04-24 00:00:00 UTC,,3.42438E+14,6.16E+15,,,,,4.11E+15,6.85E+15,,6.84875E+14,1.51E+16,,1.20E+16,6.51E+15
2014-04-25 00:00:00 UTC,,,5.53E+15,,,,,5.87E+15,1.07E+16,,6.90818E+14,1.59E+16,,2.11E+16,3.11E+15
2014-04-26 00:00:00 UTC,,,6.59E+15,,,,,5.20E+15,1.07E+16,,3.4672E+14,1.39E+16,,1.46E+16,5.20E+15
2014-04-27 00:00:00 UTC,,1.04106E+15,5.90E+15,,,,,4.51E+15,1.11E+16,,2.42914E+15,1.60E+16,,1.60E+16,4.51E+15
2014-04-28 00:00:00 UTC,1.0417E+15,,4.51E+15,,,,,6.25E+15,7.29E+15,,1.38893E+15,1.81E+16,,9.38E+15,4.86E+15
2014-04-29 00:00:00 UTC,3.48438E+14,,8.01E+15,,,,,2.79E+15,9.76E+15,,1.39375E+15,1.43E+16,,1.67E+16,6.27E+15
2014-04-30 00:00:00 UTC,,,6.74E+15,,,,,5.55E+15,7.54E+15,,1.9836E+15,1.19E+16,,1.59E+16,4.76E+15
2014-05-01 00:00:00 UTC,,,7.99E+15,,,,,5.60E+15,9.59E+15,,7.99485E+14,1.64E+16,,2.20E+16,7.99E+15
2014-05-02 00:00:00 UTC,,,7.97E+15,,,,,4.78E+15,8.36E+15,,1.59332E+15,1.39E+16,,2.07E+16,6.77E+15
2014-05-03 00:00:00 UTC,,,4.01583E+15,,,,,6.02E+15,8.83E+15,,1.60633E+15,1.33E+16,,1.77E+16,5.62E+15
2014-05-04 00:00:00 UTC,,,8.28E+15,,,,,5.13E+15,9.46E+15,,3.15435E+15,1.38E+16,,1.30E+16,6.70E+15
2014-05-05 00:00:00 UTC,,,4.03E+15,,,,,8.47E+15,6.46E+15,,2.02E+15,8.07E+15,,1.53E+16,6.05E+15
2014-05-06 00:00:00 UTC,,,7.00E+15,,,,,3.50219E+15,8.17E+15,,7.78264E+14,1.56E+16,,2.88E+16,1.17E+16
2014-05-07 00:00:00 UTC,,,5.99E+15,,,,,6.39E+15,9.98E+15,,2.40E+15,1.64E+16,,1.80E+16,4.39E+15
2014-05-08 00:00:00 UTC,,,4.76E+15,,,,,8.73E+15,9.13E+15,,1.98424E+15,1.51E+16,,2.14E+16,5.16E+15
2014-05-09 00:00:00 UTC,,,1.03E+16,,,,,4.76E+15,5.15E+15,,1.98161E+15,1.51E+16,,2.34E+16,6.74E+15
2014-05-10 00:00:00 UTC,,,8.75E+15,,,,,3.18E+15,1.39E+16,,1.98775E+15,1.43E+16,,2.46E+16,4.37E+15
2014-05-11 00:00:00 UTC,,,1.19E+16,,,,,5.32E+15,5.73E+15,,1.63842E+15,1.39E+16,,1.84E+16,5.32E+15
2014-05-12 00:00:00 UTC,4.04845E+14,,5.67E+15,,,,,5.26E+15,9.31E+15,,2.02422E+15,1.26E+16,,2.27E+16,8.50E+15
2014-05-13 00:00:00 UTC,,,8.36E+15,,,,,5.72E+15,8.80E+15,,1.76006E+15,1.58E+16,,2.07E+16,1.01E+16
2014-05-14 00:00:00 UTC,,,6.61E+15,,,,,6.61E+15,7.05E+15,3.52E+15,1.32E+15,8.37E+15,,2.69E+16,5.73E+15
2014-05-15 00:00:00 UTC,8.77287E+14,,1.27E+16,,,,,4.83E+15,7.02E+15,5.26E+15,3.0705E+15,1.01E+16,,2.06E+16,1.05E+16
2014-05-16 00:00:00 UTC,,,9.69E+15,,,,,6.17E+15,8.37E+15,5.29E+15,2.64E+15,1.06E+16,,2.82E+16,8.81E+15
2014-05-17 00:00:00 UTC,4.40866E+14,,9.70E+15,,,,,3.96779E+15,8.38E+15,6.61E+15,1.32E+15,1.23E+16,,2.65E+16,7.05E+15
2014-05-18 00:00:00 UTC,,,9.70E+15,,,,,7.05E+15,8.38E+15,5.29E+15,2.20423E+15,1.10E+16,,2.42E+16,7.94E+15
2014-05-19 00:00:00 UTC,4.40238E+14,,1.23E+16,,,,,4.84E+15,1.28E+16,7.04E+15,3.08E+15,8.36E+15,,1.98E+16,5.28E+15
2014-05-20 00:00:00 UTC,,,7.48E+15,,,,,7.04E+15,1.23E+16,7.92E+15,1.75936E+15,1.01E+16,,2.42E+16,7.04E+15
2014-05-21 00:00:00 UTC,4.48632E+14,,1.08E+16,,,,,5.38E+15,8.97E+15,5.38E+15,1.79453E+15,1.26E+16,,2.56E+16,7.63E+15
2014-05-22 00:00:00 UTC,,,8.20E+15,,,,,5.18E+15,8.20E+15,3.88254E+15,2.59E+15,1.04E+16,,2.93E+16,6.47E+15
2014-05-23 00:00:00 UTC,,,1.14E+16,,,,,7.90E+15,1.19E+16,2.63E+15,4.39135E+14,1.36E+16,,2.20E+16,2.63E+15
2014-05-24 00:00:00 UTC,4.81451E+14,,1.35E+16,,,,,5.30E+15,1.01E+16,3.37016E+15,1.9258E+15,7.70E+15,,2.21E+16,9.63E+15
2014-05-25 00:00:00 UTC,,,7.78E+15,,,,,4.14883E+15,8.30E+15,5.19E+15,3.63E+15,1.14E+16,,3.58E+16,7.26E+15
2014-05-26 00:00:00 UTC,,,8.30E+15,,,,,4.15027E+15,1.25E+16,3.63E+15,3.11E+15,1.40E+16,,2.96E+16,6.74E+15
2014-05-27 00:00:00 UTC,,,6.21E+15,,,,,9.84E+15,1.19E+16,6.73E+15,1.04E+15,7.25E+15,,2.07E+16,6.73E+15
2014-05-28 00:00:00 UTC,,,1.20E+16,,,,,1.36E+16,1.20E+16,3.66E+15,1.04496E+15,1.15E+16,,2.93E+16,5.22E+15
2014-05-29 00:00:00 UTC,,,1.29E+16,,,,,2.58E+15,6.72E+15,4.13E+15,4.13E+15,6.20E+15,,3.00E+16,6.20E+15
2014-05-30 00:00:00 UTC,,,1.10E+16,,,,,5.74E+15,1.15E+16,4.69E+15,4.17E+15,1.51E+16,,2.87E+16,6.26E+15
2014-05-31 00:00:00 UTC,,,1.15E+16,,,,,6.77E+15,1.09E+16,6.77E+15,3.12E+15,6.25E+15,,2.50E+16,6.25E+15
2014-06-01 00:00:00 UTC,5.19174E+14,,1.04E+16,,,,,9.86E+15,7.27E+15,1.14E+16,3.11504E+15,1.14E+16,,2.80E+16,8.83E+15
2014-06-02 00:00:00 UTC,5.18742E+14,,9.86E+15,,,,,7.78E+15,1.56E+16,4.67E+15,2.59371E+15,1.14E+16,,3.99E+16,7.78E+15
2014-06-03 00:00:00 UTC,,,1.30E+16,,,,,6.78E+15,1.36E+16,4.69E+15,3.13E+15,9.38E+15,,3.60E+16,6.25E+15
2014-06-04 00:00:00 UTC,,,1.04E+16,,,,,7.26E+15,1.19E+16,3.62843E+15,5.70E+15,8.29E+15,,3.42E+16,1.24E+16
2014-06-05 00:00:00 UTC,,,9.57E+15,,,,,6.91E+15,1.06E+16,6.38E+15,2.12648E+15,1.01E+16,,3.03E+16,4.78E+15
2014-06-06 00:00:00 UTC,,,1.33E+16,,,,,5.20E+15,1.04E+16,3.46875E+15,3.46875E+15,7.52E+15,,3.01E+16,6.94E+15
2014-06-07 00:00:00 UTC,,,1.00E+16,,,,,7.65E+15,1.24E+16,5.30E+15,2.94E+15,7.06E+15,,4.06E+16,5.30E+15
2014-06-08 00:00:00 UTC,,,9.28E+15,,,,,5.80E+15,1.04E+16,2.32119E+15,2.90149E+15,9.28E+15,,3.25E+16,6.38E+15
2014-06-09 00:00:00 UTC,,,1.46E+16,,,,,5.25E+15,1.28E+16,2.92E+15,4.08528E+15,1.05E+16,,3.09E+16,9.92E+15
2014-06-10 00:00:00 UTC,,,8.87E+15,,,,,8.87E+15,1.00E+16,5.91E+15,4.1374E+15,1.00E+16,,4.31E+16,7.68E+15
2014-06-11 00:00:00 UTC,,1.73E+15,1.21E+16,,,,,5.78E+15,1.21E+16,2.89109E+15,3.47E+15,6.36E+15,,3.47E+16,5.20E+15
2014-06-12 00:00:00 UTC,,2.33836E+15,7.60E+15,,,,,8.18E+15,9.94E+15,5.85E+15,1.16918E+15,8.18E+15,,4.74E+16,9.94E+15
2014-06-13 00:00:00 UTC,,,7.60E+15,,,,,3.50974E+15,1.11E+16,4.68E+15,5.26E+15,7.60E+15,,4.45E+16,1.11E+16
2014-06-14 00:00:00 UTC,,,9.92E+15,,,,,7.00E+15,1.98E+16,4.67E+15,5.25E+15,7.00E+15,,3.44E+16,1.58E+16
2014-06-15 00:00:00 UTC,,,1.25E+16,,,,2.97209E+15,8.32E+15,1.55E+16,9.51E+15,3.56651E+15,1.07E+16,,3.51E+16,1.49E+16
2014-06-16 00:00:00 UTC,,,1.28E+16,,,,5.24E+15,8.73E+15,1.45E+16,5.24E+15,1.75E+15,1.34E+16,,3.66E+16,1.11E+16
2014-06-17 00:00:00 UTC,,1.73529E+15,1.62E+16,,,,6.94E+15,5.78E+15,1.68E+16,4.04901E+15,4.04901E+15,8.68E+15,,3.30E+16,9.25E+15
2014-06-18 00:00:00 UTC,,6.56438E+14,1.18E+16,,,,7.88E+15,1.31E+16,1.25E+16,7.22E+15,1.31E+15,5.25E+15,,3.68E+16,7.22E+15
2014-06-19 00:00:00 UTC,,1.33481E+15,1.40E+16,,,,2.67E+15,8.01E+15,1.33E+16,5.34E+15,3.33703E+15,9.34E+15,,4.27E+16,1.13E+16
2014-06-20 00:00:00 UTC,,,1.35E+16,,,,6.75E+15,6.75E+15,1.96E+16,6.07E+15,8.10E+15,1.01E+16,,4.18E+16,1.28E+16
2014-06-21 00:00:00 UTC,,2.00E+15,1.67E+16,,,,4.00E+15,7.34E+15,2.00E+16,1.33E+16,1.33378E+15,4.67E+15,,3.87E+16,1.60E+16
2014-06-22 00:00:00 UTC,,3.39116E+15,8.14E+15,,,,5.43E+15,9.50E+15,1.97E+16,9.50E+15,3.39116E+15,8.14E+15,,3.73E+16,1.76E+16
2014-06-23 00:00:00 UTC,,6.61E+15,7.93E+15,,,,6.61E+15,4.63E+15,1.78E+16,5.95E+15,3.30377E+15,5.29E+15,,4.10E+16,1.72E+16
2014-06-24 00:00:00 UTC,,3.33E+15,8.65E+15,,,,5.32E+15,5.99E+15,1.86E+16,6.65E+15,7.32E+15,7.98E+15,,4.79E+16,1.33E+16
2014-06-25 00:00:00 UTC,,2.01862E+15,1.01E+16,,,,8.07E+15,9.42E+15,1.28E+16,6.06E+15,5.38E+15,9.42E+15,,4.91E+16,1.35E+16
2014-06-26 00:00:00 UTC,,2.68E+15,1.41E+16,,,,4.0196E+15,5.36E+15,1.41E+16,4.69E+15,4.69E+15,1.14E+16,,3.75E+16,1.61E+16
2014-06-27 00:00:00 UTC,,3.33414E+15,7.34E+15,,,,7.34E+15,8.00E+15,2.33E+16,6.67E+15,2.00048E+15,8.67E+15,,4.67E+16,1.80E+16
2014-06-28 00:00:00 UTC,,3.34E+15,6.68E+15,,,,4.67E+15,8.68E+15,2.07E+16,6.01E+15,3.34E+15,8.01E+15,,3.74E+16,2.27E+16
2014-06-29 00:00:00 UTC,,8.00999E+14,8.01E+15,,,,2.403E+15,8.01E+15,1.76E+16,9.61E+15,4.81E+15,5.61E+15,,5.29E+16,1.60E+16
2014-06-30 00:00:00 UTC,,8.11298E+14,1.14E+16,,,,6.49E+15,2.43E+15,1.87E+16,3.25E+15,5.68E+15,8.11E+15,,3.49E+16,1.54E+16
2014-07-01 00:00:00 UTC,,4.21E+15,3.36563E+15,,,,2.52422E+15,4.21E+15,2.27E+16,5.05E+15,5.05E+15,6.73E+15,,4.46E+16,1.35E+16
2014-07-02 00:00:00 UTC,,3.30E+15,8.26E+15,,,,6.61E+15,7.44E+15,1.40E+16,5.78E+15,4.13E+15,7.44E+15,,4.21E+16,1.40E+16
2014-07-03 00:00:00 UTC,,3.33663E+15,8.34E+15,,,,7.51E+15,7.51E+15,1.75E+16,6.67E+15,3.33663E+15,9.18E+15,,4.25E+16,1.00E+16
2014-07-04 00:00:00 UTC,,1.68E+15,1.09E+16,,,,5.89E+15,8.41E+15,1.85E+16,7.57E+15,5.89E+15,9.25E+15,,5.05E+16,2.10E+16
2014-07-05 00:00:00 UTC,,4.15004E+15,8.30E+15,,,,8.30E+15,6.64E+15,2.49E+16,5.81E+15,6.64E+15,8.30E+15,,3.98E+16,1.33E+16
2014-07-06 00:00:00 UTC,,8.37427E+14,1.00E+16,,,,7.54E+15,5.02E+15,2.18E+16,6.70E+15,5.02E+15,1.17E+16,,3.77E+16,1.26E+16
2014-07-07 00:00:00 UTC,,,9.25E+15,,,,8.41E+15,5.05E+15,1.85E+16,3.36E+15,5.05E+15,1.43E+16,,4.96E+16,1.26E+16
2014-07-08 00:00:00 UTC,,2.50E+15,7.50E+15,,,,1.25E+16,6.66E+15,1.92E+16,2.50E+15,7.50E+15,7.50E+15,,4.58E+16,1.33E+16
2014-07-09 00:00:00 UTC,,4.99E+15,9.98E+15,,,,7.49E+15,8.32E+15,2.66E+16,6.65E+15,5.82E+15,4.16E+15,,4.57E+16,1.83E+16
2014-07-10 00:00:00 UTC,,1.67185E+15,9.20E+15,,,,5.85E+15,5.85E+15,1.92E+16,5.02E+15,3.34E+15,8.36E+15,,4.85E+16,1.76E+16
2014-07-11 00:00:00 UTC,,5.84E+15,1.50E+16,,,,4.17315E+15,6.68E+15,2.00E+16,5.01E+15,6.68E+15,1.09E+16,,4.09E+16,1.50E+16
2014-07-12 00:00:00 UTC,,2.51828E+15,1.09E+16,,,,5.88E+15,6.72E+15,2.18E+16,7.55E+15,6.72E+15,1.34E+16,,4.11E+16,1.51E+16
2014-07-13 00:00:00 UTC,,1.72E+15,1.29E+16,,,,8.59E+15,7.73E+15,2.32E+16,4.29252E+15,6.01E+15,1.55E+16,,4.21E+16,1.55E+16
2014-07-14 00:00:00 UTC,,5.20E+15,9.54E+15,,,,6.07E+15,5.20E+15,2.00E+16,6.94E+15,8.67E+15,6.07E+15,,3.82E+16,1.13E+16
2014-07-15 00:00:00 UTC,,3.42765E+15,1.03E+16,,,,1.29E+16,1.03E+16,2.14E+16,3.42765E+15,6.86E+15,8.57E+15,,4.11E+16,1.80E+16
2014-07-16 00:00:00 UTC,,6.05E+15,7.78E+15,,,,8.65E+15,1.04E+16,1.90E+16,3.45866E+15,4.32333E+15,8.65E+15,,3.80E+16,1.82E+16
2014-07-17 00:00:00 UTC,,5.17E+15,8.62E+15,,,,7.76E+15,6.04E+15,1.64E+16,1.12E+16,7.76E+15,1.47E+16,,5.17E+16,1.90E+16
2014-07-18 00:00:00 UTC,,2.58E+15,1.03E+16,,,,6.87E+15,7.73E+15,3.26E+16,6.01E+15,1.71677E+15,1.37E+16,,4.72E+16,1.89E+16
2014-07-19 00:00:00 UTC,,3.44382E+15,1.46E+16,,,,1.81E+16,9.47E+15,2.76E+16,5.17E+15,6.03E+15,1.21E+16,,3.79E+16,1.81E+16
2014-07-20 00:00:00 UTC,,4.32017E+15,4.32017E+15,,,,9.50E+15,8.64E+15,2.33E+16,8.64E+15,2.59E+15,9.50E+15,,4.06E+16,2.25E+16
2014-07-21 00:00:00 UTC,,3.47E+15,1.65E+16,,,,1.48E+16,1.04E+16,2.78E+16,2.60E+15,4.34E+15,4.34E+15,,4.08E+16,9.55E+15
2014-07-22 00:00:00 UTC,,3.43873E+15,4.30E+15,,,,8.60E+15,4.30E+15,3.09E+16,6.88E+15,4.30E+15,9.46E+15,,3.87E+16,1.12E+16
2014-07-23 00:00:00 UTC,,2.57E+15,8.57E+15,,,,1.37E+16,6.00E+15,2.31E+16,3.42832E+15,5.14E+15,6.00E+15,,4.46E+16,1.20E+16
2014-07-24 00:00:00 UTC,,2.58251E+15,1.12E+16,,,,9.47E+15,5.17E+15,2.24E+16,3.44E+15,5.17E+15,9.47E+15,,4.05E+16,1.38E+16
2014-07-25 00:00:00 UTC,,3.47E+15,1.04E+16,,,,1.47E+16,5.20E+15,2.60E+16,5.20E+15,6.07E+15,7.80E+15,,4.16E+16,2.08E+16
2014-07-26 00:00:00 UTC,,4.74E+15,6.63E+15,,,,1.23E+16,4.74E+15,2.75E+16,1.89507E+15,9.47537E+14,6.63E+15,,4.45E+16,1.71E+16
2014-07-27 00:00:00 UTC,,5.54E+15,1.02E+16,,,,1.20E+16,1.11E+16,3.33E+16,9.24E+15,5.54E+15,8.31E+15,,3.69E+16,9.24E+15
2014-07-28 00:00:00 UTC,,1.84703E+15,1.48E+16,,,,1.48E+16,5.54E+15,3.42E+16,6.46E+15,1.84703E+15,1.11E+16,,3.14E+16,1.66E+16
2014-07-29 00:00:00 UTC,,5.66E+15,8.48E+15,,,,1.60E+16,7.54E+15,2.45E+16,7.54E+15,2.82769E+15,6.60E+15,,4.52E+16,1.60E+16
2014-07-30 00:00:00 UTC,,5.54E+15,9.24E+15,,,,1.29E+16,9.24E+15,3.70E+16,1.85E+15,2.77E+15,1.66E+16,,4.07E+16,2.31E+16
2014-07-31 00:00:00 UTC,,,7.42E+15,,,,9.28E+15,8.35E+15,3.34E+16,6.50E+15,4.64E+15,1.39E+16,,4.08E+16,1.86E+16
2014-08-01 00:00:00 UTC,,6.55E+15,9.36E+15,,,,1.50E+16,1.03E+16,2.34E+16,8.42E+15,5.61E+15,8.42E+15,,4.49E+16,1.50E+16
2014-08-02 00:00:00 UTC,,3.75662E+15,1.31E+16,,,,2.16E+16,1.13E+16,2.25E+16,4.70E+15,4.70E+15,8.45E+15,,4.70E+16,1.60E+16
2014-08-03 00:00:00 UTC,,5.61E+15,1.03E+16,,,,1.59E+16,1.03E+16,2.71E+16,4.67E+15,3.74E+15,1.03E+16,,3.93E+16,1.68E+16
2014-08-04 00:00:00 UTC,,4.60E+15,1.20E+16,,,,1.01E+16,5.52E+15,2.02E+16,3.67815E+15,5.52E+15,5.52E+15,,3.77E+16,1.29E+16
2014-08-05 00:00:00 UTC,,1.9229E+15,7.69E+15,,,,1.44E+16,5.77E+15,3.27E+16,9.6145E+14,6.73E+15,9.61E+15,,3.56E+16,1.44E+16
2014-08-06 00:00:00 UTC,,8.99384E+14,9.89E+15,,,,1.44E+16,1.08E+16,3.51E+16,4.50E+15,,7.20E+15,,3.69E+16,2.79E+16
2014-08-07 00:00:00 UTC,,3.76E+15,8.47E+15,,,,1.60E+16,5.65E+15,2.35E+16,9.41E+15,4.70E+15,1.22E+16,,5.08E+16,1.60E+16
2014-08-08 00:00:00 UTC,,4.85E+15,5.81E+15,,,,1.65E+16,6.78E+15,3.29E+16,5.81E+15,7.75E+15,1.45E+16,,3.68E+16,2.13E+16
2014-08-09 00:00:00 UTC,,4.91E+15,1.57E+16,,,,1.37E+16,5.89E+15,3.83E+16,6.87E+15,5.89E+15,1.67E+16,,4.22E+16,2.85E+16
2014-08-10 00:00:00 UTC,,2.93006E+15,7.81E+15,,,,1.37E+16,6.84E+15,5.08E+16,4.88E+15,7.81E+15,1.17E+16,,4.69E+16,1.95E+16
2014-08-11 00:00:00 UTC,,5.88E+15,1.27E+16,,,,1.57E+16,9.79E+15,4.02E+16,6.86E+15,3.92E+15,1.27E+16,,5.19E+16,1.86E+16
2014-08-12 00:00:00 UTC,,2.94E+15,1.27E+16,,,,7.83E+15,1.37E+16,4.11E+16,9.79E+15,8.81E+15,6.85E+15,,4.50E+16,2.15E+16
2014-08-13 00:00:00 UTC,,3.93E+15,9.82E+15,,,,1.47E+16,5.89E+15,2.36E+16,2.94615E+15,2.94615E+15,1.37E+16,,4.22E+16,2.26E+16
2014-08-14 00:00:00 UTC,,9.91531E+14,5.95E+15,,,,1.19E+16,1.69E+16,3.87E+16,5.95E+15,3.96612E+15,1.78E+16,,4.86E+16,2.78E+16
