"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"13/05/04:16","13","05","04","16",113.110625,273.24724369,30907.1665133032
"13/05/04:17","13","05","04","17",112.334552238806,258.13311195,28997.2675489128
"13/05/04:18","13","05","04","18",112.631523809524,49.78740986,5607.63183906111
"13/05/04:19","13","05","04","19",114.376113989637,365.07488621,41755.8467999088
"13/05/04:20","13","05","04","20",116.687403100775,562.97036218,65691.5495854871
"13/05/04:21","13","05","04","21",117.991180555556,229.94990923,27132.0612586905
"13/05/04:22","13","05","04","22",117.771588235294,154.27695905,18169.4424954299
"13/05/04:23","13","05","04","23",116.961366906475,154.59003505,18081.0618095679
"13/05/05:00","13","05","05","00",114.955720720721,457.59737458,52603.4359947535
"13/05/05:01","13","05","05","01",110.117837150127,854.79689491,94128.3852701338
"13/05/05:02","13","05","05","02",110.958326359833,384.48277139,42661.5648276245
"13/05/05:03","13","05","05","03",110.382510121457,516.39075008,57000.5071973326
"13/05/05:04","13","05","05","04",109.435,285.63188239,31258.1250493496
"13/05/05:05","13","05","05","05",111.122188940092,647.32541802,71932.2174069426
"13/05/05:06","13","05","05","06",110.552914285714,175.56844997,19409.6038008091
"13/05/05:07","13","05","05","07",110.497894736842,493.13753355,54490.6592729938
"13/05/05:08","13","05","05","08",113.328376068376,542.99017568,61536.1948308966
"13/05/05:09","13","05","05","09",114.525322580645,357.94622002,40993.9063143131
"13/05/05:10","13","05","05","10",115.391057268722,337.11279128,38899.8014046094
"13/05/05:11","13","05","05","11",115.004739336493,294.42658921,33860.4531458287
"13/05/05:12","13","05","05","12",116.893323863636,632.3797733,73920.9736451698
"13/05/05:13","13","05","05","13",116.723097826087,346.69490884,40467.3037603376
"13/05/05:14","13","05","05","14",116.591351351351,402.84783413,46968.5733701817
"13/05/05:15","13","05","05","15",116.865654761905,253.23403416,29594.361210107
"13/05/05:16","13","05","05","16",115.949351351351,280.2851061,32498.8762457397
"13/05/05:17","13","05","05","17",116.787441860465,254.44370864,29715.8298295551
"13/05/05:18","13","05","05","18",116.619210526316,167.91718822,19582.3699240152
"13/05/05:19","13","05","05","19",116.594964539007,250.75666584,29236.9645615345
"13/05/05:20","13","05","05","20",117.805029469548,518.80925513,61118.339589664
"13/05/05:21","13","05","05","21",119.073451327434,601.35111729,71604.9529953287
"13/05/05:22","13","05","05","22",118.394705882353,214.3820774,25381.7030002208
"13/05/05:23","13","05","05","23",119.989197324415,1011.29681853,121344.693512149
"13/05/06:00","13","05","06","00",121.908912386707,1174.29607122,143157.156862413
"13/05/06:01","13","05","06","01",121.517393364929,406.01585111,49337.9878917303
"13/05/06:02","13","05","06","02",122.464396551724,390.75391904,47853.4428954549
"13/05/06:03","13","05","06","03",122.554233128834,354.89859526,43494.3251805899
"13/05/06:04","13","05","06","04",123.338671875,493.75029139,60898.5051779368
"13/05/06:05","13","05","06","05",123.049611111111,685.07336581,84298.0112455005
"13/05/06:06","13","05","06","06",122.359043478261,519.24914125,63534.8282502584
"13/05/06:07","13","05","06","07",122.453196721311,534.31702529,65428.8278093823
"13/05/06:08","13","05","06","08",118.678666666667,1122.89024854,133263.117509729
"13/05/06:09","13","05","06","09",118.130859598854,872.0097717,103011.263909521
"13/05/06:10","13","05","06","10",119.468554216867,406.68628817,48586.2228674942
"13/05/06:11","13","05","06","11",120.641926229508,608.87896532,73456.3312168347
"13/05/06:12","13","05","06","12",120.189072164948,419.45801802,50414.269997972
"13/05/06:13","13","05","06","13",118.244013605442,568.87150514,67265.6499935225
"13/05/06:14","13","05","06","14",113.487006060606,2294.17437173,260358.98082861
"13/05/06:15","13","05","06","15",109.102189218922,2471.93122623,269693.108380307
"13/05/06:16","13","05","06","16",110.239186746988,682.33455194,75220.006095236
"13/05/06:17","13","05","06","17",112.393117977528,481.45328481,54112.0358403188
"13/05/06:18","13","05","06","18",112.17315,289.32210932,32454.1723670688
"13/05/06:19","13","05","06","19",108.994265734266,530.70164385,57843.4359953986
"13/05/06:20","13","05","06","20",108.294775280899,330.86490135,35830.940140035
"13/05/06:21","13","05","06","21",105.628225352113,1225.40807882,129437.680697898
"13/05/06:22","13","05","06","22",107.274747474747,308.61773311,33106.8893856043
"13/05/06:23","13","05","06","23",108.839795918367,339.49502102,36950.5688031186
"13/05/07:00","13","05","07","00",110.274714285714,454.26655123,50094.114146445
"13/05/07:01","13","05","07","01",108.926732673267,588.21119884,64071.9240114668
"13/05/07:02","13","05","07","02",108.443860759494,288.70522139,31308.308828956
"13/05/07:03","13","05","07","03",110.227345679012,237.27564859,26154.2649383418
"13/05/07:04","13","05","07","04",110.825955414013,585.98309246,64942.1360783373
"13/05/07:05","13","05","07","05",109.591535580524,390.32522027,42776.3402651957
"13/05/07:06","13","05","07","06",106.058253968254,919.55340739,97526.2288183419
"13/05/07:07","13","05","07","07",104.693147540984,446.20146315,46714.2356145657
"13/05/07:08","13","05","07","08",101.813824650572,1501.66173038,152889.924101384
"13/05/07:09","13","05","07","09",103.570784593438,1743.66477721,180592.729043582
"13/05/07:10","13","05","07","10",105.991658767773,711.69656915,75433.8999035412
"13/05/07:11","13","05","07","11",107.102044198895,461.63086089,49441.6088666147
"13/05/07:12","13","05","07","12",106.081470588235,296.27683548,31429.482408947
"13/05/07:13","13","05","07","13",106.320454545455,245.97824743,26152.5190750519
"13/05/07:14","13","05","07","14",107.766307277628,558.58157369,60196.2735098976
"13/05/07:15","13","05","07","15",108.339881656805,876.48146641,94957.8983452421
"13/05/07:16","13","05","07","16",109.674469026549,845.36795057,92715.2811108264
"13/05/07:17","13","05","07","17",111.450084269663,765.28133314,85290.669068453
"13/05/07:18","13","05","07","18",110.338571428571,223.86538333,24700.9865889417
"13/05/07:19","13","05","07","19",112.126288951841,460.87051,51675.6999736425
"13/05/07:20","13","05","07","20",114.412717948718,461.70245343,52824.6325805177
"13/05/07:21","13","05","07","21",114.562280130293,279.35566647,32003.6221181209
"13/05/07:22","13","05","07","22",114.096341463415,356.14802549,40635.1867278279
"13/05/07:23","13","05","07","23",111.915920577617,276.69268567,30966.3166338514
"13/05/08:00","13","05","08","00",110.879298245614,269.90891725,29927.3113349135
"13/05/08:01","13","05","08","01",113.936024734982,777.68735336,88606.6055285079
"13/05/08:02","13","05","08","02",114.187716535433,272.91445706,31163.4786611889
"13/05/08:03","13","05","08","03",112.293466666667,455.56295977,51156.7440375005
"13/05/08:04","13","05","08","04",112.50062745098,270.16349527,30393.562732225
"13/05/08:05","13","05","08","05",112.127254098361,406.45590473,45574.7845094398
"13/05/08:06","13","05","08","06",112.253929961089,475.90775421,53422.5157090287
"13/05/08:07","13","05","08","07",112.396965811966,329.69444667,37056.655450763
"13/05/08:08","13","05","08","08",112.949245283019,392.50384456,44333.0130137353
"13/05/08:09","13","05","08","09",112.466722408027,270.58375923,30431.6685374408
"13/05/08:10","13","05","08","10",112.830354609929,338.94632888,38243.434481264
"13/05/08:11","13","05","08","11",113.891795620438,761.60575045,86740.6464736017
"13/05/08:12","13","05","08","12",113.980094339623,174.27778409,19864.1982718786
"13/05/08:13","13","05","08","13",113.486549019608,238.80023128,27100.6141530514
"13/05/08:14","13","05","08","14",114.11375,174.16750475,19874.9070951653
"13/05/08:15","13","05","08","15",113.516074766355,140.70903296,15972.7371057889
"13/05/08:16","13","05","08","16",113.731358024691,124.8355277,14197.71409505
"13/05/08:17","13","05","08","17",112.858874172185,328.28086588,37049.408935487
"13/05/08:18","13","05","08","18",110.548183391003,1815.92733846,200747.468436813
"13/05/08:19","13","05","08","19",110.8208,233.01649095,25823.0739402718
"13/05/08:20","13","05","08","20",109.583024390244,295.8269371,32417.6104635205
"13/05/08:21","13","05","08","21",109.812447257384,328.06099515,36025.1807271143
"13/05/08:22","13","05","08","22",111.1855,208.9333962,23230.3641231951
"13/05/08:23","13","05","08","23",111.201901840491,115.3398872,12826.0148147077
"13/05/09:00","13","05","09","00",111.7385,77.04701692,8609.11810011542
"13/05/09:01","13","05","09","01",111.861402439024,163.8555801,18329.1149874459
"13/05/09:02","13","05","09","02",111.58429245283,174.67581547,19491.0772778411
"13/05/09:03","13","05","09","03",111.669375,139.18120935,15542.2786598587
"13/05/09:04","13","05","09","04",111.21347826087,170.65810475,18979.4814226553
"13/05/09:05","13","05","09","05",111.560756302521,123.92878029,13825.5884568014
"13/05/09:06","13","05","09","06",112.014698795181,197.74955811,22150.8571885717
"13/05/09:07","13","05","09","07",111.580147601476,443.26420791,49459.4857450491
"13/05/09:08","13","05","09","08",112.340466666667,472.47461638,53078.0188922835
"13/05/09:09","13","05","09","09",111.886489361702,145.93796591,16328.4866702577
"13/05/09:10","13","05","09","10",111.807642276423,297.82845053,33299.4968565995
"13/05/09:11","13","05","09","11",112.349827586207,138.5441385,15565.4100735546
"13/05/09:12","13","05","09","12",112.164909090909,128.10443902,14368.8227568202
"13/05/09:13","13","05","09","13",112.268947368421,165.80501193,18614.7541577896
"13/05/09:14","13","05","09","14",112.523406593407,492.90632916,55463.4992885342
"13/05/09:15","13","05","09","15",112.521489361702,132.37227531,14894.7255680785
"13/05/09:16","13","05","09","16",112.075714285714,84.65930892,9488.25251814394
"13/05/09:17","13","05","09","17",111.51,179.61057331,20028.3750297981
"13/05/09:18","13","05","09","18",110.458432835821,1085.43083611,119894.989108385
"13/05/09:19","13","05","09","19",111.025789473684,74.76615848,8300.97177115659
"13/05/09:20","13","05","09","20",110.89425,67.08736277,7439.60277885707
"13/05/09:21","13","05","09","21",111.173421052632,68.99403739,7670.30316887948
"13/05/09:22","13","05","09","22",111.0665625,53.76502847,5971.49689487753
"13/05/09:23","13","05","09","23",111.206666666667,77.91005028,8664.1169914712
"13/05/10:00","13","05","10","00",111.411714285714,88.6056544,9871.70785211154
"13/05/10:01","13","05","10","01",111.668769230769,81.2474443,9072.80210812648
"13/05/10:02","13","05","10","02",113.486721311475,1480.64357102,168033.384305974
"13/05/10:03","13","05","10","03",115.647901069519,1694.25134922,195936.612421493
"13/05/10:04","13","05","10","04",115.184739336493,659.67340764,75984.3095062294
"13/05/10:05","13","05","10","05",115.680170454545,380.97374912,44071.1082369088
"13/05/10:06","13","05","10","06",117.572871410737,1463.24068682,172037.409114446
"13/05/10:07","13","05","10","07",118.816614906832,633.63424343,75286.2758934043
"13/05/10:08","13","05","10","08",117.569708737864,570.82664412,67111.9222890008
"13/05/10:09","13","05","10","09",117.237948717949,358.05212881,41977.2971157791
"13/05/10:10","13","05","10","10",117.569485981308,204.56699084,24050.8359618018
"13/05/10:11","13","05","10","11",117.060977011494,234.06616118,27400.0135130607
"13/05/10:12","13","05","10","12",117.452848837209,250.59699685,29433.3311900817
"13/05/10:13","13","05","10","13",117.947578475336,194.98901199,22998.4817935188
"13/05/10:14","13","05","10","14",118.421360946746,179.09606982,21208.8003282978
"13/05/10:15","13","05","10","15",117.868203125,183.85345131,21670.4759442394
"13/05/10:16","13","05","10","16",118.020961538462,281.16032931,33182.8124116367
"13/05/10:17","13","05","10","17",117.591733870968,112.70375511,13253.0299771538
"13/05/10:18","13","05","10","18",117.098636363636,376.933357,44138.3821046677
"13/05/10:19","13","05","10","19",117.587150537634,241.920115,28446.6969805868
"13/05/10:20","13","05","10","20",117.933902439024,71.71400463,8457.51242554617
"13/05/10:21","13","05","10","21",116.892704626335,249.51451656,29166.4266842307
"13/05/10:22","13","05","10","22",116.13339869281,166.21472896,19303.0813869291
"13/05/10:23","13","05","10","23",116.592405063291,88.35232359,10301.2099002883
"13/05/11:00","13","05","11","00",115.436039215686,268.60022353,31006.1459367512
"13/05/11:01","13","05","11","01",113.752081911263,815.37904834,92751.0642954992
"13/05/11:02","13","05","11","02",114.628163265306,99.56094948,11412.4887718423
"13/05/11:03","13","05","11","03",114.856904761905,63.93192257,7343.02274186796
"13/05/11:04","13","05","11","04",115.571544117647,220.02901232,25429.0927045032
"13/05/11:05","13","05","11","05",117.069405405405,209.87222418,24569.6164958625
"13/05/11:06","13","05","11","06",116.574155844156,84.13015213,9807.40146559516
"13/05/11:07","13","05","11","07",116.778407079646,58.57321396,6840.08662378408
