,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,458484,BitFury,1571,998148,998148,3992592,0.00036035,12.5 + 1.43872409 BTC,2017/03/22 23:55,SW
2,458483,GBMiners,1019,999247,999247,3996988,0.00013314,12.5 + 0.53217872 BTC,2017/03/22 23:41,
3,458482,AntPool,1634,998070,998070,3992280,0.00029366,12.5 + 1.17236371 BTC,2017/03/22 23:38,
4,458481,BTCC,2323,998212,998212,3992848,0.00038413,12.5 + 1.53377203 BTC,2017/03/22 23:33,SW
5,458480,Bixin,2066,998034,998034,3992136,0.00033732,12.5 + 1.34663526 BTC,2017/03/22 23:23,
6,458479,BTCC,1884,998267,998267,3993068,0.00035012,12.5 + 1.39806153 BTC,2017/03/22 23:16,SW
7,458478,GBMiners,2164,999092,999092,3996368,0.00043863,12.5 + 1.75292165 BTC,2017/03/22 23:09,
8,458477,BW.COM,2307,998093,998093,3992372,0.00036286,12.5 + 1.44868356 BTC,2017/03/22 22:58,
9,458476,BTCC,2434,998126,998126,3992504,0.00049274,12.5 + 1.96727825 BTC,2017/03/22 22:53,SW
10,458475,SlushPool,2584,998225,998225,3992900,0.00034764,12.5 + 1.38811024 BTC,2017/03/22 22:40,SW
11,458474,ViaBTC,2159,999160,999160,3996640,0.00050938,12.5 + 2.03581618 BTC,2017/03/22 22:39,
12,458473,BTC.com,2343,998173,998173,3992692,0.00053764,12.5 + 2.14663467 BTC,2017/03/22 22:25,
13,458472,BTC.TOP,2133,999138,999138,3996552,0.00042835,12.5 + 1.71193728 BTC,2017/03/22 22:08,
14,458471,BW.COM,1992,998192,998192,3992768,0.00051346,12.5 + 2.05011873 BTC,2017/03/22 22:05,
15,458470,BW.COM,2588,998173,998173,3992692,0.00053677,12.5 + 2.14315181 BTC,2017/03/22 21:49,
16,458469,F2Pool,2428,999895,999895,3999580,0.00041949,12.5 + 1.67779562 BTC,2017/03/22 21:30,
17,458468,BTCC,2466,998253,998253,3993012,0.00040290,12.5 + 1.60879089 BTC,2017/03/22 21:20,SW
18,458467,ViaBTC,2091,999143,999143,3996572,0.00047084,12.5 + 1.88174551 BTC,2017/03/22 21:12,
19,458466,BW.COM,1775,998178,998178,3992712,0.00050835,12.5 + 2.02967959 BTC,2017/03/22 21:00,
20,458465,BitFury,2331,998178,998178,3992712,0.00030485,12.5 + 1.21718725 BTC,2017/03/22 20:50,SW
21,458464,BTCC,2289,998156,998156,3992624,0.00046264,12.5 + 1.84714996 BTC,2017/03/22 20:49,SW
22,458463,BitFury,1308,998141,998141,3992564,0.00031610,12.5 + 1.26203814 BTC,2017/03/22 20:43,SW
23,458462,AntPool,2199,998258,998258,3993032,0.00065595,12.5 + 2.61922101 BTC,2017/03/22 20:41,
24,458461,SlushPool,1124,998085,998085,3992340,0.00069633,12.5 + 2.77997762 BTC,2017/03/22 20:15,
25,458460,F2Pool,2227,999992,999992,3999968,0.00048575,12.5 + 1.94296990 BTC,2017/03/22 20:08,
26,458459,SlushPool,1972,998207,998207,3992828,0.00027600,12.5 + 1.10201170 BTC,2017/03/22 19:57,
27,458458,SlushPool,2005,998189,998189,3992756,0.00050427,12.5 + 2.01343564 BTC,2017/03/22 19:56,SW
28,458457,F2Pool,2544,999846,999846,3999384,0.00031093,12.5 + 1.24351779 BTC,2017/03/22 19:45,
29,458456,AntPool,2426,998176,998176,3992704,0.00036928,12.5 + 1.47443475 BTC,2017/03/22 19:44,
30,458455,KanoPool,2191,988086,988086,3952344,0.00044363,12.5 + 1.75337964 BTC,2017/03/22 19:42,
31,458454,1Hash,2775,998042,998042,3992168,0.00066884,12.5 + 2.67011390 BTC,2017/03/22 19:39,
32,458453,GBMiners,2244,998810,998810,3995240,0.00035485,12.5 + 1.41769148 BTC,2017/03/22 19:06,
33,458452,BitClub,2167,998268,998268,3993072,0.00043524,12.5 + 1.73793177 BTC,2017/03/22 19:03,SW
34,458451,BitFury,1250,998085,998085,3992340,0.00035177,12.5 + 1.40436993 BTC,2017/03/22 18:57,SW
35,458450,ViaBTC,1783,999051,999051,3996204,0.00040572,12.5 + 1.62133631 BTC,2017/03/22 18:51,
36,458449,BTCC,1968,998116,998116,3992464,0.00054338,12.5 + 2.16941868 BTC,2017/03/22 18:46,SW
37,458448,BitFury,2032,998190,998190,3992760,0.00045451,12.5 + 1.81476361 BTC,2017/03/22 18:31,SW
38,458447,AntPool,2539,998231,998231,3992924,0.00053114,12.5 + 2.12080098 BTC,2017/03/22 18:24,
39,458446,BitFury,2480,998246,998246,3992984,0.00056183,12.5 + 2.24336877 BTC,2017/03/22 18:10,SW
40,458445,BTC.TOP,1659,999045,999045,3996180,0.00059820,12.5 + 2.39050699 BTC,2017/03/22 17:55,
41,458444,BTCC,1292,998038,998038,3992152,0.00021594,12.5 + 0.86207829 BTC,2017/03/22 17:36,SW
42,458443,1Hash,1,215,215,860,0.00000000,12.5 + 0.00000000 BTC,2017/03/22 17:45,
43,458442,BTC.TOP,1737,999088,999088,3996352,0.00041416,12.5 + 1.65511344 BTC,2017/03/22 17:34,
44,458441,AntPool,1527,998242,998242,3992968,0.00057655,12.5 + 2.30214229 BTC,2017/03/22 17:31,
45,458440,Bixin,1908,998195,998195,3992780,0.00033285,12.5 + 1.32899945 BTC,2017/03/22 17:21,
46,458439,BTC.com,2311,998130,998130,3992520,0.00054321,12.5 + 2.16877230 BTC,2017/03/22 17:21,
47,458438,BitFury,2414,998238,998238,3992952,0.00039495,12.5 + 1.57700316 BTC,2017/03/22 17:04,SW
48,458437,F2Pool,2278,999879,999879,3999516,0.00051857,12.5 + 2.07401763 BTC,2017/03/22 16:59,
49,458436,EXX&BW,918,998038,998038,3992152,0.00014094,12.5 + 0.56265015 BTC,2017/03/22 16:42,
50,458435,BitFury,1799,998187,998187,3992748,0.00032145,12.5 + 1.28346940 BTC,2017/03/22 16:40,SW
51,458434,BTC.com,2264,998168,998168,3992672,0.00052137,12.5 + 2.08165825 BTC,2017/03/22 16:37,
52,458433,AntPool,523,998198,998198,3992792,0.00010677,12.5 + 0.42632392 BTC,2017/03/22 16:22,
53,458432,BitFury,1913,998096,998096,3992384,0.00037772,12.5 + 1.50801148 BTC,2017/03/22 16:22,SW
54,458431,BTCC,2102,998108,998108,3992432,0.00040650,12.5 + 1.62293579 BTC,2017/03/22 16:14,SW
55,458430,HAOZHUZHU,1229,749246,749246,2996984,0.00024654,12.5 + 0.73886320 BTC,2017/03/22 16:05,SW
56,458429,SlushPool,2135,998204,998204,3992816,0.00039697,12.5 + 1.58500916 BTC,2017/03/22 16:03,
57,458428,GBMiners,2167,999219,999219,3996876,0.00053687,12.5 + 2.14579099 BTC,2017/03/22 15:59,
58,458427,F2Pool,1115,999930,999930,3999720,0.00012584,12.5 + 0.50332015 BTC,2017/03/22 15:46,
59,458426,AntPool,1685,998148,998148,3992592,0.00034011,12.5 + 1.35790282 BTC,2017/03/22 15:45,
60,458425,GBMiners,1914,999179,999179,3996716,0.00032329,12.5 + 1.29211542 BTC,2017/03/22 15:39,
61,458424,BTCC,2243,998086,998086,3992344,0.00047333,12.5 + 1.88969846 BTC,2017/03/22 15:33,SW
62,458423,BitcoinRussia,869,749263,749263,2997052,0.00022402,12.5 + 0.67141455 BTC,2017/03/22 15:24,SW
63,458422,Bitcoin.com,1624,999090,999090,3996360,0.00033059,12.5 + 1.32116672 BTC,2017/03/22 15:22,
64,458421,BitFury,2424,998237,998237,3992948,0.00039719,12.5 + 1.58595501 BTC,2017/03/22 15:19,SW
65,458420,F2Pool,1,266,266,1064,0.00000000,12.5 + 0.00000000 BTC,2017/03/22 15:17,
66,458419,Bixin,2054,998177,998177,3992708,0.00059494,12.5 + 2.37543892 BTC,2017/03/22 15:17,
67,458418,BTC.com,2560,998171,998171,3992684,0.00042097,12.5 + 1.68080548 BTC,2017/03/22 15:02,
68,458417,F2Pool,2387,999821,999821,3999284,0.00053953,12.5 + 2.15772112 BTC,2017/03/22 14:56,
69,458416,Bitcoin.com,2148,999064,999064,3996256,0.00018925,12.5 + 0.75627659 BTC,2017/03/22 14:41,
70,458415,AntPool,1938,998073,998073,3992292,0.00039769,12.5 + 1.58771099 BTC,2017/03/22 14:39,
71,458414,ViaBTC,1496,999181,999181,3996724,0.00020219,12.5 + 0.80808153 BTC,2017/03/22 14:32,
72,458413,ViaBTC,2345,999177,999177,3996708,0.00051726,12.5 + 2.06733835 BTC,2017/03/22 14:31,
73,458412,AntPool,1972,962966,962966,3851864,0.00039501,12.5 + 1.52154182 BTC,2017/03/22 14:21,
74,458411,SlushPool,2381,998102,998102,3992408,0.00056172,12.5 + 2.24260097 BTC,2017/03/22 14:18,
75,458410,GoGreenLight,1260,925356,925356,3701424,0.00027725,12.5 + 1.02620512 BTC,2017/03/22 14:04,BIP 109
76,458409,Bitcoin.com,1771,999031,999031,3996124,0.00031253,12.5 + 1.24890935 BTC,2017/03/22 14:00,
77,458408,Bixin,2365,998099,998099,3992396,0.00048144,12.5 + 1.92211552 BTC,2017/03/22 13:58,
78,458407,AntPool,1674,998085,998085,3992340,0.00063081,12.5 + 2.51842564 BTC,2017/03/22 13:50,
79,458406,AntPool,2248,998197,998197,3992788,0.00040903,12.5 + 1.63318899 BTC,2017/03/22 13:38,
80,458405,F2Pool,2424,999910,999910,3999640,0.00059694,12.5 + 2.38755554 BTC,2017/03/22 13:33,
81,458404,ViaBTC,1508,999150,999150,3996600,0.00047620,12.5 + 1.90319363 BTC,2017/03/22 13:15,
82,458403,GBMiners,1353,999129,999129,3996516,0.00030360,12.5 + 1.21332975 BTC,2017/03/22 13:07,
83,458402,AntPool,2729,998182,998182,3992728,0.00032022,12.5 + 1.27854186 BTC,2017/03/22 13:05,
84,458401,BitClub,1998,998242,998242,3992968,0.00040915,12.5 + 1.63374105 BTC,2017/03/22 13:04,SW
85,458400,SlushPool,2499,998137,998137,3992548,0.00036588,12.5 + 1.46080913 BTC,2017/03/22 12:58,
86,458399,GBMiners,2326,999103,999103,3996412,0.00047538,12.5 + 1.89983203 BTC,2017/03/22 12:55,
87,458398,BitClub,2137,998258,998258,3993032,0.00039049,12.5 + 1.55922585 BTC,2017/03/22 12:41,SW
88,458397,F2Pool,2084,999790,999790,3999160,0.00039187,12.5 + 1.56714101 BTC,2017/03/22 12:37,
89,458396,CANOE,2367,999163,999163,3996652,0.00054335,12.5 + 2.17159464 BTC,2017/03/22 12:34,
90,458395,ViaBTC,2092,999057,999057,3996228,0.00048135,12.5 + 1.92357217 BTC,2017/03/22 12:11,
91,458394,F2Pool,2266,999965,999965,3999860,0.00044113,12.5 + 1.76444322 BTC,2017/03/22 11:56,
92,458393,BitFury,2389,998206,998206,3992824,0.00046643,12.5 + 1.86236448 BTC,2017/03/22 11:48,SW
93,458392,Bitcoin.com,2154,998963,998963,3995852,0.00047410,12.5 + 1.89445061 BTC,2017/03/22 11:41,
94,458391,BW.COM,2143,998111,998111,3992444,0.00056281,12.5 + 2.24697609 BTC,2017/03/22 11:28,
95,458390,GBMiners,2237,999260,999260,3997040,0.00053846,12.5 + 2.15223642 BTC,2017/03/22 11:07,
96,458389,AntPool,2199,998136,998136,3992544,0.00055455,12.5 + 2.21406929 BTC,2017/03/22 10:43,
97,458388,BTC.TOP,1873,999065,999065,3996260,0.00045580,12.5 + 1.82151223 BTC,2017/03/22 10:22,
98,458387,BitFury,1465,998078,998078,3992312,0.00027978,12.5 + 1.11696593 BTC,2017/03/22 10:11,SW
99,458386,AntPool,2026,998159,998159,3992636,0.00039476,12.5 + 1.57611664 BTC,2017/03/22 10:08,
100,458385,BitFury,1410,998179,998179,3992716,0.00024608,12.5 + 0.98254015 BTC,2017/03/22 10:02,SW
101,458384,BTC.com,1809,998225,998225,3992900,0.00045485,12.5 + 1.81618135 BTC,2017/03/22 10:02,
102,458383,BitFury,2290,998115,998115,3992460,0.00055006,12.5 + 2.19608086 BTC,2017/03/22 09:54,SW
103,458382,BitFury,2144,998233,998233,3992932,0.00052696,12.5 + 2.10413502 BTC,2017/03/22 09:31,SW
104,458381,BitFury,2160,998207,998207,3992828,0.00041123,12.5 + 1.64197779 BTC,2017/03/22 09:13,SW
105,458380,BW.COM,1904,998060,998060,3992240,0.00040914,12.5 + 1.63338234 BTC,2017/03/22 09:07,
106,458379,F2Pool,1930,999804,999804,3999216,0.00062026,12.5 + 2.48056027 BTC,2017/03/22 09:05,
107,458378,BW.COM,1388,998126,998126,3992504,0.00022365,12.5 + 0.89290405 BTC,2017/03/22 08:39,
108,458377,1Hash,2297,998202,998202,3992808,0.00048433,12.5 + 1.93385241 BTC,2017/03/22 08:37,
109,458376,F2Pool,1131,999868,999868,3999472,0.00022443,12.5 + 0.89759191 BTC,2017/03/22 08:25,
110,458375,BTC.com,2004,998234,998234,3992936,0.00035874,12.5 + 1.43243751 BTC,2017/03/22 08:23,
111,458374,BitClub,1304,998194,998194,3992776,0.00025592,12.5 + 1.02183188 BTC,2017/03/22 08:14,SW
112,458373,AntPool,2186,998227,998227,3992908,0.00046091,12.5 + 1.84037750 BTC,2017/03/22 08:14,
