,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,230036,BTC Guild,511,265865,265865,1063460,0.00041757,25 + 0.44406387 BTC,2013/04/06 23:45,V 2
2,230035,50BTC,150,69937,69937,279748,0.00039142,25 + 0.10950000 BTC,2013/04/06 23:35,V 2
3,230034,BTC Guild,158,249178,249178,996712,0.00004074,25 + 0.04060218 BTC,2013/04/06 23:32,V 2
4,230033,SlushPool,103,39350,39350,157400,0.00047205,25 + 0.07430000 BTC,2013/04/06 23:31,V 2
5,230032,OzCoin,387,185456,185456,741824,0.00042601,25 + 0.31602726 BTC,2013/04/06 23:29,V 2
6,230031,OzCoin,568,247010,247010,988040,0.00047654,25 + 0.47084000 BTC,2013/04/06 23:22,V 2
7,230030,BTC Guild,214,249159,249159,996636,0.00011910,25 + 0.11870002 BTC,2013/04/06 23:09,V 2
8,230029,unknown,546,249131,249131,996524,0.00053465,25 + 0.53279167 BTC,2013/04/06 23:09,V 2
9,230028,50BTC,335,142182,142182,568728,0.00045485,25 + 0.25868334 BTC,2013/04/06 22:51,V 2
10,230027,EclipseMC,55,22324,22324,89296,0.00020830,25 + 0.01860000 BTC,2013/04/06 22:46,V 2
11,230026,BTC Guild,511,249053,249053,996212,0.00036690,25 + 0.36551001 BTC,2013/04/06 22:45,V 2
12,230025,SlushPool,286,165807,165807,663228,0.00033435,25 + 0.22175211 BTC,2013/04/06 22:29,V 2
13,230024,BitMinter,65,42492,42492,169968,0.00027299,25 + 0.04640001 BTC,2013/04/06 22:23,V 2
14,230023,unknown,337,140344,140344,561376,0.00044925,25 + 0.25220000 BTC,2013/04/06 22:22,V 2
15,230022,SlushPool,217,128079,128079,512316,0.00031621,25 + 0.16200000 BTC,2013/04/06 22:14,V 2
16,230021,unknown,245,128749,128749,514996,0.00040138,25 + 0.20670791 BTC,2013/04/06 22:09,V 2
17,230020,BTC Guild,481,266048,266048,1064192,0.00040923,25 + 0.43549954 BTC,2013/04/06 22:04,V 2
18,230019,50BTC,41,15087,15087,60348,0.00030341,25 + 0.01831000 BTC,2013/04/06 21:51,V 2
19,230018,BTC Guild,505,286747,286747,1146988,0.00036129,25 + 0.41439888 BTC,2013/04/06 21:49,V 2
20,230017,unknown,199,62592,62592,250368,0.00022735,25 + 0.05692000 BTC,2013/04/06 21:44,V 2
21,230016,BitMinter,339,199956,199956,799824,0.00030758,25 + 0.24601005 BTC,2013/04/06 21:29,V 2
22,230015,OzCoin,334,225445,225445,901780,0.00040248,25 + 0.36294399 BTC,2013/04/06 21:20,V 2
23,230014,BTC Guild,105,249197,249197,996788,0.00023574,25 + 0.23497864 BTC,2013/04/06 21:11,V 2
24,230013,BTC Guild,615,447087,447087,1788348,0.00039152,25 + 0.70018213 BTC,2013/04/06 21:09,V 2
25,230012,unknown,5,1373,1373,5492,0.00009104,25 + 0.00050000 BTC,2013/04/06 21:10,V 2
26,230011,BTC Guild,599,314390,314390,1257560,0.00029611,25 + 0.37238179 BTC,2013/04/06 20:51,V 2
27,230010,SlushPool,522,248957,248957,995828,0.00045894,25 + 0.45702625 BTC,2013/04/06 20:38,V 2
28,230009,Eligius,134,249603,249603,998412,0.00064240,25 + 0.64137500 BTC,2013/04/06 20:28,V 2
29,230008,50BTC,338,203149,203149,812596,0.00032058,25 + 0.26050000 BTC,2013/04/06 20:17,V 2
30,230007,SlushPool,711,249040,249040,996160,0.00050936,25 + 0.50740000 BTC,2013/04/06 20:10,V 2
31,230006,unknown,6,1384,1384,5536,0.00001806,25 + 0.00010000 BTC,2013/04/06 20:03,V 2
32,230005,unknown,543,211178,211178,844712,0.00042287,25 + 0.35720653 BTC,2013/04/06 19:44,V 2
33,230004,SlushPool,277,112319,112319,449276,0.00044325,25 + 0.19914000 BTC,2013/04/06 19:26,V 2
34,230003,BTC Guild,406,249191,249191,996764,0.00029045,25 + 0.28951332 BTC,2013/04/06 19:20,V 2
35,230002,BTC Guild,473,249180,249180,996720,0.00034469,25 + 0.34355647 BTC,2013/04/06 19:09,V 2
36,230001,BTC Guild,692,299664,299664,1198656,0.00038643,25 + 0.46320214 BTC,2013/04/06 19:00,V 2
37,230000,OzCoin,150,56957,56957,227828,0.00061187,25 + 0.13940000 BTC,2013/04/06 18:44,V 2
38,229999,BTC Guild,574,277502,277502,1110008,0.00037338,25 + 0.41445573 BTC,2013/04/06 18:40,V 2
39,229998,50BTC,32,13420,13420,53680,0.00022932,25 + 0.01231000 BTC,2013/04/06 18:22,V 2
40,229997,BTC Guild,426,180812,180812,723248,0.00037572,25 + 0.27174227 BTC,2013/04/06 18:20,V 2
41,229996,BTC Guild,366,193171,193171,772684,0.00025159,25 + 0.19440000 BTC,2013/04/06 18:07,V 2
42,229995,unknown,414,194630,194630,778520,0.00039897,25 + 0.31060501 BTC,2013/04/06 18:00,V 2
43,229994,BTC Guild,446,212686,212686,850744,0.00065025,25 + 0.55320000 BTC,2013/04/06 17:48,V 2
44,229993,unknown,242,136928,136928,547712,0.00049424,25 + 0.27070000 BTC,2013/04/06 17:37,V 2
45,229992,BTC Guild,498,282775,282775,1131100,0.00038485,25 + 0.43530000 BTC,2013/04/06 17:33,V 2
46,229991,OzCoin,319,154371,154371,617484,0.00048949,25 + 0.30225201 BTC,2013/04/06 17:17,V 2
47,229990,BTC Guild,404,199780,199780,799120,0.00041121,25 + 0.32861006 BTC,2013/04/06 17:11,V 2
48,229989,BTC Guild,433,208330,208330,833320,0.00041053,25 + 0.34210000 BTC,2013/04/06 17:03,V 2
49,229988,unknown,123,62578,62578,250312,0.00035236,25 + 0.08820000 BTC,2013/04/06 16:59,V 2
50,229987,50BTC,175,162732,162732,650928,0.00019343,25 + 0.12590888 BTC,2013/04/06 16:58,V 2
51,229986,BTC Guild,692,249193,249193,996772,0.00057616,25 + 0.57430000 BTC,2013/04/06 16:55,V 2
52,229985,BTC Guild,459,308656,308656,1234624,0.00032650,25 + 0.40311053 BTC,2013/04/06 16:27,V 2
53,229984,unknown,128,40595,40595,162380,0.00048282,25 + 0.07840001 BTC,2013/04/06 16:25,V 2
54,229983,50BTC,123,54638,54638,218552,0.00032349,25 + 0.07070000 BTC,2013/04/06 16:14,V 2
55,229982,50BTC,387,173548,173548,694192,0.00043011,25 + 0.29857911 BTC,2013/04/06 16:11,V 2
56,229981,unknown,224,74680,74680,298720,0.00016334,25 + 0.04879154 BTC,2013/04/06 16:04,V 2
57,229980,Bitparking,161,61778,61778,247112,0.00038080,25 + 0.09410135 BTC,2013/04/06 15:57,V 2
58,229979,SlushPool,208,83890,83890,335560,0.00043064,25 + 0.14450406 BTC,2013/04/06 15:53,V 2
59,229978,BitMinter,109,52060,52060,208240,0.00043796,25 + 0.09120000 BTC,2013/04/06 15:50,V 2
60,229977,BTC Guild,225,130198,130198,520792,0.00031875,25 + 0.16600000 BTC,2013/04/06 15:48,V 2
61,229976,BTC Guild,62,25631,25631,102524,0.00035309,25 + 0.03620004 BTC,2013/04/06 15:43,V 2
62,229975,unknown,229,94804,94804,379216,0.00045921,25 + 0.17414029 BTC,2013/04/06 15:41,V 2
63,229974,BTC Guild,10,4625,4625,18500,0.00022703,25 + 0.00420000 BTC,2013/04/06 15:37,V 2
64,229973,BTC Guild,308,142143,142143,568572,0.00040654,25 + 0.23115000 BTC,2013/04/06 15:37,V 2
65,229972,unknown,141,48694,48694,194776,0.00038773,25 + 0.07552000 BTC,2013/04/06 15:34,V 2
66,229971,BTC Guild,240,155740,155740,622960,0.00028947,25 + 0.18032520 BTC,2013/04/06 15:26,V 2
67,229970,unknown,204,84158,84158,336632,0.00044411,25 + 0.14950000 BTC,2013/04/06 15:23,V 2
68,229969,BTC Guild,51,30859,30859,123436,0.00012395,25 + 0.01530000 BTC,2013/04/06 15:19,V 2
69,229968,BTC Guild,608,285648,285648,1142592,0.00038952,25 + 0.44506172 BTC,2013/04/06 15:18,V 2
70,229967,50BTC,167,90315,90315,361260,0.00049051,25 + 0.17720000 BTC,2013/04/06 14:57,V 2
71,229966,BTC Guild,444,192465,192465,769860,0.00042073,25 + 0.32390000 BTC,2013/04/06 14:52,V 2
72,229965,BTC Guild,440,201700,201700,806800,0.00032977,25 + 0.26606125 BTC,2013/04/06 14:39,V 2
73,229964,SlushPool,596,247409,247409,989636,0.00050296,25 + 0.49774531 BTC,2013/04/06 14:32,V 2
74,229963,unknown,6,1383,1383,5532,0.00000000,25 + 0.00000000 BTC,2013/04/06 14:23,V 2
75,229962,BTC Guild,159,68442,68442,273768,0.00044782,25 + 0.12260000 BTC,2013/04/06 14:06,V 2
76,229961,BTC Guild,290,123506,123506,494024,0.00037994,25 + 0.18770000 BTC,2013/04/06 14:03,V 2
77,229960,BTC Guild,266,130281,130281,521124,0.00033524,25 + 0.17470000 BTC,2013/04/06 13:55,V 2
78,229959,BTC Guild,208,106964,106964,427856,0.00041018,25 + 0.17550000 BTC,2013/04/06 13:48,V 2
79,229958,unknown,6,1352,1352,5408,0.00009246,25 + 0.00050000 BTC,2013/04/06 13:48,V 2
80,229957,BTC Guild,31,22843,22843,91372,0.00005472,25 + 0.00500000 BTC,2013/04/06 13:44,V 2
81,229956,BTC Guild,553,301953,301953,1207812,0.00035552,25 + 0.42940100 BTC,2013/04/06 13:44,V 2
82,229955,50BTC,605,249145,249145,996580,0.00052240,25 + 0.52061001 BTC,2013/04/06 13:31,V 2
83,229954,unknown,125,45771,45771,183084,0.00051069,25 + 0.09350000 BTC,2013/04/06 13:11,V 2
84,229953,BTC Guild,359,200174,200174,800696,0.00014837,25 + 0.11879791 BTC,2013/04/06 13:09,V 2
85,229952,SlushPool,322,133039,133039,532156,0.00041135,25 + 0.21890285 BTC,2013/04/06 13:06,V 2
86,229951,BTC Guild,209,249200,249200,996800,0.00016212,25 + 0.16160100 BTC,2013/04/06 12:56,V 2
87,229950,unknown,268,134749,134749,538996,0.00038979,25 + 0.21009378 BTC,2013/04/06 12:51,V 2
