,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,147318,unknown,13,7058,7058,28232,0.00021252,50 + 0.00600000 BTC,2011/09/28 23:57,V 1
2,147317,unknown,2,507,507,2028,0.00024655,50 + 0.00050000 BTC,2011/09/28 23:55,V 1
3,147316,unknown,13,5486,5486,21944,0.00100756,50 + 0.02211000 BTC,2011/09/28 23:52,V 1
4,147315,unknown,11,4016,4016,16064,0.00024900,50 + 0.00400000 BTC,2011/09/28 23:50,V 1
5,147314,unknown,28,16000,16000,64000,0.00031250,50 + 0.02000010 BTC,2011/09/28 23:46,V 1
6,147313,unknown,71,30637,30637,122548,0.00014159,50 + 0.01735100 BTC,2011/09/28 23:37,V 1
7,147312,unknown,32,11286,11286,45144,0.00023480,50 + 0.01060000 BTC,2011/09/28 23:28,V 1
8,147311,unknown,19,10723,10723,42892,0.00012823,50 + 0.00550000 BTC,2011/09/28 23:19,V 1
9,147310,unknown,21,13851,13851,55404,0.00006868,50 + 0.00380500 BTC,2011/09/28 23:15,V 1
10,147309,unknown,56,27319,27319,109276,0.00015557,50 + 0.01700000 BTC,2011/09/28 23:07,V 1
11,147308,unknown,19,7133,7133,28532,0.00056463,50 + 0.01611000 BTC,2011/09/28 22:55,V 1
12,147307,unknown,43,17684,17684,70736,0.00150849,50 + 0.10670467 BTC,2011/09/28 22:50,V 1
13,147306,unknown,13,3604,3604,14416,0.00013873,50 + 0.00200000 BTC,2011/09/28 22:32,V 1
14,147305,unknown,33,13454,13454,53816,0.00034376,50 + 0.01850000 BTC,2011/09/28 22:30,V 1
15,147304,unknown,6,2223,2223,8892,0.00016869,50 + 0.00150000 BTC,2011/09/28 22:19,V 1
16,147303,unknown,8,2416,2416,9664,0.00020695,50 + 0.00200000 BTC,2011/09/28 22:17,V 1
17,147302,unknown,36,15113,15113,60452,0.00019023,50 + 0.01150000 BTC,2011/09/28 22:16,V 1
18,147301,unknown,148,48972,48972,195888,0.00019729,50 + 0.03864640 BTC,2011/09/28 22:08,V 1
19,147300,unknown,15,6785,6785,27140,0.00011054,50 + 0.00300000 BTC,2011/09/28 21:48,V 1
20,147299,unknown,56,24748,24748,98992,0.00021825,50 + 0.02160534 BTC,2011/09/28 21:43,V 1
21,147298,Eligius,8,7941,7941,31764,0.00273455,50 + 0.08686017 BTC,2011/09/28 21:36,V 1
22,147297,unknown,30,16623,16623,66492,0.00117307,50 + 0.07800000 BTC,2011/09/28 21:15,V 1
23,147296,unknown,65,28696,28696,114784,0.00042093,50 + 0.04831634 BTC,2011/09/28 21:02,V 1
24,147295,unknown,55,17072,17072,68288,0.00000000,50 + 0.00000000 BTC,2011/09/28 20:50,V 1
25,147294,unknown,29,12102,12102,48408,0.00036151,50 + 0.01750000 BTC,2011/09/28 20:49,V 1
26,147293,unknown,68,27263,27263,109052,0.00061897,50 + 0.06750000 BTC,2011/09/28 20:38,V 1
27,147292,unknown,3,1092,1092,4368,0.00011447,50 + 0.00050000 BTC,2011/09/28 20:27,V 1
28,147291,unknown,95,31485,31485,125940,0.00023027,50 + 0.02900000 BTC,2011/09/28 20:25,V 1
29,147290,unknown,27,11183,11183,44732,0.00057006,50 + 0.02550000 BTC,2011/09/28 20:14,V 1
30,147289,unknown,74,31408,31408,125632,0.00015920,50 + 0.02000000 BTC,2011/09/28 20:03,V 1
31,147288,unknown,122,35784,35784,143136,0.00007552,50 + 0.01080932 BTC,2011/09/28 19:58,V 1
32,147287,unknown,24,9398,9398,37592,0.00043892,50 + 0.01650000 BTC,2011/09/28 19:56,V 1
33,147286,unknown,20,6737,6737,26948,0.00009277,50 + 0.00250000 BTC,2011/09/28 19:49,V 1
34,147285,unknown,21,8308,8308,33232,0.00012338,50 + 0.00410000 BTC,2011/09/28 19:44,V 1
35,147284,unknown,27,14793,14793,59172,0.00068445,50 + 0.04050000 BTC,2011/09/28 19:39,V 1
36,147283,unknown,69,28071,28071,112284,0.00070149,50 + 0.07876648 BTC,2011/09/28 19:29,V 1
37,147282,unknown,93,51365,51365,205460,0.00045680,50 + 0.09385427 BTC,2011/09/28 19:06,V 1
38,147281,unknown,65,31967,31967,127868,0.00028028,50 + 0.03583851 BTC,2011/09/28 18:35,V 1
39,147280,unknown,12,5247,5247,20988,0.00023823,50 + 0.00500000 BTC,2011/09/28 18:24,V 1
40,147279,unknown,100,33861,33861,135444,0.00027687,50 + 0.03750000 BTC,2011/09/28 18:22,V 1
41,147278,unknown,30,16607,16607,66428,0.00013166,50 + 0.00874590 BTC,2011/09/28 18:12,V 1
42,147277,unknown,13,6632,6632,26528,0.00054659,50 + 0.01450000 BTC,2011/09/28 18:06,V 1
43,147276,unknown,6,2195,2195,8780,0.00011390,50 + 0.00100000 BTC,2011/09/28 18:03,V 1
44,147275,unknown,3,2140,2140,8560,0.00005841,50 + 0.00050000 BTC,2011/09/28 18:02,V 1
45,147274,unknown,119,36772,36772,147088,0.00008378,50 + 0.01232330 BTC,2011/09/28 18:00,V 1
46,147273,unknown,19,6258,6258,25032,0.00105864,50 + 0.02650000 BTC,2011/09/28 17:54,V 1
47,147272,unknown,36,18294,18294,73176,0.00024238,50 + 0.01773607 BTC,2011/09/28 17:50,V 1
48,147271,unknown,25,11349,11349,45396,0.00023130,50 + 0.01050000 BTC,2011/09/28 17:41,V 1
49,147270,unknown,89,32515,32515,130060,0.00084269,50 + 0.10960000 BTC,2011/09/28 17:36,V 1
50,147269,unknown,32,9735,9735,38940,0.00040049,50 + 0.01559500 BTC,2011/09/28 17:21,V 1
51,147268,unknown,123,38715,38715,154860,0.00029704,50 + 0.04600000 BTC,2011/09/28 17:09,V 1
52,147267,unknown,95,50270,50270,201080,0.00039729,50 + 0.07988768 BTC,2011/09/28 17:03,V 1
53,147266,unknown,146,49163,49163,196652,0.00009967,50 + 0.01959959 BTC,2011/09/28 16:23,V 1
54,147265,Eligius,14,9752,9752,39008,0.00240239,50 + 0.09371225 BTC,2011/09/28 16:18,V 1
55,147264,unknown,54,17241,17241,68964,0.00022475,50 + 0.01550000 BTC,2011/09/28 15:48,V 1
56,147263,unknown,13,6011,6011,24044,0.00060306,50 + 0.01450000 BTC,2011/09/28 15:43,V 1
