,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,447566,BW.COM,146,277624,277624,1110496,0.00009586,12.5 + 0.10644968 BTC,2017/01/10 23:50,
2,447565,F2Pool,1957,998967,998967,3995868,0.00023260,12.5 + 0.92945319 BTC,2017/01/10 23:49,
3,447564,F2Pool,1129,999173,999173,3996692,0.00013362,12.5 + 0.53404706 BTC,2017/01/10 23:39,
4,447563,Bixin,1241,998190,998190,3992760,0.00008722,12.5 + 0.34823344 BTC,2017/01/10 23:34,
5,447562,GBMiners,807,999141,999141,3996564,0.00005223,12.5 + 0.20874346 BTC,2017/01/10 23:31,
6,447561,Telco 214,506,749156,749156,2996624,0.00005010,12.5 + 0.15014167 BTC,2017/01/10 23:29,
7,447560,GBMiners,2050,999140,999140,3996560,0.00014374,12.5 + 0.57446394 BTC,2017/01/10 23:28,
8,447559,BW.COM,1784,998175,998175,3992700,0.00016974,12.5 + 0.67772327 BTC,2017/01/10 23:22,
9,447558,BW.COM,2229,998131,998131,3992524,0.00023471,12.5 + 0.93707104 BTC,2017/01/10 23:19,
10,447557,AntPool,1411,998040,998040,3992160,0.00015261,12.5 + 0.60924254 BTC,2017/01/10 23:04,
11,447556,F2Pool,1188,999981,999981,3999924,0.00012482,12.5 + 0.49929034 BTC,2017/01/10 22:59,
12,447555,BTCC,1597,998879,998879,3995516,0.00014144,12.5 + 0.56511580 BTC,2017/01/10 22:57,SW
13,447554,ViaBTC,2277,999185,999185,3996740,0.00020916,12.5 + 0.83597446 BTC,2017/01/10 22:56,
14,447553,BTCC,2286,998867,998867,3995468,0.00017352,12.5 + 0.69329572 BTC,2017/01/10 22:44,SW
15,447552,BTCC,2597,998941,998941,3995764,0.00020781,12.5 + 0.83036553 BTC,2017/01/10 22:40,SW
16,447551,BitClub,2949,998232,998232,3992928,0.00019575,12.5 + 0.78162615 BTC,2017/01/10 22:31,SW
17,447550,BTC.TOP,2538,999148,999148,3996592,0.00021792,12.5 + 0.87095530 BTC,2017/01/10 22:25,
18,447549,AntPool,2561,997862,997862,3991448,0.00019601,12.5 + 0.78238095 BTC,2017/01/10 22:09,
