,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,169670,unknown,15,15257,15257,61028,0.00000000,50 + 0.00000000 BTC,2012/03/04 23:58,V 1
2,169669,BTC Guild,36,11265,11265,45060,0.00027741,50 + 0.01250000 BTC,2012/03/04 23:54,V 1
3,169668,Eligius,7,4180,4180,16720,0.00125598,50 + 0.02100000 BTC,2012/03/04 23:53,V 1
4,169667,unknown,76,37240,37240,148960,0.00020475,50 + 0.03050000 BTC,2012/03/04 23:46,V 1
5,169666,OzCoin,62,28652,28652,114608,0.00036647,50 + 0.04200001 BTC,2012/03/04 23:41,V 1
6,169665,unknown,21,10206,10206,40824,0.00117578,50 + 0.04800000 BTC,2012/03/04 23:20,V 1
7,169664,SlushPool,58,28681,28681,114724,0.00020484,50 + 0.02350000 BTC,2012/03/04 23:14,V 1
8,169663,unknown,33,44296,44296,177184,0.00036108,50 + 0.06397836 BTC,2012/03/04 23:10,V 1
9,169662,unknown,40,24846,24846,99384,0.00067053,50 + 0.06663996 BTC,2012/03/04 22:52,V 1
10,169661,unknown,85,31836,31836,127344,0.00020888,50 + 0.02660000 BTC,2012/03/04 22:34,V 1
11,169660,unknown,108,30222,30222,120888,0.00002895,50 + 0.00350000 BTC,2012/03/04 22:16,V 1
12,169659,SlushPool,108,58565,58565,234260,0.00055559,50 + 0.13015208 BTC,2012/03/04 22:14,V 1
13,169658,BTC Guild,31,27709,27709,110836,0.00011729,50 + 0.01300000 BTC,2012/03/04 21:33,V 1
14,169657,unknown,104,38054,38054,152216,0.00043688,50 + 0.06650000 BTC,2012/03/04 21:26,V 1
15,169656,SlushPool,19,7244,7244,28976,0.00017601,50 + 0.00510000 BTC,2012/03/04 21:16,V 1
16,169655,BTC Guild,23,13673,13673,54692,0.00032912,50 + 0.01800000 BTC,2012/03/04 21:12,V 1
17,169654,SlushPool,39,15713,15713,62852,0.00051235,50 + 0.03220245 BTC,2012/03/04 21:09,V 1
18,169653,unknown,77,39051,39051,156204,0.00021560,50 + 0.03367732 BTC,2012/03/04 20:53,V 1
19,169652,unknown,14,8007,8007,32028,0.00008118,50 + 0.00260000 BTC,2012/03/04 20:43,V 1
20,169651,unknown,125,49185,49185,196740,0.00026329,50 + 0.05180000 BTC,2012/03/04 20:41,V 1
21,169650,unknown,161,102230,102230,408920,0.00030684,50 + 0.12547127 BTC,2012/03/04 20:28,V 1
22,169649,unknown,42,51973,51973,207892,0.00173407,50 + 0.36050000 BTC,2012/03/04 20:03,V 1
23,169648,unknown,68,26654,26654,106616,0.00037987,50 + 0.04050000 BTC,2012/03/04 19:44,V 1
24,169647,unknown,13,5779,5779,23116,0.00043260,50 + 0.01000000 BTC,2012/03/04 19:25,V 1
25,169646,unknown,117,40870,40870,163480,0.00012846,50 + 0.02100000 BTC,2012/03/04 19:24,V 1
26,169645,SlushPool,63,36423,36423,145692,0.00020714,50 + 0.03017828 BTC,2012/03/04 19:10,V 1
27,169644,unknown,135,48999,48999,195996,0.00023623,50 + 0.04630020 BTC,2012/03/04 18:55,V 1
28,169643,SlushPool,35,13325,13325,53300,0.00015009,50 + 0.00800000 BTC,2012/03/04 18:41,V 1
29,169642,BitMinter,17,8585,8585,34340,0.00004368,50 + 0.00150000 BTC,2012/03/04 18:35,V 1
30,169641,SlushPool,94,42218,42218,168872,0.00050038,50 + 0.08450000 BTC,2012/03/04 18:33,V 1
31,169640,SlushPool,66,23621,23621,94484,0.00030270,50 + 0.02860000 BTC,2012/03/04 18:19,V 1
32,169639,unknown,29,23139,23139,92556,0.00032413,50 + 0.03000000 BTC,2012/03/04 18:06,V 1
33,169638,unknown,117,36073,36073,144292,0.00001386,50 + 0.00200000 BTC,2012/03/04 18:01,V 1
34,169637,BTC Guild,25,14137,14137,56548,0.00033600,50 + 0.01900000 BTC,2012/03/04 17:55,V 1
35,169636,SlushPool,43,23380,23380,93520,0.00005988,50 + 0.00560010 BTC,2012/03/04 17:49,V 1
36,169635,unknown,72,48834,48834,195336,0.00054947,50 + 0.10733111 BTC,2012/03/04 17:42,V 1
