,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,475556,BTC.com,391,998176,998176,3992704,0.00008828,12.5 + 0.35248226 BTC,2017/07/12 23:47,NYA
2,475555,BTC.com,1488,998187,998187,3992748,0.00030867,12.5 + 1.23245434 BTC,2017/07/12 23:44,NYA
3,475554,SlushPool,1373,998000,998000,3992000,0.00015363,12.5 + 0.61327950 BTC,2017/07/12 23:36,BU
4,475553,BTC.TOP,1777,999166,999166,3996664,0.00012585,12.5 + 0.50297341 BTC,2017/07/12 23:32,BU  NYA
5,475552,BitFury,1703,998186,998186,3992744,0.00025380,12.5 + 1.01333951 BTC,2017/07/12 23:30,SW  NYA
6,475551,BitFury,1927,998155,998155,3992620,0.00031079,12.5 + 1.24087737 BTC,2017/07/12 23:24,SW  NYA
7,475550,BTC.TOP,1852,999097,999097,3996388,0.00008334,12.5 + 0.33304736 BTC,2017/07/12 23:19,BU  NYA
8,475549,AntPool,2454,998076,998076,3992304,0.00058287,12.5 + 2.32700067 BTC,2017/07/12 23:19,BU  NYA
9,475548,BTCC,1778,873764,873764,3495056,0.00026984,12.5 + 0.94311211 BTC,2017/07/12 23:03,SW  NYA
10,475547,BTC.com,2168,998230,998230,3992920,0.00039603,12.5 + 1.58131214 BTC,2017/07/12 22:59,NYA
11,475546,F2Pool,1566,999960,999960,3999840,0.00051667,12.5 + 2.06658169 BTC,2017/07/12 22:53,SW  NYA
12,475545,BTC.com,488,998131,998131,3992524,0.00034235,12.5 + 1.36683789 BTC,2017/07/12 22:42,NYA
13,475544,F2Pool,1124,999813,999813,3999252,0.00045524,12.5 + 1.82060123 BTC,2017/07/12 22:40,SW  NYA
14,475543,Bixin,1668,998189,998189,3992756,0.00053804,12.5 + 2.14827101 BTC,2017/07/12 22:34,SW  NYA
15,475542,BTC.com,1535,998191,998191,3992764,0.00047836,12.5 + 1.90998300 BTC,2017/07/12 22:22,NYA
16,475541,AntPool,2063,998119,998119,3992476,0.00070015,12.5 + 2.79532563 BTC,2017/07/12 22:18,BU  NYA
17,475540,Bixin,1867,998261,998261,3993044,0.00044528,12.5 + 1.77800286 BTC,2017/07/12 21:54,SW  NYA
18,475539,ViaBTC,1218,999162,999162,3996648,0.00057931,12.5 + 2.31528703 BTC,2017/07/12 21:53,BU  NYA
19,475538,BTCC,2317,998107,998107,3992428,0.00073290,12.5 + 2.92605125 BTC,2017/07/12 21:50,SW  NYA
20,475537,ConnectBTC,2181,998185,998185,3992740,0.00041122,12.5 + 1.64188649 BTC,2017/07/12 21:15,NYA
21,475536,AntPool,2359,998116,998116,3992464,0.00011439,12.5 + 0.45668708 BTC,2017/07/12 21:06,BU  NYA
22,475535,BTCC,2042,989103,989103,3956412,0.00018947,12.5 + 0.74960843 BTC,2017/07/12 21:05,SW  NYA
23,475534,Bitcoin.com,2048,998984,998984,3995936,0.00049228,12.5 + 1.96710069 BTC,2017/07/12 21:04,BU  NYA
24,475533,BTCC,2377,998099,998099,3992396,0.00041123,12.5 + 1.64177693 BTC,2017/07/12 20:53,SW  NYA
25,475532,AntPool,2042,998088,998088,3992352,0.00042280,12.5 + 1.68795802 BTC,2017/07/12 20:44,BU  NYA
26,475531,BTC.TOP,2186,999088,999088,3996352,0.00048736,12.5 + 1.94767963 BTC,2017/07/12 20:37,BU  NYA
27,475530,BW.COM,1835,998157,998157,3992628,0.00033723,12.5 + 1.34644652 BTC,2017/07/12 20:29,SW  NYA
28,475529,BTC.com,1691,998151,998151,3992604,0.00047885,12.5 + 1.91185261 BTC,2017/07/12 20:27,NYA
29,475528,F2Pool,2336,999998,999998,3999992,0.00059507,12.5 + 2.38028637 BTC,2017/07/12 20:20,SW  NYA
30,475527,SlushPool,2083,998073,998073,3992292,0.00072488,12.5 + 2.89392680 BTC,2017/07/12 20:10,SW
31,475526,GBMiners,2047,998254,998254,3993016,0.00052708,12.5 + 2.10464057 BTC,2017/07/12 19:52,SW
32,475525,SlushPool,2253,998038,998038,3992152,0.00046319,12.5 + 1.84914120 BTC,2017/07/12 19:43,SW
33,475524,Bixin,2407,998180,998180,3992720,0.00033233,12.5 + 1.32690049 BTC,2017/07/12 19:36,SW  NYA
34,475523,AntPool,309,117904,117904,471616,0.00080889,12.5 + 0.38148382 BTC,2017/07/12 19:36,BU  NYA
35,475522,BW.COM,1344,998106,998106,3992424,0.00044594,12.5 + 1.78039383 BTC,2017/07/12 19:33,SW  NYA
36,475521,BTCC,2206,998106,998106,3992424,0.00055867,12.5 + 2.23046109 BTC,2017/07/12 19:31,SW  NYA
