,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,488336,BTC.com,2345,978826,1056559,3993037,0.00036494,12.5 + 1.45723654 BTC,2017/10/04 23:59,NYA
2,488335,F2Pool,1895,972643,999958,3917887,0.00045052,12.5 + 1.76508596 BTC,2017/10/04 23:51,NYA
3,488334,1Hash,2251,998286,998322,3993180,0.00035548,12.5 + 1.41951397 BTC,2017/10/04 23:21,NYA
4,488333,BTCC,1649,989425,1028676,3996951,0.00034338,12.5 + 1.37245799 BTC,2017/10/04 23:03,NYA
5,488332,SlushPool,2332,989041,1025994,3993117,0.00038930,12.5 + 1.55452271 BTC,2017/10/04 22:53,
6,488331,SlushPool,1852,991872,1017398,3993014,0.00025681,12.5 + 1.02544517 BTC,2017/10/04 22:36,
7,488330,F2Pool,2349,958392,1000032,3875208,0.00036475,12.5 + 1.41349196 BTC,2017/10/04 22:36,NYA
8,488329,F2Pool,2533,973551,1000026,3920679,0.00029116,12.5 + 1.14155648 BTC,2017/10/04 22:21,NYA
9,488328,AntPool,2550,991285,1023002,3996857,0.00031126,12.5 + 1.24407363 BTC,2017/10/04 22:19,BU  NYA
10,488327,ViaBTC,2371,992690,1018781,3996851,0.00027594,12.5 + 1.10289595 BTC,2017/10/04 22:15,NYA
11,488326,AntPool,2641,987286,1035192,3997050,0.00034187,12.5 + 1.36645443 BTC,2017/10/04 22:12,BU  NYA
12,488325,AntPool,1,262,298,1084,0.00000000,12.5 + 0.00000000 BTC,2017/10/04 22:02,SWBU  NYA
13,488324,BTC.com,2049,983539,1042498,3993115,0.00036311,12.5 + 1.44995677 BTC,2017/10/04 22:02,NYA
14,488323,BTC.com,2019,989969,1023142,3993049,0.00035278,12.5 + 1.40864825 BTC,2017/10/04 21:51,NYA
15,488322,SlushPool,2589,990039,1022680,3992797,0.00055628,12.5 + 2.22112933 BTC,2017/10/04 21:47,
16,488321,F2Pool,2671,952972,999922,3858838,0.00037117,12.5 + 1.43227669 BTC,2017/10/04 21:16,NYA
17,488320,AntPool,2458,988611,1031332,3997165,0.00034766,12.5 + 1.38967215 BTC,2017/10/04 21:04,BU  NYA
18,488319,F2Pool,2086,934356,999953,3803021,0.00033978,12.5 + 1.29218891 BTC,2017/10/04 21:00,NYA
19,488318,AntPool,2671,991096,1023952,3997240,0.00042727,12.5 + 1.70790963 BTC,2017/10/04 20:59,BU  NYA
20,488317,F2Pool,1,266,266,1064,0.00000000,12.5 + 0.00000000 BTC,2017/10/04 20:26,NYA
21,488316,SlushPool,2321,992600,1015081,3992881,0.00064981,12.5 + 2.59462830 BTC,2017/10/04 20:26,
22,488315,BTC.com,1871,979985,1053226,3993181,0.00031901,12.5 + 1.27386946 BTC,2017/10/04 20:06,NYA
23,488314,BitClub,2859,985184,1037385,3992937,0.00057057,12.5 + 2.27824970 BTC,2017/10/04 20:06,NYA
