,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,292813,CloudHashing,268,183397,183397,733588,0.00006976,25 + 0.05117462 BTC,2014/03/27 23:58,V 2
2,292812,GHash.IO,21,8697,8697,34788,0.00006037,25 + 0.00210000 BTC,2014/03/27 23:54,V 2
3,292811,unknown,16,5781,5781,23124,0.00011676,25 + 0.00270000 BTC,2014/03/27 23:54,V 2
4,292810,GHash.IO,78,39759,39759,159036,0.00011587,25 + 0.01842716 BTC,2014/03/27 23:54,V 2
5,292809,GHash.IO,272,138240,138240,552960,0.00007559,25 + 0.04179654 BTC,2014/03/27 23:52,V 2
6,292808,F2Pool,578,378447,378447,1513788,0.00007847,25 + 0.11879371 BTC,2014/03/27 23:48,V 2
7,292807,unknown,59,56063,56063,224252,0.00004885,25 + 0.01095424 BTC,2014/03/27 23:40,V 2
8,292806,unknown,526,274564,274564,1098256,0.00009841,25 + 0.10808151 BTC,2014/03/27 23:36,V 2
9,292805,unknown,48,146581,146581,586324,0.00003056,25 + 0.01792064 BTC,2014/03/27 23:33,V 2
10,292804,CloudHashing,528,248127,248127,992508,0.00010936,25 + 0.10853612 BTC,2014/03/27 23:28,V 2
11,292803,F2Pool,373,222278,222278,889112,0.00007348,25 + 0.06533113 BTC,2014/03/27 23:18,V 2
12,292802,SlushPool,293,148287,148287,593148,0.00007923,25 + 0.04699634 BTC,2014/03/27 23:12,V 2
13,292801,Eligius,153,71990,71990,287960,0.00007912,25 + 0.02278360 BTC,2014/03/27 23:06,V 2
14,292800,unknown,51,90996,90996,363984,0.00002121,25 + 0.00772004 BTC,2014/03/27 23:02,V 2
15,292799,GHash.IO,481,265187,265187,1060748,0.00008228,25 + 0.08727498 BTC,2014/03/27 23:05,V 2
16,292798,unknown,38,69775,69775,279100,0.00002302,25 + 0.00642419 BTC,2014/03/27 22:58,V 2
17,292797,GHash.IO,20,10268,10268,41072,0.00008322,25 + 0.00341800 BTC,2014/03/27 23:05,V 2
18,292796,GHash.IO,119,73247,73247,292988,0.00006559,25 + 0.01921627 BTC,2014/03/27 23:24,V 2
19,292795,unknown,35,17151,17151,68604,0.00011234,25 + 0.00770667 BTC,2014/03/27 22:55,V 2
20,292794,GHash.IO,148,77443,77443,309772,0.00009251,25 + 0.02865777 BTC,2014/03/27 22:54,V 2
21,292793,F2Pool,59,29195,29195,116780,0.00008640,25 + 0.01008985 BTC,2014/03/27 22:51,V 2
22,292792,CloudHashing,51,31913,31913,127652,0.00009087,25 + 0.01160000 BTC,2014/03/27 22:50,V 2
23,292791,Eligius,321,217716,217716,870864,0.00007030,25 + 0.06122011 BTC,2014/03/27 22:48,V 2
24,292790,Eligius,175,87093,87093,348372,0.00008738,25 + 0.03044246 BTC,2014/03/27 22:43,V 2
25,292789,GHash.IO,313,240600,240600,962400,0.00005613,25 + 0.05401760 BTC,2014/03/27 22:41,V 2
26,292788,GHash.IO,383,349211,349211,1396844,0.00004067,25 + 0.05681107 BTC,2014/03/27 22:37,V 2
27,292787,GHash.IO,650,348949,348949,1395796,0.00007661,25 + 0.10692731 BTC,2014/03/27 22:35,V 2
28,292786,CloudHashing,647,249024,249024,996096,0.00010383,25 + 0.10342582 BTC,2014/03/27 22:30,V 2
29,292785,GHash.IO,1168,349101,349101,1396404,0.00017865,25 + 0.24947210 BTC,2014/03/27 22:26,V 2
30,292784,GHash.IO,428,282444,282444,1129776,0.00007285,25 + 0.08230267 BTC,2014/03/27 21:32,V 2
31,292783,GHash.IO,748,349237,349237,1396948,0.00009207,25 + 0.12862053 BTC,2014/03/27 21:25,V 2
32,292782,BTC Guild,438,211059,211059,844236,0.00008343,25 + 0.07043208 BTC,2014/03/27 21:16,V 2
33,292781,GHash.IO,297,169549,169549,678196,0.00009667,25 + 0.06556218 BTC,2014/03/27 20:56,V 2
34,292780,Eligius,962,532234,532234,2128936,0.00008317,25 + 0.17706853 BTC,2014/03/27 20:50,V 2
35,292779,GHash.IO,31,12609,12609,50436,0.00004963,25 + 0.00250338 BTC,2014/03/27 20:33,V 2
36,292778,GHash.IO,266,208182,208182,832728,0.00006298,25 + 0.05244876 BTC,2014/03/27 20:33,V 2
37,292777,GHash.IO,292,186943,186943,747772,0.00007418,25 + 0.05547237 BTC,2014/03/27 20:28,V 2
38,292776,BTC Guild,506,282495,282495,1129980,0.00008030,25 + 0.09074207 BTC,2014/03/27 20:26,V 2
39,292775,EclipseMC,469,248953,248953,995812,0.00006783,25 + 0.06755041 BTC,2014/03/27 20:15,V 2
40,292774,unknown,256,99217,99217,396868,0.00012177,25 + 0.04832595 BTC,2014/03/27 20:09,V 2
41,292773,GHash.IO,505,260685,260685,1042740,0.00008288,25 + 0.08642423 BTC,2014/03/27 20:02,V 2
42,292772,unknown,85,74493,74493,297972,0.00004246,25 + 0.01265283 BTC,2014/03/27 19:52,V 2
43,292771,GHash.IO,47,69838,69838,279352,0.00001661,25 + 0.00464000 BTC,2014/03/27 19:50,V 2
44,292770,BTC Guild,259,214942,214942,859768,0.00005955,25 + 0.05120068 BTC,2014/03/27 19:50,V 2
45,292769,GHash.IO,508,349193,349193,1396772,0.00007057,25 + 0.09857179 BTC,2014/03/27 19:44,V 2
46,292768,SlushPool,861,348597,348597,1394388,0.00010639,25 + 0.14834558 BTC,2014/03/27 19:36,V 2
47,292767,unknown,256,139830,139830,559320,0.00007793,25 + 0.04358536 BTC,2014/03/27 19:19,V 2
48,292766,Eligius,534,542287,542287,2169148,0.00005070,25 + 0.10997689 BTC,2014/03/27 19:14,V 2
49,292765,unknown,932,364524,364524,1458096,0.00010119,25 + 0.14754393 BTC,2014/03/27 19:09,V 2
50,292764,unknown,512,166367,166367,665468,0.00014459,25 + 0.09622018 BTC,2014/03/27 18:54,V 2
51,292763,BTC Guild,265,148093,148093,592372,0.00007243,25 + 0.04290401 BTC,2014/03/27 18:39,V 2
52,292762,unknown,1024,665168,665168,2660672,0.00007395,25 + 0.19674579 BTC,2014/03/27 18:35,V 2
53,292761,unknown,128,83930,83930,335720,0.00006228,25 + 0.02091000 BTC,2014/03/27 18:14,V 2
54,292760,unknown,256,114855,114855,459420,0.00009042,25 + 0.04154037 BTC,2014/03/27 18:12,V 2
55,292759,GHash.IO,42,39697,39697,158788,0.00002381,25 + 0.00378000 BTC,2014/03/27 18:06,V 2
56,292758,F2Pool,621,525117,525117,2100468,0.00006502,25 + 0.13656760 BTC,2014/03/27 18:06,V 2
57,292757,EclipseMC,761,248983,248983,995932,0.00031988,25 + 0.31857831 BTC,2014/03/27 17:58,V 2
58,292756,unknown,746,348484,348484,1393936,0.00012515,25 + 0.17445012 BTC,2014/03/27 17:37,V 2
59,292755,BTC Guild,103,99108,99108,396432,0.00004586,25 + 0.01818134 BTC,2014/03/27 17:24,V 2
60,292754,F2Pool,797,568485,568485,2273940,0.00006097,25 + 0.13863847 BTC,2014/03/27 17:22,V 2
61,292753,unknown,512,180438,180438,721752,0.00013842,25 + 0.09990282 BTC,2014/03/27 17:15,V 2
62,292752,GHash.IO,140,95678,95678,382712,0.00008189,25 + 0.03134213 BTC,2014/03/27 16:58,V 2
63,292751,BitMinter,264,349188,349188,1396752,0.00003093,25 + 0.04320605 BTC,2014/03/27 16:56,V 2
64,292750,unknown,256,117733,117733,470932,0.00007882,25 + 0.03711911 BTC,2014/03/27 16:54,V 2
65,292749,Eligius,1123,853664,853664,3414656,0.00006513,25 + 0.22240034 BTC,2014/03/27 16:48,V 2
66,292748,unknown,512,180884,180884,723536,0.00011803,25 + 0.08539958 BTC,2014/03/27 16:30,V 2
67,292747,CloudHashing,251,348365,348365,1393460,0.00004151,25 + 0.05783984 BTC,2014/03/27 16:22,V 2
