,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,210516,unknown,9,3576,3576,14304,0.00078300,25 + 0.01120000 BTC,2012/12/01 23:44,V 1
2,210515,EclipseMC,124,162040,162040,648160,0.00013021,25 + 0.08440000 BTC,2012/12/01 23:37,V 2
3,210514,unknown,218,79828,79828,319312,0.00049513,25 + 0.15810000 BTC,2012/12/01 23:34,V 1
4,210513,SlushPool,254,138393,138393,553572,0.00036201,25 + 0.20040000 BTC,2012/12/01 23:26,V 2
5,210512,SlushPool,241,101905,101905,407620,0.00045263,25 + 0.18450000 BTC,2012/12/01 23:14,V 2
6,210511,unknown,133,49191,49191,196764,0.00019516,25 + 0.03840000 BTC,2012/12/01 23:08,V 1
7,210510,unknown,70,32940,32940,131760,0.00021554,25 + 0.02840000 BTC,2012/12/01 22:52,V 1
8,210509,unknown,270,125827,125827,503308,0.00039558,25 + 0.19910000 BTC,2012/12/01 22:48,V 1
9,210508,unknown,103,38919,38919,155676,0.00051087,25 + 0.07953001 BTC,2012/12/01 22:13,V 1
10,210507,unknown,71,36573,36573,146292,0.00037733,25 + 0.05520000 BTC,2012/12/01 22:03,V 1
11,210506,OzCoin,15,6423,6423,25692,0.00073953,25 + 0.01900000 BTC,2012/12/01 21:54,V 2
12,210505,unknown,100,35771,35771,143084,0.00049813,25 + 0.07127459 BTC,2012/12/01 21:52,V 1
13,210504,unknown,88,40711,40711,162844,0.00038687,25 + 0.06300000 BTC,2012/12/01 21:43,V 1
14,210503,SlushPool,41,20218,20218,80872,0.00023494,25 + 0.01900000 BTC,2012/12/01 21:36,V 1
15,210502,unknown,39,21557,21557,86228,0.00029109,25 + 0.02510000 BTC,2012/12/01 21:33,V 1
16,210501,unknown,19,5199,5199,20796,0.00026447,25 + 0.00550000 BTC,2012/12/01 21:29,V 1
17,210500,unknown,85,39063,39063,156252,0.00061631,25 + 0.09630010 BTC,2012/12/01 21:28,V 1
18,210499,unknown,124,55325,55325,221300,0.00039313,25 + 0.08700000 BTC,2012/12/01 21:20,V 1
19,210498,unknown,268,109360,109360,437440,0.00044326,25 + 0.19390000 BTC,2012/12/01 21:12,V 1
20,210497,EclipseMC,194,148259,148259,593036,0.00014603,25 + 0.08660000 BTC,2012/12/01 21:02,V 2
21,210496,BitMinter,154,79279,79279,317116,0.00045220,25 + 0.14340000 BTC,2012/12/01 20:58,V 2
22,210495,SlushPool,100,45985,45985,183940,0.00038165,25 + 0.07020000 BTC,2012/12/01 20:45,V 2
23,210494,unknown,8,3061,3061,12244,0.00058804,25 + 0.00720000 BTC,2012/12/01 20:47,V 1
24,210493,unknown,115,41280,41280,165120,0.00029978,25 + 0.04950000 BTC,2012/12/01 20:41,V 1
25,210492,BTC Guild,263,105158,105158,420632,0.00046145,25 + 0.19410000 BTC,2012/12/01 20:35,V 2
26,210491,BTC Guild,185,170310,170310,681240,0.00027876,25 + 0.18990000 BTC,2012/12/01 20:17,V 1
27,210490,BitMinter,1,252,252,1008,0.00000000,25 + 0.00000000 BTC,2012/12/01 20:18,V 2
28,210489,BitMinter,70,39483,39483,157932,0.00038434,25 + 0.06070000 BTC,2012/12/01 20:05,V 2
29,210488,unknown,72,33424,33424,133696,0.00043083,25 + 0.05760000 BTC,2012/12/01 19:59,V 2
30,210487,BitMinter,14,25117,25117,100468,0.00010451,25 + 0.01050000 BTC,2012/12/01 19:56,V 2
