,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,194391,unknown,110,49032,49032,196128,0.00000255,50 + 0.00050010 BTC,2012/08/17 23:53,V 1
2,194390,unknown,160,79866,79866,319464,0.00023477,50 + 0.07500000 BTC,2012/08/17 23:46,V 1
3,194389,unknown,355,147932,147932,591728,0.00041235,50 + 0.24400000 BTC,2012/08/17 23:41,V 1
4,194388,Eligius,32,12561,12561,50244,0.00000995,50 + 0.00050000 BTC,2012/08/17 23:31,V 1
5,194387,unknown,261,134424,134424,537696,0.00032672,50 + 0.17567503 BTC,2012/08/17 23:24,V 1
6,194386,unknown,120,49213,49213,196852,0.00000356,50 + 0.00070011 BTC,2012/08/17 23:15,V 1
7,194385,BTC Guild,355,218919,218919,875676,0.00029083,50 + 0.25467500 BTC,2012/08/17 23:08,V 1
8,194384,unknown,414,193448,193448,773792,0.00028871,50 + 0.22340000 BTC,2012/08/17 22:52,V 1
9,194383,unknown,1024,377096,377096,1508384,0.00040131,50 + 0.60532625 BTC,2012/08/17 22:48,V 1
10,194382,unknown,12,3508,3508,14032,0.00003563,50 + 0.00050000 BTC,2012/08/17 22:45,V 1
11,194381,unknown,5,3433,3433,13732,0.00000000,50 + 0.00000000 BTC,2012/08/17 22:45,V 1
12,194380,unknown,110,49442,49442,197768,0.00017394,50 + 0.03440010 BTC,2012/08/17 22:35,V 1
13,194379,unknown,10,3496,3496,13984,0.00035755,50 + 0.00500000 BTC,2012/08/17 22:33,V 1
14,194378,unknown,6,3456,3456,13824,0.00000000,50 + 0.00000000 BTC,2012/08/17 21:58,V 1
15,194377,unknown,331,99005,99005,396020,0.00000000,50 + 0.00000000 BTC,2012/08/17 21:51,V 1
16,194376,SlushPool,89,56684,56684,226736,0.00015851,50 + 0.03593978 BTC,2012/08/17 21:49,V 1
17,194375,unknown,169,89445,89445,357780,0.00022919,50 + 0.08200000 BTC,2012/08/17 21:48,V 1
18,194374,unknown,404,160855,160855,643420,0.00037437,50 + 0.24087500 BTC,2012/08/17 21:40,V 2
19,194373,SlushPool,592,358530,358530,1434120,0.00025034,50 + 0.35901622 BTC,2012/08/17 21:19,V 1
20,194372,OzCoin,325,199471,199471,797884,0.00030609,50 + 0.24422500 BTC,2012/08/17 21:14,V 1
21,194371,unknown,36,26214,26214,104856,0.00000000,50 + 0.00000000 BTC,2012/08/17 21:01,V 1
22,194370,unknown,554,251881,251881,1007524,0.00033076,50 + 0.33324566 BTC,2012/08/17 20:55,V 1
23,194369,unknown,1024,482182,482182,1928728,0.00054869,50 + 1.05826814 BTC,2012/08/17 20:43,V 1
24,194368,unknown,16,23396,23396,93584,0.00125021,50 + 0.11700000 BTC,2012/08/17 20:40,V 1
25,194367,unknown,99,49104,49104,196416,0.00001527,50 + 0.00300010 BTC,2012/08/17 19:48,V 1
26,194366,OzCoin,760,249122,249122,996488,0.00042198,50 + 0.42050000 BTC,2012/08/17 19:36,V 1
27,194365,unknown,356,249410,249410,997640,0.00024608,50 + 0.24550002 BTC,2012/08/17 19:31,V 1
28,194364,BTC Guild,229,267970,267970,1071880,0.00031309,50 + 0.33560001 BTC,2012/08/17 19:30,V 1
29,194363,unknown,7,3443,3443,13772,0.00000000,50 + 0.00000000 BTC,2012/08/17 19:34,V 1
30,194362,unknown,12,3469,3469,13876,0.00724272,50 + 0.10050000 BTC,2012/08/17 19:24,V 1
31,194361,unknown,1024,394944,394944,1579776,0.00041893,50 + 0.66181429 BTC,2012/08/17 18:44,V 1
32,194360,unknown,506,269719,269719,1078876,0.00047406,50 + 0.51145278 BTC,2012/08/17 18:36,V 1
33,194359,unknown,103,49174,49174,196696,0.00015352,50 + 0.03019696 BTC,2012/08/17 17:30,V 1
34,194358,BitMinter,143,39669,39669,158676,0.00032472,50 + 0.05152500 BTC,2012/08/17 17:29,V 1
35,194357,SlushPool,896,415760,415760,1663040,0.00039483,50 + 0.65662510 BTC,2012/08/17 17:24,V 1
36,194356,unknown,239,71246,71246,284984,0.00001123,50 + 0.00320000 BTC,2012/08/17 17:06,V 1
37,194355,unknown,129,49164,49164,196656,0.00025311,50 + 0.04977500 BTC,2012/08/17 17:05,V 1
38,194354,BTC Guild,272,92365,92365,369460,0.00042819,50 + 0.15820000 BTC,2012/08/17 17:01,V 1
39,194353,unknown,1323,499148,499148,1996592,0.00001521,50 + 0.03037500 BTC,2012/08/17 16:49,V 1
40,194352,OzCoin,594,249226,249226,996904,0.00052769,50 + 0.52605307 BTC,2012/08/17 16:48,V 1
