,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,436827,F2Pool,233,146583,146583,586332,0.00020037,12.5 + 0.11748086 BTC,2016/10/31 23:46,
2,436826,F2Pool,1545,792452,792452,3169808,0.00016741,12.5 + 0.53066082 BTC,2016/10/31 23:45,
3,436825,BitClub,2427,998091,998091,3992364,0.00016141,12.5 + 0.64440951 BTC,2016/10/31 23:35,
4,436824,Bitcoin.com,760,728921,728921,2915684,0.00008982,12.5 + 0.26189862 BTC,2016/10/31 23:20,
5,436823,F2Pool,341,194112,194112,776448,0.00014106,12.5 + 0.10952443 BTC,2016/10/31 23:17,
6,436822,BW.COM,1112,632497,632497,2529988,0.00019363,12.5 + 0.48987549 BTC,2016/10/31 23:16,
7,436821,BTCC,706,894236,894236,3576944,0.00006551,12.5 + 0.23433892 BTC,2016/10/31 23:09,
8,436820,BW.COM,247,179667,179667,718668,0.00007360,12.5 + 0.05289157 BTC,2016/10/31 23:07,
9,436819,AntPool,1977,998090,998090,3992360,0.00014412,12.5 + 0.57537115 BTC,2016/10/31 23:06,
10,436818,F2Pool,2086,999946,999946,3999784,0.00016118,12.5 + 0.64467785 BTC,2016/10/31 22:59,
11,436817,BW.COM,3078,998131,998131,3992524,0.00018880,12.5 + 0.75380031 BTC,2016/10/31 22:53,
12,436816,BTCC,2551,998246,998246,3992984,0.00018477,12.5 + 0.73778693 BTC,2016/10/31 22:33,
13,436815,F2Pool,2855,999929,999929,3999716,0.00021994,12.5 + 0.87969574 BTC,2016/10/31 22:14,
14,436814,SlushPool,1945,948481,948481,3793924,0.00014382,12.5 + 0.54562816 BTC,2016/10/31 21:38,BIP 109
15,436813,F2Pool,2395,999966,999966,3999864,0.00015747,12.5 + 0.62986848 BTC,2016/10/31 21:29,
16,436812,BTCC,2339,998240,998240,3992960,0.00015166,12.5 + 0.60558479 BTC,2016/10/31 21:19,
17,436811,BitClub,2626,998258,998258,3993032,0.00024201,12.5 + 0.96635517 BTC,2016/10/31 21:14,
18,436810,ViaBTC,2172,999207,999207,3996828,0.00015383,12.5 + 0.61483087 BTC,2016/10/31 20:44,
19,436809,F2Pool,1957,988994,988994,3955976,0.00014919,12.5 + 0.59020039 BTC,2016/10/31 20:31,
20,436808,BitClub,2170,998151,998151,3992604,0.00015896,12.5 + 0.63467253 BTC,2016/10/31 20:20,
21,436807,BTCC,2009,998119,998119,3992476,0.00014370,12.5 + 0.57370550 BTC,2016/10/31 20:08,
22,436806,Bixin,2057,998222,998222,3992888,0.00021135,12.5 + 0.84390077 BTC,2016/10/31 20:02,
23,436805,AntPool,476,998151,998151,3992604,0.00003930,12.5 + 0.15691744 BTC,2016/10/31 19:45,
24,436804,BitFury,1435,998120,998120,3992480,0.00011641,12.5 + 0.46477161 BTC,2016/10/31 19:44,
25,436803,F2Pool,2415,999988,999988,3999952,0.00016512,12.5 + 0.66046434 BTC,2016/10/31 19:37,
26,436802,1Hash,2645,998127,998127,3992508,0.00016305,12.5 + 0.65096929 BTC,2016/10/31 19:24,
27,436801,AntPool,6,2188,2188,8752,0.00244650,12.5 + 0.02141174 BTC,2016/10/31 19:20,
28,436800,BW.COM,2363,922527,922527,3690108,0.00017563,12.5 + 0.64810836 BTC,2016/10/31 19:11,
29,436799,F2Pool,1,266,266,1064,0.00000000,12.5 + 0.00000000 BTC,2016/10/31 18:58,
30,436798,BTCC,1735,998258,998258,3993032,0.00009492,12.5 + 0.37901944 BTC,2016/10/31 18:58,
31,436797,KanoPool,2237,987957,987957,3951828,0.00015206,12.5 + 0.60092816 BTC,2016/10/31 18:53,
32,436796,AntPool,2548,998155,998155,3992620,0.00022390,12.5 + 0.89393442 BTC,2016/10/31 18:49,
33,436795,SlushPool,2162,998225,998225,3992900,0.00018468,12.5 + 0.73741380 BTC,2016/10/31 18:24,
34,436794,ViaBTC,1675,999175,999175,3996700,0.00013161,12.5 + 0.52601911 BTC,2016/10/31 18:13,
35,436793,F2Pool,799,999824,999824,3999296,0.00006448,12.5 + 0.25788536 BTC,2016/10/31 18:06,
36,436792,F2Pool,1832,999914,999914,3999656,0.00010709,12.5 + 0.42832277 BTC,2016/10/31 18:04,
37,436791,BitFury,2376,998088,998088,3992352,0.00014015,12.5 + 0.55950904 BTC,2016/10/31 18:02,
38,436790,BTCC,2361,998160,998160,3992640,0.00020650,12.5 + 0.82446455 BTC,2016/10/31 18:00,
39,436789,F2Pool,2474,999892,999892,3999568,0.00019455,12.5 + 0.77812734 BTC,2016/10/31 17:40,BIP 109
40,436788,BW.COM,2661,997956,997956,3991824,0.00020358,12.5 + 0.81264568 BTC,2016/10/31 17:30,
41,436787,AntPool,2154,998193,998193,3992772,0.00014385,12.5 + 0.57434205 BTC,2016/10/31 17:08,
42,436786,BTC.com,2320,998228,998228,3992912,0.00023708,12.5 + 0.94665836 BTC,2016/10/31 17:02,
43,436785,F2Pool,2222,999943,999943,3999772,0.00011283,12.5 + 0.45129781 BTC,2016/10/31 16:47,
44,436784,BTCC,2540,998250,998250,3993000,0.00020337,12.5 + 0.81205521 BTC,2016/10/31 16:47,
45,436783,F2Pool,2641,999888,999888,3999552,0.00018466,12.5 + 0.73856682 BTC,2016/10/31 16:27,
46,436782,BitFury,2574,998052,998052,3992208,0.00016364,12.5 + 0.65329710 BTC,2016/10/31 16:15,
47,436781,F2Pool,1850,999963,999963,3999852,0.00009602,12.5 + 0.38406868 BTC,2016/10/31 16:06,
48,436780,ViaBTC,2580,999257,999257,3997028,0.00017018,12.5 + 0.68020888 BTC,2016/10/31 16:04,
49,436779,BitFury,1640,998091,998091,3992364,0.00013792,12.5 + 0.55060995 BTC,2016/10/31 15:54,
50,436778,F2Pool,1239,999845,999845,3999380,0.00015085,12.5 + 0.60330902 BTC,2016/10/31 15:50,
51,436777,BitClub,2246,998185,998185,3992740,0.00015168,12.5 + 0.60560869 BTC,2016/10/31 15:46,
52,436776,BW.COM,2699,998193,998193,3992772,0.00020187,12.5 + 0.80602196 BTC,2016/10/31 15:45,
53,436775,SlushPool,2581,998210,998210,3992840,0.00022902,12.5 + 0.91445051 BTC,2016/10/31 15:26,V 4
54,436774,BW.COM,2089,998186,998186,3992744,0.00014326,12.5 + 0.57198451 BTC,2016/10/31 15:04,
55,436773,F2Pool,2151,999948,999948,3999792,0.00017813,12.5 + 0.71246579 BTC,2016/10/31 15:02,
56,436772,Bitcoin.com,1939,999199,999199,3996796,0.00020874,12.5 + 0.83428127 BTC,2016/10/31 14:52,
57,436771,BitFury,2537,998184,998184,3992736,0.00021377,12.5 + 0.85354481 BTC,2016/10/31 14:36,
58,436770,BW.COM,1249,998214,998214,3992856,0.00023908,12.5 + 0.95460586 BTC,2016/10/31 14:20,
59,436769,BW.COM,2060,998230,998230,3992920,0.00009596,12.5 + 0.38314714 BTC,2016/10/31 14:03,
60,436768,ViaBTC,2404,999071,999071,3996284,0.00017500,12.5 + 0.69936294 BTC,2016/10/31 14:03,
61,436767,SlushPool,2769,998088,998088,3992352,0.00014359,12.5 + 0.57327583 BTC,2016/10/31 13:53,
62,436766,KanoPool,2179,988010,988010,3952040,0.00015506,12.5 + 0.61279426 BTC,2016/10/31 13:52,
63,436765,BTC.com,1663,998163,998163,3992652,0.00016098,12.5 + 0.64273818 BTC,2016/10/31 13:49,
64,436764,BitClub,2780,998156,998156,3992624,0.00021423,12.5 + 0.85535551 BTC,2016/10/31 13:46,
65,436763,BW.COM,1328,998197,998197,3992788,0.00030085,12.5 + 1.20123474 BTC,2016/10/31 13:36,
66,436762,AntPool,2687,998172,998172,3992688,0.00024832,12.5 + 0.99148061 BTC,2016/10/31 13:07,
67,436761,BTC.com,1511,998107,998107,3992428,0.00008505,12.5 + 0.33955550 BTC,2016/10/31 12:29,
68,436760,AntPool,1,209,209,836,0.00000000,12.5 + 0.00000000 BTC,2016/10/31 12:24,
69,436759,BTC.com,1376,998158,998158,3992632,0.00010809,12.5 + 0.43158150 BTC,2016/10/31 12:23,
70,436758,BTC.com,1722,998070,998070,3992280,0.00009709,12.5 + 0.38760379 BTC,2016/10/31 12:17,
71,436757,F2Pool,2487,999893,999893,3999572,0.00015473,12.5 + 0.61884441 BTC,2016/10/31 12:14,
72,436756,Bixin,2563,998159,998159,3992636,0.00021847,12.5 + 0.87226097 BTC,2016/10/31 12:08,
73,436755,F2Pool,566,999972,999972,3999888,0.00004323,12.5 + 0.17290352 BTC,2016/10/31 11:43,
74,436754,Bixin,1749,998224,998224,3992896,0.00012578,12.5 + 0.50223165 BTC,2016/10/31 11:42,
75,436753,Bixin,2286,998198,998198,3992792,0.00012618,12.5 + 0.50379691 BTC,2016/10/31 11:37,
76,436752,BW.COM,1841,998122,998122,3992488,0.00016404,12.5 + 0.65492643 BTC,2016/10/31 11:35,
77,436751,BW.COM,2483,998222,998222,3992888,0.00016299,12.5 + 0.65078927 BTC,2016/10/31 11:26,
78,436750,BTCC,2390,998225,998225,3992900,0.00016469,12.5 + 0.65758034 BTC,2016/10/31 11:17,
79,436749,F2Pool,2755,999999,999999,3999996,0.00024439,12.5 + 0.97757500 BTC,2016/10/31 11:09,
80,436748,BitClub,2207,998263,998263,3993052,0.00013479,12.5 + 0.53823596 BTC,2016/10/31 10:27,
81,436747,F2Pool,2099,999935,999935,3999740,0.00013231,12.5 + 0.52919761 BTC,2016/10/31 10:20,
82,436746,F2Pool,1989,999846,999846,3999384,0.00015841,12.5 + 0.63353302 BTC,2016/10/31 10:13,
83,436745,BitFury,2585,998032,998032,3992128,0.00016050,12.5 + 0.64074067 BTC,2016/10/31 10:05,
84,436744,GBMiners,2020,749213,749213,2996852,0.00013701,12.5 + 0.41060560 BTC,2016/10/31 09:57,
85,436743,BitFury,2503,998078,998078,3992312,0.00018683,12.5 + 0.74586974 BTC,2016/10/31 09:57,
86,436742,F2Pool,2281,999896,999896,3999584,0.00015111,12.5 + 0.60436344 BTC,2016/10/31 09:43,
87,436741,BitFury,1843,998120,998120,3992480,0.00018008,12.5 + 0.71898056 BTC,2016/10/31 09:42,
88,436740,AntPool,2270,998144,998144,3992576,0.00023335,12.5 + 0.93167074 BTC,2016/10/31 09:39,
89,436739,AntPool,2320,998026,998026,3992104,0.00030356,12.5 + 1.21183889 BTC,2016/10/31 09:02,
90,436738,F2Pool,1840,999984,999984,3999936,0.00016376,12.5 + 0.65502812 BTC,2016/10/31 08:10,
91,436737,BTCC,2354,998137,998137,3992548,0.00015852,12.5 + 0.63290773 BTC,2016/10/31 08:00,
92,436736,GoGreenLight,2415,934557,934557,3738228,0.00020028,12.5 + 0.74869945 BTC,2016/10/31 07:53,BIP 109
93,436735,BTCC,2551,997996,997996,3991984,0.00018074,12.5 + 0.72149690 BTC,2016/10/31 07:22,
94,436734,SlushPool,1734,998165,998165,3992660,0.00019100,12.5 + 0.76260611 BTC,2016/10/31 07:02,BIP 109
95,436733,BitClub,2213,998191,998191,3992764,0.00017335,12.5 + 0.69214894 BTC,2016/10/31 06:39,
96,436732,F2Pool,223,206582,206582,826328,0.00008000,12.5 + 0.06610294 BTC,2016/10/31 06:23,
97,436731,F2Pool,2182,999896,999896,3999584,0.00016918,12.5 + 0.67664467 BTC,2016/10/31 06:23,
98,436730,F2Pool,365,168494,168494,673976,0.00015916,12.5 + 0.10727324 BTC,2016/10/31 06:05,
99,436729,KanoPool,1662,985736,985736,3942944,0.00013020,12.5 + 0.51337768 BTC,2016/10/31 06:03,
100,436728,AntPool,549,246091,246091,984364,0.00019430,12.5 + 0.19125833 BTC,2016/10/31 05:50,
101,436727,BW.COM,1983,798134,798134,3192536,0.00016428,12.5 + 0.52446170 BTC,2016/10/31 05:48,
102,436726,F2Pool,418,425893,425893,1703572,0.00015941,12.5 + 0.27155985 BTC,2016/10/31 05:32,
103,436725,BTCC,800,502129,502129,2008516,0.00015752,12.5 + 0.31638782 BTC,2016/10/31 05:29,
104,436724,AntPool,57,23111,23111,92444,0.00016685,12.5 + 0.01542430 BTC,2016/10/31 05:23,
105,436723,Bixin,132,995217,995217,3980868,0.00000925,12.5 + 0.03683115 BTC,2016/10/31 05:22,
106,436722,ViaBTC,1049,667134,667134,2668536,0.00010102,12.5 + 0.26958592 BTC,2016/10/31 05:22,
107,436721,AntPool,9,2123,2123,8492,0.00054455,12.5 + 0.00462436 BTC,2016/10/31 05:18,
108,436720,BW.COM,1839,843511,843511,3374044,0.00017071,12.5 + 0.57599767 BTC,2016/10/31 05:15,
109,436719,BTC.com,1,189,189,756,0.00000000,12.5 + 0.00000000 BTC,2016/10/31 05:00,
110,436718,F2Pool,1796,999255,999255,3997020,0.00014046,12.5 + 0.56143369 BTC,2016/10/31 05:00,
111,436717,BitFury,2284,998067,998067,3992268,0.00017500,12.5 + 0.69864911 BTC,2016/10/31 04:49,
112,436716,Bixin,560,997277,997277,3989108,0.00004364,12.5 + 0.17407078 BTC,2016/10/31 04:29,
113,436715,Bixin,983,990806,990806,3963224,0.00006508,12.5 + 0.25792078 BTC,2016/10/31 04:25,
114,436714,BTCC,2527,998122,998122,3992488,0.00017911,12.5 + 0.71509653 BTC,2016/10/31 04:25,
115,436713,BW.COM,645,290979,290979,1163916,0.00016563,12.5 + 0.19277364 BTC,2016/10/31 03:59,
116,436712,BW.COM,690,288464,288464,1153856,0.00018214,12.5 + 0.21016829 BTC,2016/10/31 03:54,
