,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,160189,BTC Guild,26,20916,20916,83664,0.00338714,50 + 0.28338205 BTC,2012/01/01 23:59,V 1
2,160188,unknown,20,9003,9003,36012,0.00012496,50 + 0.00450000 BTC,2012/01/01 23:55,V 1
3,160187,unknown,56,23007,23007,92028,0.00045246,50 + 0.04163927 BTC,2012/01/01 23:45,V 1
4,160186,unknown,58,30494,30494,121976,0.00033326,50 + 0.04065032 BTC,2012/01/01 23:32,V 1
5,160185,BTC Guild,7,3933,3933,15732,0.00009535,50 + 0.00150000 BTC,2012/01/01 23:10,V 1
6,160184,unknown,62,18686,18686,74744,0.00028096,50 + 0.02100000 BTC,2012/01/01 23:09,V 1
7,160183,unknown,91,32136,32136,128544,0.00030377,50 + 0.03904841 BTC,2012/01/01 23:06,V 1
8,160182,unknown,11,6962,6962,27848,0.00010773,50 + 0.00300000 BTC,2012/01/01 22:54,V 1
9,160181,unknown,38,16367,16367,65468,0.00007943,50 + 0.00520000 BTC,2012/01/01 22:50,V 1
10,160180,unknown,16,9324,9324,37296,0.00014747,50 + 0.00550000 BTC,2012/01/01 22:40,V 1
11,160179,unknown,11,7521,7521,30084,0.00099721,50 + 0.03000000 BTC,2012/01/01 22:38,V 1
12,160178,unknown,37,35740,35740,142960,0.00010744,50 + 0.01535903 BTC,2012/01/01 22:35,V 1
13,160177,unknown,76,31762,31762,127048,0.00056671,50 + 0.07200000 BTC,2012/01/01 22:25,V 1
14,160176,unknown,16,5368,5368,21472,0.00000000,50 + 0.00000000 BTC,2012/01/01 22:24,V 1
15,160175,Yourbtc.net,58,36209,36209,144836,0.00085272,50 + 0.12350506 BTC,2012/01/01 22:15,V 1
16,160174,unknown,43,22400,22400,89600,0.00024926,50 + 0.02233414 BTC,2012/01/01 22:01,V 1
17,160173,unknown,19,9319,9319,37276,0.00004378,50 + 0.00163183 BTC,2012/01/01 21:55,V 1
18,160172,unknown,58,36033,36033,144132,0.00011102,50 + 0.01600200 BTC,2012/01/01 21:54,V 1
19,160171,unknown,114,42215,42215,168860,0.00000888,50 + 0.00150000 BTC,2012/01/01 21:37,V 1
20,160170,unknown,20,6218,6218,24872,0.00000000,50 + 0.00000000 BTC,2012/01/01 21:35,V 1
21,160169,BTC Guild,74,44385,44385,177540,0.00032669,50 + 0.05800001 BTC,2012/01/01 21:32,V 1
22,160168,unknown,16,5578,5578,22312,0.00002241,50 + 0.00050000 BTC,2012/01/01 21:16,V 1
23,160167,unknown,26,19047,19047,76188,0.00026907,50 + 0.02050000 BTC,2012/01/01 21:08,V 1
24,160166,unknown,73,50617,50617,202468,0.00037579,50 + 0.07608539 BTC,2012/01/01 21:06,V 1
25,160165,unknown,12,4036,4036,16144,0.00192022,50 + 0.03100000 BTC,2012/01/01 20:44,V 1
26,160164,BitMinter,11,3044,3044,12176,0.00000000,50 + 0.00000000 BTC,2012/01/01 20:42,V 1
27,160163,BTC Guild,25,28486,28486,113944,0.00015358,50 + 0.01750000 BTC,2012/01/01 20:36,V 1
28,160162,unknown,85,38811,38811,155244,0.00040646,50 + 0.06310010 BTC,2012/01/01 20:33,V 1
29,160161,BTC Guild,73,45393,45393,181572,0.00045285,50 + 0.08222565 BTC,2012/01/01 20:13,V 1
30,160160,unknown,4,1172,1172,4688,0.00021331,50 + 0.00100000 BTC,2012/01/01 19:44,V 1
31,160159,unknown,10,2754,2754,11016,0.00002312,50 + 0.00025470 BTC,2012/01/01 19:43,V 1
32,160158,BTC Guild,40,17749,17749,70996,0.00025382,50 + 0.01802010 BTC,2012/01/01 19:41,V 1
33,160157,unknown,15,9922,9922,39688,0.00011338,50 + 0.00450000 BTC,2012/01/01 19:29,V 1
34,160156,unknown,92,42612,42612,170448,0.00007627,50 + 0.01300000 BTC,2012/01/01 19:25,V 1
35,160155,unknown,10,7553,7553,30212,0.00014895,50 + 0.00450000 BTC,2012/01/01 19:18,V 1
36,160154,unknown,61,28711,28711,114844,0.00030476,50 + 0.03500000 BTC,2012/01/01 19:25,V 1
37,160153,unknown,15,7607,7607,30428,0.00009859,50 + 0.00300000 BTC,2012/01/01 19:01,V 1
38,160152,unknown,82,40983,40983,163932,0.00024471,50 + 0.04011629 BTC,2012/01/01 18:57,V 1
39,160151,unknown,57,24773,24773,99092,0.00000091,50 + 0.00009010 BTC,2012/01/01 18:35,V 1
40,160150,unknown,88,53106,53106,212424,0.00031579,50 + 0.06708052 BTC,2012/01/01 18:34,V 1
41,160149,unknown,33,49036,49036,196144,0.00002804,50 + 0.00550000 BTC,2012/01/01 17:55,V 1
42,160148,unknown,118,49086,49086,196344,0.00005390,50 + 0.01058295 BTC,2012/01/01 17:52,V 1
