,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,479413,BTC.com,2072,992822,992822,3971288,0.00021303,12.5 + 0.84602247 BTC,2017/08/06 23:41,SW  NYA
2,479412,BitFury,1278,998386,998386,3993544,0.00016556,12.5 + 0.66118171 BTC,2017/08/06 23:26,SW  NYA
3,479411,BW.COM,1680,999115,999115,3996460,0.00015727,12.5 + 0.62850603 BTC,2017/08/06 23:18,SW  NYA
4,479410,AntPool,1,306,306,1224,0.00000000,12.5 + 0.00000000 BTC,2017/08/06 23:10,SWBU  NYA
5,479409,Bixin,1751,998205,998205,3992820,0.00031252,12.5 + 1.24783169 BTC,2017/08/06 23:10,SW  NYA
6,479408,KanoPool,1198,986222,986222,3944888,0.00010176,12.5 + 0.40141693 BTC,2017/08/06 22:51,SW  NYA
7,479407,AntPool,1831,999209,999209,3996836,0.00024776,12.5 + 0.99027443 BTC,2017/08/06 22:46,SWBU  NYA
8,479406,F2Pool,114,61277,61277,245108,0.00023713,12.5 + 0.05812317 BTC,2017/08/06 22:30,SW  NYA
9,479405,BitClub,1768,994308,994308,3977232,0.00018675,12.5 + 0.74274117 BTC,2017/08/06 22:30,SW  NYA
10,479404,KanoPool,339,984286,984286,3937144,0.00002601,12.5 + 0.10240418 BTC,2017/08/06 22:19,SW  NYA
11,479403,BTC.com,1016,993620,993620,3974480,0.00010428,12.5 + 0.41445284 BTC,2017/08/06 22:18,SW  NYA
12,479402,F2Pool,551,256526,256526,1026104,0.00026264,12.5 + 0.26949269 BTC,2017/08/06 22:13,SW  NYA
13,479401,AntPool,2008,997807,997807,3991228,0.00014954,12.5 + 0.59685632 BTC,2017/08/06 22:10,SWBU  NYA
14,479400,ViaBTC,1842,999242,999242,3996968,0.00022958,12.5 + 0.91762107 BTC,2017/08/06 22:02,SW  NYA
15,479399,BTCC,2754,989251,989251,3957004,0.00039232,12.5 + 1.55241909 BTC,2017/08/06 21:57,SW  NYA
16,479398,AntPool,759,380944,380944,1523776,0.00019106,12.5 + 0.29113566 BTC,2017/08/06 21:27,SWBU  NYA
17,479397,BTC.TOP,1084,996528,996528,3986112,0.00003830,12.5 + 0.15267785 BTC,2017/08/06 21:22,SWBU  NYA
18,479396,BTC.TOP,2056,999142,999142,3996568,0.00032967,12.5 + 1.31754118 BTC,2017/08/06 21:21,SWBU  NYA
19,479395,ViaBTC,323,998089,998089,3992356,0.00001057,12.5 + 0.04221227 BTC,2017/08/06 21:03,SW  NYA
20,479394,BTC.com,2070,998216,998216,3992864,0.00009579,12.5 + 0.38245648 BTC,2017/08/06 21:02,SW  NYA
21,479393,BTC.com,2605,998284,998284,3993136,0.00040719,12.5 + 1.62597112 BTC,2017/08/06 21:01,SW  NYA
22,479392,F2Pool,604,240466,240466,961864,0.00019076,12.5 + 0.18348508 BTC,2017/08/06 20:35,SW  NYA
23,479391,AntPool,1727,999296,999296,3997184,0.00028024,12.5 + 1.12016949 BTC,2017/08/06 20:33,SWBU  NYA
24,479390,Bitcoin.com,483,210185,210185,840740,0.00030922,12.5 + 0.25997622 BTC,2017/08/06 20:20,SWBU
25,479389,AntPool,1391,716332,716332,2865328,0.00025455,12.5 + 0.72937164 BTC,2017/08/06 20:17,SWBU  NYA
26,479388,CANOE,987,481569,481569,1926276,0.00019634,12.5 + 0.37820026 BTC,2017/08/06 20:08,SWBU
27,479387,BitClub,789,465867,465867,1863468,0.00023935,12.5 + 0.44602851 BTC,2017/08/06 20:02,SW  NYA
28,479386,GBMiners,1433,700163,700163,2800652,0.00020689,12.5 + 0.57943228 BTC,2017/08/06 19:57,SW  NYA
29,479385,1Hash,538,233873,233873,935492,0.00021292,12.5 + 0.19918913 BTC,2017/08/06 19:48,SW  NYA
30,479384,BTC.TOP,325,608285,608285,2433140,0.00003705,12.5 + 0.09014192 BTC,2017/08/06 19:45,SWBU  NYA
31,479383,BTC.com,1244,998275,998275,3993100,0.00012042,12.5 + 0.48086060 BTC,2017/08/06 19:44,SW  NYA
32,479382,BTCC,1195,506035,506035,2024140,0.00026796,12.5 + 0.54239407 BTC,2017/08/06 19:40,SW  NYA
33,479381,F2Pool,193,999993,999993,3999972,0.00002282,12.5 + 0.09126903 BTC,2017/08/06 19:31,SW  NYA
