,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,240496,50BTC,51,28763,28763,115052,0.00023989,25 + 0.02760000 BTC,2013/06/08 23:57,V 2
2,240495,BTC Guild,181,75188,75188,300752,0.00045220,25 + 0.13600001 BTC,2013/06/08 23:55,V 2
3,240494,Bitparking,107,46343,46343,185372,0.00035550,25 + 0.06590000 BTC,2013/06/08 23:53,V 2
4,240493,50BTC,263,110051,110051,440204,0.00042049,25 + 0.18509998 BTC,2013/06/08 23:46,V 2
5,240492,BitMinter,28,10279,10279,41116,0.00043560,25 + 0.01791000 BTC,2013/06/08 23:35,V 2
6,240491,ASICMiner,120,49871,49871,199484,0.00054400,25 + 0.10852001 BTC,2013/06/08 23:34,V 2
7,240490,ASICMiner,104,44753,44753,179012,0.00035919,25 + 0.06430000 BTC,2013/06/08 23:30,V 2
8,240489,unknown,79,33391,33391,133564,0.00045896,25 + 0.06130000 BTC,2013/06/08 23:26,V 2
9,240488,SlushPool,53,34902,34902,139608,0.00019946,25 + 0.02784570 BTC,2013/06/08 23:24,V 2
10,240487,BTC Guild,391,165175,165175,660700,0.00041319,25 + 0.27299719 BTC,2013/06/08 23:22,V 2
11,240486,BTC Guild,251,105903,105903,423612,0.00042996,25 + 0.18213510 BTC,2013/06/08 23:03,V 2
12,240485,50BTC,71,29699,29699,118796,0.00034774,25 + 0.04131000 BTC,2013/06/08 22:54,V 2
13,240484,50BTC,115,81723,81723,326892,0.00025788,25 + 0.08430000 BTC,2013/06/08 22:52,V 2
14,240483,BitMinter,15,23374,23374,93496,0.00001925,25 + 0.00180000 BTC,2013/06/08 22:54,V 2
15,240482,BTC Guild,415,219668,219668,878672,0.00039902,25 + 0.35061000 BTC,2013/06/08 22:48,V 2
16,240481,unknown,74,35899,35899,143596,0.00006709,25 + 0.00963373 BTC,2013/06/08 22:34,V 2
17,240480,BTC Guild,673,246200,246200,984800,0.00059484,25 + 0.58580000 BTC,2013/06/08 22:33,V 2
18,240479,50BTC,314,120687,120687,482748,0.00049904,25 + 0.24091000 BTC,2013/06/08 22:13,V 2
19,240478,50BTC,214,93070,93070,372280,0.00046390,25 + 0.17270000 BTC,2013/06/08 22:05,V 2
20,240477,BTC Guild,76,25459,25459,101836,0.00068443,25 + 0.06970000 BTC,2013/06/08 21:59,V 2
21,240476,unknown,228,103067,103067,412268,0.00046962,25 + 0.19361000 BTC,2013/06/08 21:58,V 2
22,240475,unknown,118,73229,73229,292916,0.00037792,25 + 0.11070000 BTC,2013/06/08 21:52,V 2
23,240474,ASICMiner,93,51591,51591,206364,0.00034696,25 + 0.07160004 BTC,2013/06/08 21:49,V 2
24,240473,BTC Guild,464,197865,197865,791460,0.00049984,25 + 0.39560001 BTC,2013/06/08 21:47,V 2
25,240472,F2Pool,71,26766,26766,107064,0.00049877,25 + 0.05340000 BTC,2013/06/08 21:38,V 2
26,240471,50BTC,345,143572,143572,574288,0.00059761,25 + 0.34320000 BTC,2013/06/08 21:37,V 2
27,240470,ST Mining Corp,55,26969,26969,107876,0.00047369,25 + 0.05110000 BTC,2013/06/08 21:30,V 2
28,240469,ASICMiner,28,12888,12888,51552,0.00027739,25 + 0.01430000 BTC,2013/06/08 21:29,V 2
29,240468,50BTC,257,117949,117949,471796,0.00040547,25 + 0.19130000 BTC,2013/06/08 21:28,V 2
30,240467,ASICMiner,475,173034,173034,692136,0.00056665,25 + 0.39220000 BTC,2013/06/08 21:25,V 2
31,240466,BTC Guild,228,108145,108145,432580,0.00045772,25 + 0.19800000 BTC,2013/06/08 21:13,V 2
32,240465,BTC Guild,388,160665,160665,642660,0.00050246,25 + 0.32290851 BTC,2013/06/08 21:10,V 2
33,240464,SlushPool,31,20489,20489,81956,0.00027100,25 + 0.02221000 BTC,2013/06/08 21:06,V 2
34,240463,50BTC,457,198142,198142,792568,0.00047781,25 + 0.37870000 BTC,2013/06/08 21:05,V 2
35,240462,BTC Guild,399,168304,168304,673216,0.00049776,25 + 0.33510000 BTC,2013/06/08 20:55,V 2
36,240461,SlushPool,385,179071,179071,716284,0.00040896,25 + 0.29293136 BTC,2013/06/08 20:49,V 2
37,240460,BTC Guild,569,245264,245264,981056,0.00055254,25 + 0.54206984 BTC,2013/06/08 20:40,V 2
38,240459,ASICMiner,353,146379,146379,585516,0.00049188,25 + 0.28800531 BTC,2013/06/08 20:29,V 2
39,240458,50BTC,33,17050,17050,68200,0.00033871,25 + 0.02310000 BTC,2013/06/08 20:18,V 2
40,240457,SlushPool,268,136163,136163,544652,0.00039640,25 + 0.21590001 BTC,2013/06/08 20:17,V 2
41,240456,50BTC,49,24624,24624,98496,0.00040103,25 + 0.03950000 BTC,2013/06/08 20:07,V 2
42,240455,SlushPool,96,49962,49962,199848,0.00025474,25 + 0.05091001 BTC,2013/06/08 20:06,V 2
43,240454,unknown,383,162864,162864,651456,0.00058162,25 + 0.37890000 BTC,2013/06/08 20:03,V 2
44,240453,Eligius,311,218899,218899,875596,0.00048034,25 + 0.42058100 BTC,2013/06/08 20:00,V 2
45,240452,unknown,255,117254,117254,469016,0.00018677,25 + 0.08760000 BTC,2013/06/08 19:40,V 2
46,240451,unknown,606,249220,249220,996880,0.00042885,25 + 0.42751506 BTC,2013/06/08 19:38,V 2
47,240450,ASICMiner,338,149206,149206,596824,0.00034780,25 + 0.20757641 BTC,2013/06/08 19:12,V 2
