,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,359910,BTC Guild,288,130315,130315,521260,0.00009685,25 + 0.05048397 BTC,2015/06/07 23:57,V 2
2,359909,BW.COM,822,431815,431815,1727260,0.00007313,25 + 0.12630780 BTC,2015/06/07 23:52,V 3
3,359908,Telco 214,971,501320,501320,2005280,0.00007624,25 + 0.15287762 BTC,2015/06/07 23:40,V 3
4,359907,F2Pool,269,145309,145309,581236,0.00007058,25 + 0.04102321 BTC,2015/06/07 23:31,V 3
5,359906,BitFury,1141,615880,615880,2463520,0.00007780,25 + 0.19166983 BTC,2015/06/07 23:24,V 2
6,359905,F2Pool,1253,621453,621453,2485812,0.00009953,25 + 0.24740632 BTC,2015/06/07 23:07,V 3
7,359904,F2Pool,83,45773,45773,183092,0.00015394,25 + 0.02818558 BTC,2015/06/07 22:50,V 3
8,359903,KnCMiner,481,234295,234295,937180,0.00010398,25 + 0.09744545 BTC,2015/06/07 22:49,V 3
9,359902,F2Pool,258,142465,142465,569860,0.00003374,25 + 0.01922698 BTC,2015/06/07 22:44,V 3
10,359901,BTC Guild,387,239609,239609,958436,0.00007910,25 + 0.07580876 BTC,2015/06/07 22:43,V 2
11,359900,Bitcoin Affiliate Network,458,381513,381513,1526052,0.00004965,25 + 0.07577135 BTC,2015/06/07 22:37,V 3
12,359899,F2Pool,281,138330,138330,553320,0.00007043,25 + 0.03897049 BTC,2015/06/07 22:22,V 3
13,359898,KnCMiner,253,166215,166215,664860,0.00006061,25 + 0.04029864 BTC,2015/06/07 22:17,V 3
14,359897,EclipseMC,90,41137,41137,164548,0.00007221,25 + 0.01188126 BTC,2015/06/07 22:09,V 2
15,359896,F2Pool,454,209374,209374,837496,0.00007212,25 + 0.06040106 BTC,2015/06/07 22:13,V 3
16,359895,AntPool,96,43629,43629,174516,0.00004682,25 + 0.00817094 BTC,2015/06/07 21:54,V 3
17,359894,BW.COM,477,254264,254264,1017056,0.00006362,25 + 0.06470897 BTC,2015/06/07 21:51,V 3
18,359893,KnCMiner,1162,561118,561118,2244472,0.00007658,25 + 0.17188508 BTC,2015/06/07 21:41,V 3
19,359892,F2Pool,150,88593,88593,354372,0.00005695,25 + 0.02018028 BTC,2015/06/07 21:04,V 3
20,359891,BitFury,1492,690811,690811,2763244,0.00007104,25 + 0.19631020 BTC,2015/06/07 21:01,V 2
21,359890,21 Inc.,259,128004,128004,512016,0.00005599,25 + 0.02866986 BTC,2015/06/07 20:23,V 2
22,359889,BW.COM,160,104163,104163,416652,0.00004536,25 + 0.01889990 BTC,2015/06/07 20:12,V 3
23,359888,BW.COM,1448,744769,744769,2979076,0.00008904,25 + 0.26527168 BTC,2015/06/07 20:09,V 3
24,359887,BTCC,656,358616,358616,1434464,0.00007231,25 + 0.10372408 BTC,2015/06/07 19:33,V 3
25,359886,AntPool,1170,678779,678779,2715116,0.00005919,25 + 0.16070074 BTC,2015/06/07 19:17,V 3
26,359885,BitFury,288,150446,150446,601784,0.00009058,25 + 0.05451130 BTC,2015/06/07 18:47,V 2
27,359884,21 Inc.,120,85173,85173,340692,0.00004290,25 + 0.01461431 BTC,2015/06/07 18:46,V 2
28,359883,AntPool,237,136826,136826,547304,0.00005319,25 + 0.02910870 BTC,2015/06/07 18:38,V 3
29,359882,F2Pool,415,275642,275642,1102568,0.00004508,25 + 0.04970553 BTC,2015/06/07 18:31,V 3
