,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,283107,Eligius,1770,902991,902991,3611964,0.00007267,25 + 0.26249237 BTC,2014/01/29 23:51,V 2
2,283106,ASICMiner,832,249185,249185,996740,0.00023354,25 + 0.23277946 BTC,2014/01/29 23:45,V 2
3,283105,unknown,135,48851,48851,195404,0.00013583,25 + 0.02654201 BTC,2014/01/29 22:59,V 2
4,283104,GHash.IO,889,348873,348873,1395492,0.00009758,25 + 0.13616838 BTC,2014/01/29 22:59,V 2
5,283103,Polmine,512,183637,183637,734548,0.00018447,25 + 0.13549874 BTC,2014/01/29 22:54,V 2
6,283102,CloudHashing,788,249111,249111,996444,0.00024296,25 + 0.24209239 BTC,2014/01/29 22:40,V 2
7,283101,Eligius,935,626734,626734,2506936,0.00006496,25 + 0.16284358 BTC,2014/01/29 22:08,V 2
8,283100,GHash.IO,783,349063,349063,1396252,0.00020050,25 + 0.27995371 BTC,2014/01/29 21:56,V 2
9,283099,BTC Guild,370,390870,390870,1563480,0.00004761,25 + 0.07444103 BTC,2014/01/29 21:42,V 2
10,283098,unknown,1068,349057,349057,1396228,0.00015585,25 + 0.21760678 BTC,2014/01/29 21:43,V 2
11,283097,F2Pool,161,49148,49148,196592,0.00016893,25 + 0.03321000 BTC,2014/01/29 21:06,V 2
12,283096,BTC Guild,140,99147,99147,396588,0.00008258,25 + 0.03275185 BTC,2014/01/29 21:01,V 2
13,283095,GHash.IO,298,126770,126770,507080,0.00015721,25 + 0.07971789 BTC,2014/01/29 21:00,V 2
14,283094,BTC Guild,169,166849,166849,667396,0.00004696,25 + 0.03134000 BTC,2014/01/29 20:55,V 2
15,283093,GHash.IO,791,348596,348596,1394384,0.00015434,25 + 0.21520233 BTC,2014/01/29 20:53,V 2
16,283092,Eligius,393,428659,428659,1714636,0.00005328,25 + 0.09135803 BTC,2014/01/29 20:36,V 2
17,283091,GHash.IO,914,349146,349146,1396584,0.00013482,25 + 0.18828417 BTC,2014/01/29 20:34,V 2
18,283090,CloudHashing,529,249053,249053,996212,0.00011332,25 + 0.11288702 BTC,2014/01/29 20:21,V 2
19,283089,F2Pool,159,49083,49083,196332,0.00041053,25 + 0.08060000 BTC,2014/01/29 20:14,V 2
20,283088,Eligius,567,537538,537538,2150152,0.00004636,25 + 0.09968222 BTC,2014/01/29 20:01,V 2
21,283087,unknown,570,226314,226314,905256,0.00015684,25 + 0.14198327 BTC,2014/01/29 19:59,V 2
22,283086,SlushPool,706,249096,249096,996384,0.00009881,25 + 0.09845377 BTC,2014/01/29 19:54,V 2
23,283085,GHash.IO,1109,349225,349225,1396900,0.00016398,25 + 0.22905853 BTC,2014/01/29 19:53,V 2
24,283084,F2Pool,153,49230,49230,196920,0.00065242,25 + 0.12847541 BTC,2014/01/29 19:20,V 2
25,283083,GHash.IO,731,328391,328391,1313564,0.00011499,25 + 0.15104124 BTC,2014/01/29 19:05,V 2
26,283082,BTC Guild,250,105064,105064,420256,0.00012485,25 + 0.05246801 BTC,2014/01/29 18:50,V 2
27,283081,Eligius,39,15805,15805,63220,0.00009190,25 + 0.00581000 BTC,2014/01/29 18:46,V 2
28,283080,Eligius,436,420020,420020,1680080,0.00005502,25 + 0.09244150 BTC,2014/01/29 18:45,V 2
29,283079,SlushPool,359,248593,248593,994372,0.00007579,25 + 0.07536235 BTC,2014/01/29 18:40,V 2
30,283078,GHash.IO,554,349103,349103,1396412,0.00007463,25 + 0.10421256 BTC,2014/01/29 18:36,V 2
31,283077,GHash.IO,823,349008,349008,1396032,0.00009838,25 + 0.13733967 BTC,2014/01/29 18:28,V 2
32,283076,GHash.IO,677,348667,348667,1394668,0.00007581,25 + 0.10572458 BTC,2014/01/29 18:12,V 2
33,283075,F2Pool,158,49112,49112,196448,0.00031952,25 + 0.06276912 BTC,2014/01/29 18:06,V 2
34,283074,SlushPool,624,249096,249096,996384,0.00007072,25 + 0.07046372 BTC,2014/01/29 18:00,V 2
35,283073,F2Pool,164,49015,49015,196060,0.00066551,25 + 0.13047939 BTC,2014/01/29 17:59,V 2
36,283072,GHash.IO,1158,349195,349195,1396780,0.00027853,25 + 0.38904187 BTC,2014/01/29 17:55,V 2
37,283071,SlushPool,1,206,206,824,0.00000000,25 + 0.00000000 BTC,2014/01/29 17:37,V 2
38,283070,unknown,50,62972,62972,251888,0.00005562,25 + 0.01401001 BTC,2014/01/29 17:13,V 2
