,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,419180,AntPool,723,365155,365155,1460620,0.00015440,25 + 0.22552484 BTC,2016/07/03 23:32,BIP 68 / 112 / 113
2,419179,AntPool,265,210671,210671,842684,0.00009422,25 + 0.07939603 BTC,2016/07/03 23:27,BIP 68 / 112 / 113
3,419178,BW.COM,846,293815,293815,1175260,0.00016965,25 + 0.19937826 BTC,2016/07/03 23:26,BIP 68 / 112 / 113
4,419177,KanoPool,2010,987899,987899,3951596,0.00012640,25 + 0.49948174 BTC,2016/07/03 23:18,BIP 68 / 112 / 113
5,419176,F2Pool,394,114288,114288,457152,0.00017366,25 + 0.07939083 BTC,2016/07/03 23:00,
6,419175,SlushPool,2003,808856,808856,3235424,0.00013326,25 + 0.43114370 BTC,2016/07/03 22:58,BIP 109
7,419174,F2Pool,1005,416056,416056,1664224,0.00012802,25 + 0.21305356 BTC,2016/07/03 22:37,
8,419173,AntPool,568,223077,223077,892308,0.00014159,25 + 0.12634519 BTC,2016/07/03 22:27,BIP 68 / 112 / 113
9,419172,SlushPool,299,137554,137554,550216,0.00015202,25 + 0.08364349 BTC,2016/07/03 22:22,BIP 68 / 112 / 113
10,419171,BW.COM,276,89630,89630,358520,0.00019483,25 + 0.06984885 BTC,2016/07/03 22:20,BIP 68 / 112 / 113
11,419170,ViaBTC,536,991415,991415,3965660,0.00003190,25 + 0.12648663 BTC,2016/07/03 22:18,BIP 68 / 112 / 113
12,419169,AntPool,1745,741498,741498,2965992,0.00011944,25 + 0.35424368 BTC,2016/07/03 22:14,BIP 68 / 112 / 113
13,419168,AntPool,419,196189,196189,784756,0.00013729,25 + 0.10774062 BTC,2016/07/03 22:00,
14,419167,KanoPool,32,10002,10002,40008,0.00013401,25 + 0.00536140 BTC,2016/07/03 21:57,BIP 68 / 112 / 113
15,419166,BTCC,316,117635,117635,470540,0.00016346,25 + 0.07691308 BTC,2016/07/03 21:56,BIP 68 / 112 / 113
16,419165,AntPool,530,313890,313890,1255560,0.00011811,25 + 0.14829713 BTC,2016/07/03 21:55,
17,419164,BW.COM,271,87314,87314,349256,0.00016405,25 + 0.05729674 BTC,2016/07/03 21:50,BIP 68 / 112 / 113
18,419163,BitClub,310,997498,997498,3989992,0.00001353,25 + 0.05399176 BTC,2016/07/03 21:49,BIP 68 / 112 / 113
19,419162,BitClub,2635,998136,998136,3992544,0.00015788,25 + 0.63034328 BTC,2016/07/03 21:49,BIP 68 / 112 / 113
