,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,415888,SlushPool,200,88516,88516,354064,0.00018486,25 + 0.06545199 BTC,2016/06/11 23:48,BIP 68 / 112 / 113
2,415887,AntPool,1115,451416,451416,1805664,0.00014027,25 + 0.25327614 BTC,2016/06/11 23:45,BIP 68 / 112 / 113
3,415886,AntPool,2101,988947,988947,3955788,0.00010949,25 + 0.43311307 BTC,2016/06/11 23:35,BIP 68 / 112 / 113
4,415885,BTCC,1329,769683,769683,3078732,0.00010056,25 + 0.30960267 BTC,2016/06/11 23:14,BIP 68 / 112 / 113
5,415884,AntPool,30,7201,7201,28804,0.00014341,25 + 0.00413080 BTC,2016/06/11 23:02,BIP 68 / 112 / 113
6,415883,ViaBTC,212,985681,985681,3942724,0.00000831,25 + 0.03276275 BTC,2016/06/11 23:01,BIP 68 / 112 / 113
7,415882,AntPool,1426,586910,586910,2347640,0.00013421,25 + 0.31507235 BTC,2016/06/11 23:00,BIP 68 / 112 / 113
8,415881,AntPool,1777,845172,845172,3380688,0.00011330,25 + 0.38301570 BTC,2016/06/11 22:48,BIP 68 / 112 / 113
9,415880,BitFury,254,138561,138561,554244,0.00010240,25 + 0.05675660 BTC,2016/06/11 22:32,BIP 68 / 112 / 113
10,415879,F2Pool,104,47280,47280,189120,0.00011937,25 + 0.02257603 BTC,2016/06/11 22:30,BIP 68 / 112 / 113
11,415878,AntPool,2091,797101,797101,3188404,0.00011967,25 + 0.38154330 BTC,2016/06/11 22:29,BIP 68 / 112 / 113
12,415877,KanoPool,465,984769,984769,3939076,0.00002050,25 + 0.08077056 BTC,2016/06/11 22:09,BIP 68 / 112 / 113
13,415876,AntPool,25,7021,7021,28084,0.00013228,25 + 0.00371497 BTC,2016/06/11 22:07,BIP 68 / 112 / 113
14,415875,AntPool,1547,627256,627256,2509024,0.00012036,25 + 0.30198591 BTC,2016/06/11 22:06,BIP 68 / 112 / 113
15,415874,AntPool,331,189085,189085,756340,0.00007465,25 + 0.05645866 BTC,2016/06/11 21:52,BIP 68 / 112 / 113
16,415873,AntPool,2464,998129,998129,3992516,0.00012631,25 + 0.50430788 BTC,2016/06/11 21:50,BIP 68 / 112 / 113
17,415872,AntPool,573,224466,224466,897864,0.00012331,25 + 0.11071174 BTC,2016/06/11 21:28,BIP 68 / 112 / 113
18,415871,F2Pool,1215,493640,493640,1974560,0.00011540,25 + 0.22786972 BTC,2016/06/11 21:24,BIP 68 / 112 / 113
19,415870,AntPool,897,430170,430170,1720680,0.00010206,25 + 0.17561575 BTC,2016/06/11 21:14,BIP 68 / 112 / 113
20,415869,F2Pool,1084,659490,659490,2637960,0.00008465,25 + 0.22330196 BTC,2016/06/11 21:08,BIP 68 / 112 / 113
21,415868,F2Pool,2134,999808,999808,3999232,0.00008932,25 + 0.35722997 BTC,2016/06/11 20:59,BIP 68 / 112 / 113
22,415867,F2Pool,2995,999960,999960,3999840,0.00015139,25 + 0.60554916 BTC,2016/06/11 20:52,BIP 68 / 112 / 113
23,415866,KanoPool,151,987317,987317,3949268,0.00000493,25 + 0.01948208 BTC,2016/06/11 20:15,BIP 68 / 112 / 113
24,415865,F2Pool,637,252316,252316,1009264,0.00011434,25 + 0.11539500 BTC,2016/06/11 20:15,BIP 68 / 112 / 113
25,415864,BitClub,1551,998175,998175,3992700,0.00007192,25 + 0.28715395 BTC,2016/06/11 20:10,BIP 68 / 112 / 113
26,415863,BitFury,1104,440792,440792,1763168,0.00011198,25 + 0.19744227 BTC,2016/06/11 19:59,BIP 68 / 112 / 113
27,415862,F2Pool,906,880750,880750,3523000,0.00005904,25 + 0.20800022 BTC,2016/06/11 19:51,BIP 68 / 112 / 113
28,415861,F2Pool,158,54269,54269,217076,0.00011866,25 + 0.02575860 BTC,2016/06/11 19:45,BIP 68 / 112 / 113
29,415860,BitClub,1400,997898,997898,3991592,0.00006395,25 + 0.25524844 BTC,2016/06/11 19:43,BIP 68 / 112 / 113
30,415859,F2Pool,1697,999025,999025,3996100,0.00012015,25 + 0.48014069 BTC,2016/06/11 19:36,BIP 68 / 112 / 113
31,415858,F2Pool,630,341990,341990,1367960,0.00012959,25 + 0.17727844 BTC,2016/06/11 19:24,BIP 68 / 112 / 113
32,415857,BTCC,434,170405,170405,681620,0.00014408,25 + 0.09820961 BTC,2016/06/11 19:21,BIP 68 / 112 / 113
33,415856,F2Pool,595,986327,986327,3945308,0.00005304,25 + 0.20924869 BTC,2016/06/11 19:18,BIP 68 / 112 / 113
34,415855,F2Pool,1392,991441,991441,3965764,0.00007592,25 + 0.30107172 BTC,2016/06/11 19:14,BIP 68 / 112 / 113
35,415854,F2Pool,1864,990912,990912,3963648,0.00009183,25 + 0.36396623 BTC,2016/06/11 19:04,BIP 68 / 112 / 113
36,415853,AntPool,347,990008,990008,3960032,0.00002990,25 + 0.11841008 BTC,2016/06/11 18:52,BIP 68 / 112 / 113
37,415852,BW.COM,1899,998046,998046,3992184,0.00008138,25 + 0.32487566 BTC,2016/06/11 18:51,BIP 68 / 112 / 113
38,415851,BTCC,319,105565,105565,422260,0.00014496,25 + 0.06121039 BTC,2016/06/11 18:38,BIP 68 / 112 / 113
39,415850,BTCC,651,243700,243700,974800,0.00012679,25 + 0.12359453 BTC,2016/06/11 18:37,BIP 68 / 112 / 113
40,415849,BTCC,712,500584,500584,2002336,0.00008144,25 + 0.16307721 BTC,2016/06/11 18:32,BIP 68 / 112 / 113
41,415848,F2Pool,2717,999803,999803,3999212,0.00013584,25 + 0.54324939 BTC,2016/06/11 18:29,BIP 68 / 112 / 113
42,415847,F2Pool,1160,999987,999987,3999948,0.00006851,25 + 0.27403303 BTC,2016/06/11 18:10,BIP 68 / 112 / 113
43,415846,BTCC,1764,951676,951676,3806704,0.00009326,25 + 0.35502210 BTC,2016/06/11 18:03,BIP 68 / 112 / 113
44,415845,F2Pool,2876,999904,999904,3999616,0.00013711,25 + 0.54837879 BTC,2016/06/11 17:58,BIP 68 / 112 / 113
45,415844,AntPool,2196,998196,998196,3992784,0.00013721,25 + 0.54783167 BTC,2016/06/11 17:38,BIP 68 / 112 / 113
46,415843,AntPool,1722,998090,998090,3992360,0.00008895,25 + 0.35511023 BTC,2016/06/11 17:20,BIP 68 / 112 / 113
47,415842,BitFury,3052,998073,998073,3992292,0.00015598,25 + 0.62270708 BTC,2016/06/11 17:17,BIP 68 / 112 / 113
48,415841,BTCC,1489,603954,603954,2415816,0.00012308,25 + 0.29734236 BTC,2016/06/11 16:50,BIP 68 / 112 / 113
49,415840,KnCMiner,1278,524963,524963,2099852,0.00013728,25 + 0.28827285 BTC,2016/06/11 16:42,BIP 109
50,415839,Telco 214,159,292210,292210,1168840,0.00004312,25 + 0.05040499 BTC,2016/06/11 16:37,BIP 68 / 112 / 113
51,415838,F2Pool,2104,994536,994536,3978144,0.00010535,25 + 0.41908931 BTC,2016/06/11 16:36,BIP 68 / 112 / 113
52,415837,BitFury,1030,552572,552572,2210288,0.00008418,25 + 0.18605511 BTC,2016/06/11 16:25,BIP 68 / 112 / 113
53,415836,BW.COM,1339,535029,535029,2140116,0.00011886,25 + 0.25437476 BTC,2016/06/11 16:20,BIP 68 / 112 / 113
54,415835,F2Pool,232,78610,78610,314440,0.00017695,25 + 0.05564111 BTC,2016/06/11 16:13,BIP 68 / 112 / 113
55,415834,BW.COM,864,794880,794880,3179520,0.00006153,25 + 0.19563342 BTC,2016/06/11 16:12,BIP 68 / 112 / 113
56,415833,BitFury,2619,998167,998167,3992668,0.00013938,25 + 0.55649222 BTC,2016/06/11 16:11,BIP 68 / 112 / 113
57,415832,BW.COM,66,23656,23656,94624,0.00011352,25 + 0.01074133 BTC,2016/06/11 15:52,BIP 68 / 112 / 113
58,415831,BW.COM,495,239082,239082,956328,0.00012235,25 + 0.11700826 BTC,2016/06/11 15:52,BIP 68 / 112 / 113
59,415830,F2Pool,1866,998042,998042,3992168,0.00009407,25 + 0.37553476 BTC,2016/06/11 15:50,BIP 68 / 112 / 113
60,415829,BW.COM,2345,998151,998151,3992604,0.00011977,25 + 0.47819764 BTC,2016/06/11 15:42,BIP 68 / 112 / 113
61,415828,SlushPool,2137,998165,998165,3992660,0.00008731,25 + 0.34858570 BTC,2016/06/11 15:31,BIP 68 / 112 / 113
62,415827,AntPool,3210,998210,998210,3992840,0.00017465,25 + 0.69735417 BTC,2016/06/11 15:29,BIP 68 / 112 / 113
63,415826,AntPool,2676,998205,998205,3992820,0.00014211,25 + 0.56742008 BTC,2016/06/11 14:59,BIP 68 / 112 / 113
64,415825,F2Pool,2416,986982,986982,3947928,0.00012461,25 + 0.49195143 BTC,2016/06/11 14:40,BIP 68 / 112 / 113
65,415824,AntPool,1675,688254,688254,2753016,0.00011170,25 + 0.30751183 BTC,2016/06/11 14:27,BIP 68 / 112 / 113
