,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,326379,BitFury,140,84790,84790,339160,0.00006183,25 + 0.02096891 BTC,2014/10/21 23:50,V 2
2,326378,GHash.IO,59,42653,42653,170612,0.00003230,25 + 0.00551001 BTC,2014/10/21 23:48,V 2
3,326377,BTC Guild,813,414914,414914,1659656,0.00007089,25 + 0.11764598 BTC,2014/10/21 23:48,V 2
4,326376,F2Pool,498,268022,268022,1072088,0.00006880,25 + 0.07376033 BTC,2014/10/21 23:34,V 2
5,326375,unknown,800,408431,408431,1633724,0.00006972,25 + 0.11391136 BTC,2014/10/21 23:26,V 2
6,326374,GHash.IO,273,153095,153095,612380,0.00006583,25 + 0.04031269 BTC,2014/10/21 23:14,V 2
7,326373,F2Pool,230,152808,152808,611232,0.00006050,25 + 0.03698230 BTC,2014/10/21 23:09,V 2
8,326372,BitMinter,456,349132,349132,1396528,0.00002829,25 + 0.03951247 BTC,2014/10/21 23:06,V 2
9,326371,unknown,32,15875,15875,63500,0.00012266,25 + 0.00778876 BTC,2014/10/21 23:14,V 2
10,326370,F2Pool,803,463291,463291,1853164,0.00007288,25 + 0.13506247 BTC,2014/10/21 23:01,V 2
11,326369,GHash.IO,124,53039,53039,212156,0.00008757,25 + 0.01857795 BTC,2014/10/21 22:49,V 2
12,326368,Eligius,209,110173,110173,440692,0.00008432,25 + 0.03715829 BTC,2014/10/21 22:47,V 2
13,326367,GHash.IO,844,453067,453067,1812268,0.00006791,25 + 0.12307794 BTC,2014/10/21 22:43,V 2
14,326366,GHash.IO,656,368622,368622,1474488,0.00007441,25 + 0.10971361 BTC,2014/10/21 22:31,V 2
15,326365,Eligius,397,199818,199818,799272,0.00007063,25 + 0.05645258 BTC,2014/10/21 22:19,V 2
16,326364,F2Pool,907,490285,490285,1961140,0.00007495,25 + 0.14699046 BTC,2014/10/21 22:13,V 2
17,326363,GHash.IO,196,90125,90125,360500,0.00007460,25 + 0.02689383 BTC,2014/10/21 21:57,V 2
18,326362,GHash.IO,48,38276,38276,153104,0.00005000,25 + 0.00765556 BTC,2014/10/21 21:54,V 2
19,326361,unknown,471,259864,259864,1039456,0.00007798,25 + 0.08105800 BTC,2014/10/21 21:53,V 2
20,326360,unknown,173,95258,95258,381032,0.00007351,25 + 0.02801034 BTC,2014/10/21 21:44,V 2
21,326359,GHash.IO,107,73753,73753,295012,0.00005624,25 + 0.01659029 BTC,2014/10/21 21:42,V 2
22,326358,CloudHashing,63,32666,32666,130664,0.00007450,25 + 0.00973469 BTC,2014/10/21 21:42,V 2
23,326357,F2Pool,533,275600,275600,1102400,0.00008109,25 + 0.08939641 BTC,2014/10/21 21:40,V 2
24,326356,unknown,32,16948,16948,67792,0.00006215,25 + 0.00421350 BTC,2014/10/21 21:51,V 2
25,326355,GHash.IO,233,127990,127990,511960,0.00008650,25 + 0.04428460 BTC,2014/10/21 21:33,V 2
26,326354,BitFury,200,106259,106259,425036,0.00006343,25 + 0.02696104 BTC,2014/10/21 21:30,V 2
27,326353,unknown,186,97576,97576,390304,0.00006435,25 + 0.02511451 BTC,2014/10/21 21:25,V 2
28,326352,GHash.IO,736,408631,408631,1634524,0.00006669,25 + 0.10900415 BTC,2014/10/21 21:24,V 2
29,326351,BTCC,61,40323,40323,161292,0.00001798,25 + 0.00290000 BTC,2014/10/21 21:15,V 2
30,326350,F2Pool,155,94843,94843,379372,0.00006854,25 + 0.02600053 BTC,2014/10/21 21:15,V 2
31,326349,BitFury,402,238485,238485,953940,0.00008006,25 + 0.07637124 BTC,2014/10/21 21:13,V 2
32,326348,unknown,608,307584,307584,1230336,0.00006871,25 + 0.08453552 BTC,2014/10/21 21:07,V 2
33,326347,unknown,64,27103,27103,108412,0.00004236,25 + 0.00459206 BTC,2014/10/21 21:14,V 2
34,326346,F2Pool,1039,843844,843844,3375376,0.00005171,25 + 0.17453622 BTC,2014/10/21 21:01,V 2
35,326345,unknown,750,259970,259970,1039880,0.00009445,25 + 0.09821718 BTC,2014/10/21 20:54,V 2
36,326344,F2Pool,346,166674,166674,666696,0.00007312,25 + 0.04874898 BTC,2014/10/21 20:41,V 2
37,326343,F2Pool,1730,963805,963805,3855220,0.00007068,25 + 0.27247204 BTC,2014/10/21 20:35,V 2
38,326342,unknown,471,274446,274446,1097784,0.00006628,25 + 0.07276092 BTC,2014/10/21 20:03,V 2
39,326341,SlushPool,1055,587886,587886,2351544,0.00007583,25 + 0.17831095 BTC,2014/10/21 20:00,V 2
40,326340,GHash.IO,1256,737044,737044,2948176,0.00007131,25 + 0.21023422 BTC,2014/10/21 19:45,V 2
41,326339,F2Pool,557,306889,306889,1227556,0.00007620,25 + 0.09353430 BTC,2014/10/21 19:21,V 2
42,326338,F2Pool,1503,895190,895190,3580760,0.00007480,25 + 0.26783163 BTC,2014/10/21 19:09,V 2
43,326337,F2Pool,225,170530,170530,682120,0.00005718,25 + 0.03900641 BTC,2014/10/21 18:46,V 2
44,326336,GHash.IO,1353,717012,717012,2868048,0.00007266,25 + 0.20838809 BTC,2014/10/21 18:44,V 2
45,326335,GHash.IO,378,224425,224425,897700,0.00006560,25 + 0.05889061 BTC,2014/10/21 18:21,V 2
46,326334,F2Pool,997,675216,675216,2700864,0.00005935,25 + 0.16030616 BTC,2014/10/21 18:15,V 2
47,326333,Eligius,1209,869275,869275,3477100,0.00006211,25 + 0.21596455 BTC,2014/10/21 18:02,V 2
48,326332,F2Pool,91,93473,93473,373892,0.00005218,25 + 0.01950994 BTC,2014/10/21 17:44,V 2
49,326331,GHash.IO,265,177901,177901,711604,0.00005232,25 + 0.03723018 BTC,2014/10/21 17:42,V 2
50,326330,BTC Guild,660,475823,475823,1903292,0.00006051,25 + 0.11516336 BTC,2014/10/21 17:40,V 2
51,326329,BitMinter,508,349221,349221,1396884,0.00004728,25 + 0.06604898 BTC,2014/10/21 17:30,V 2
52,326328,SlushPool,666,689294,689294,2757176,0.00005495,25 + 0.15150823 BTC,2014/10/21 17:23,V 2
53,326327,F2Pool,2117,999885,999885,3999540,0.00009088,25 + 0.36348468 BTC,2014/10/21 17:18,V 2
54,326326,BitMinter,550,349121,349121,1396484,0.00005905,25 + 0.08246800 BTC,2014/10/21 16:40,V 2
55,326325,F2Pool,1103,830702,830702,3322808,0.00005797,25 + 0.19263507 BTC,2014/10/21 16:33,V 2
56,326324,EclipseMC,353,248879,248879,995516,0.00005942,25 + 0.05915357 BTC,2014/10/21 16:19,V 2
57,326323,GHash.IO,953,349154,349154,1396616,0.00009560,25 + 0.13351768 BTC,2014/10/21 16:16,V 2
58,326322,BitFury,456,252071,252071,1008284,0.00006976,25 + 0.07033800 BTC,2014/10/21 16:00,V 2
59,326321,digitalBTC,436,350808,350808,1403232,0.00004360,25 + 0.06118664 BTC,2014/10/21 15:54,V 2
60,326320,unknown,64,30183,30183,120732,0.00006603,25 + 0.00797174 BTC,2014/10/21 15:57,V 2
61,326319,Eligius,545,459404,459404,1837616,0.00004804,25 + 0.08827709 BTC,2014/10/21 15:48,V 2
62,326318,GHash.IO,956,349135,349135,1396540,0.00011043,25 + 0.15422115 BTC,2014/10/21 15:44,V 2
63,326317,BTC Guild,527,323751,323751,1295004,0.00006858,25 + 0.08881705 BTC,2014/10/21 15:25,V 2
64,326316,GHash.IO,1097,587537,587537,2350148,0.00007376,25 + 0.17334759 BTC,2014/10/21 15:17,V 2
65,326315,unknown,38,57396,57396,229584,0.00000790,25 + 0.00181350 BTC,2014/10/21 14:58,V 2
66,326314,F2Pool,1002,597413,597413,2389652,0.00008547,25 + 0.20424568 BTC,2014/10/21 14:59,V 2
67,326313,unknown,1018,551177,551177,2204708,0.00006483,25 + 0.14293536 BTC,2014/10/21 14:45,V 2
68,326312,GHash.IO,572,303822,303822,1215288,0.00006926,25 + 0.08417137 BTC,2014/10/21 14:27,V 2
