,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,402685,AntPool,363,171168,171168,684672,0.00008385,25 + 0.05741023 BTC,2016/03/14 23:49,V 4
2,402684,BitFury,399,172617,172617,690468,0.00010137,25 + 0.06999188 BTC,2016/03/14 23:47,V 4
3,402683,SlushPool,44,21409,21409,85636,0.00013075,25 + 0.01119697 BTC,2016/03/14 23:43,V 4
4,402682,BitFury,112,79573,79573,318292,0.00006394,25 + 0.02035176 BTC,2016/03/14 23:43,V 4
5,402681,F2Pool,503,270598,270598,1082392,0.00010045,25 + 0.10873145 BTC,2016/03/14 23:42,V 4
6,402680,F2Pool,278,112761,112761,451044,0.00010424,25 + 0.04701648 BTC,2016/03/14 23:38,V 4
7,402679,F2Pool,1323,602640,602640,2410560,0.00010508,25 + 0.25329819 BTC,2016/03/14 23:36,V 4
8,402678,F2Pool,39,55992,55992,223968,0.00009346,25 + 0.02093166 BTC,2016/03/14 23:26,V 4
9,402677,F2Pool,1278,666537,666537,2666148,0.00010004,25 + 0.26673292 BTC,2016/03/14 23:26,V 4
10,402676,AntPool,1542,895112,895112,3580448,0.00012154,25 + 0.43516579 BTC,2016/03/14 23:18,V 4
11,402675,1Hash,836,997701,997701,3990804,0.00003433,25 + 0.13702334 BTC,2016/03/14 23:05,V 4
12,402674,BW.COM,2781,998113,998113,3992452,0.00013742,25 + 0.54864369 BTC,2016/03/14 23:01,V 4
13,402673,KanoPool,416,979666,979666,3918664,0.00001785,25 + 0.06994861 BTC,2016/03/14 22:36,V 4
14,402672,BTCC,1288,924419,924419,3697676,0.00007062,25 + 0.26111827 BTC,2016/03/14 22:35,V 4
15,402671,F2Pool,2207,999925,999925,3999700,0.00011349,25 + 0.45393684 BTC,2016/03/14 22:29,V 4
16,402670,F2Pool,2210,999932,999932,3999728,0.00011500,25 + 0.45997910 BTC,2016/03/14 22:20,V 4
