,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,148959,unknown,89,50018,50018,200072,0.00050482,50 + 0.10100000 BTC,2011/10/11 23:54,V 1
2,148958,unknown,42,14770,14770,59080,0.00050779,50 + 0.03000000 BTC,2011/10/11 23:25,V 1
3,148957,unknown,106,52110,52110,208440,0.00067107,50 + 0.13987684 BTC,2011/10/11 23:20,V 1
4,148956,unknown,194,91802,91802,367208,0.00026058,50 + 0.09568652 BTC,2011/10/11 22:57,V 1
5,148955,unknown,42,52330,52330,209320,0.00051835,50 + 0.10850000 BTC,2011/10/11 22:56,V 1
6,148954,unknown,120,49280,49280,197120,0.00048475,50 + 0.09555356 BTC,2011/10/11 21:50,V 1
7,148953,unknown,141,41505,41505,166020,0.00003313,50 + 0.00550000 BTC,2011/10/11 21:19,V 1
8,148952,unknown,18,6224,6224,24896,0.00092384,50 + 0.02300000 BTC,2011/10/11 21:18,V 1
9,148951,unknown,55,24758,24758,99032,0.00041906,50 + 0.04150000 BTC,2011/10/11 21:15,V 1
10,148950,unknown,147,56957,56957,227828,0.00035378,50 + 0.08060000 BTC,2011/10/11 21:07,V 1
11,148949,unknown,106,49852,49852,199408,0.00029337,50 + 0.05850000 BTC,2011/10/11 21:03,V 1
12,148948,unknown,146,49084,49084,196336,0.00014771,50 + 0.02900000 BTC,2011/10/11 20:08,V 1
13,148947,unknown,36,29137,29137,116548,0.00127501,50 + 0.14860000 BTC,2011/10/11 19:59,V 1
14,148946,unknown,61,27944,27944,111776,0.00023885,50 + 0.02669817 BTC,2011/10/11 19:52,V 1
15,148945,unknown,41,22745,22745,90980,0.00053308,50 + 0.04850000 BTC,2011/10/11 19:37,V 1
16,148944,unknown,21,6898,6898,27592,0.00038055,50 + 0.01050000 BTC,2011/10/11 19:29,V 1
