,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,374997,BTCC,1906,949197,949197,3796788,0.00012554,25 + 0.47664962 BTC,2015/09/17 23:51,V 3
2,374996,AntPool,1539,933951,933951,3735804,0.00009438,25 + 0.35258935 BTC,2015/09/17 23:21,V 3
3,374995,BitMinter,1462,989219,989219,3956876,0.00002635,25 + 0.10427401 BTC,2015/09/17 23:01,V 3
4,374994,BTCC,2163,949009,949009,3796036,0.00011896,25 + 0.45156954 BTC,2015/09/17 22:57,V 3
5,374993,SlushPool,1234,749084,749084,2996336,0.00003182,25 + 0.09533331 BTC,2015/09/17 22:30,V 3
6,374992,BTCC,282,176528,176528,706112,0.00008376,25 + 0.05914611 BTC,2015/09/17 22:26,V 3
7,374991,Telco 214,2909,749144,749144,2996576,0.00004109,25 + 0.12314107 BTC,2015/09/17 22:23,V 3
8,374990,AntPool,4245,934503,934503,3738012,0.00005941,25 + 0.22209334 BTC,2015/09/17 22:16,V 3
9,374989,KnCMiner,2238,934444,934444,3737776,0.00004124,25 + 0.15415349 BTC,2015/09/17 22:04,V 3
10,374988,F2Pool,116,308402,308402,1233608,0.00003517,25 + 0.04338024 BTC,2015/09/17 21:58,V 3
11,374987,BitFury,1878,998128,998128,3992512,0.00010545,25 + 0.42102342 BTC,2015/09/17 21:57,V 3
12,374986,SlushPool,1857,749230,749230,2996920,0.00002724,25 + 0.08163475 BTC,2015/09/17 21:38,V 3
13,374985,Eligius,177,99604,99604,398416,0.00006910,25 + 0.02753168 BTC,2015/09/17 21:37,V 3
14,374984,21 Inc.,2535,998118,998118,3992472,0.00001929,25 + 0.07702468 BTC,2015/09/17 21:35,V 3
15,374983,Eligius,94,188392,188392,753568,0.00001441,25 + 0.01085838 BTC,2015/09/17 21:31,V 3
16,374982,21 Inc.,2342,998082,998082,3992328,0.00006313,25 + 0.25204015 BTC,2015/09/17 21:34,V 3
17,374981,GHash.IO,1719,749221,749221,2996884,0.00011748,25 + 0.35208203 BTC,2015/09/17 21:18,V 3
18,374980,AntPool,2010,934475,934475,3737900,0.00003511,25 + 0.13123341 BTC,2015/09/17 20:59,V 3
19,374979,AntPool,2723,934513,934513,3738052,0.00005541,25 + 0.20711089 BTC,2015/09/17 20:54,V 3
20,374978,BTCC,1913,949112,949112,3796448,0.00008448,25 + 0.32072945 BTC,2015/09/17 20:44,V 3
21,374977,BitFury,2655,998179,998179,3992716,0.00014320,25 + 0.57177338 BTC,2015/09/17 20:30,V 3
22,374976,BTCC,1150,495916,495916,1983664,0.00010064,25 + 0.19963987 BTC,2015/09/17 19:50,V 3
23,374975,F2Pool,417,181782,181782,727128,0.00009785,25 + 0.07115142 BTC,2015/09/17 19:37,V 3
24,374974,AntPool,4431,934441,934441,3737764,0.00002292,25 + 0.08567029 BTC,2015/09/17 19:33,V 3
25,374973,KnCMiner,2094,932639,932639,3730556,0.00010325,25 + 0.38516388 BTC,2015/09/17 19:28,V 3
26,374972,AntPool,1764,934242,934242,3736968,0.00006440,25 + 0.24067037 BTC,2015/09/17 19:12,V 3
27,374971,F2Pool,3086,999818,999818,3999272,0.00019520,25 + 0.78063944 BTC,2015/09/17 19:06,V 3
28,374970,BitFury,2607,998198,998198,3992792,0.00006894,25 + 0.27524936 BTC,2015/09/17 18:24,V 3
29,374969,BTCC,1723,791770,791770,3167080,0.00010975,25 + 0.34759326 BTC,2015/09/17 18:15,V 3
30,374968,BitFury,2091,998139,998139,3992556,0.00008753,25 + 0.34948048 BTC,2015/09/17 17:57,V 3
31,374967,Eligius,934,419828,419828,1679312,0.00008883,25 + 0.14917325 BTC,2015/09/17 17:44,V 3
32,374966,AntPool,2079,934535,934535,3738140,0.00004966,25 + 0.18564116 BTC,2015/09/17 17:32,V 3
33,374965,GHash.IO,1561,749198,749198,2996792,0.00011159,25 + 0.33441515 BTC,2015/09/17 17:27,V 3
34,374964,BTCC,705,560827,560827,2243308,0.00004927,25 + 0.11051763 BTC,2015/09/17 17:12,V 3
35,374963,AntPool,1364,932565,932565,3730260,0.00004795,25 + 0.17888248 BTC,2015/09/17 17:10,V 3
36,374962,BTCC,1841,949119,949119,3796476,0.00010836,25 + 0.41138758 BTC,2015/09/17 17:08,V 3
37,374961,Eligius,2226,935538,935538,3742152,0.00011554,25 + 0.43237989 BTC,2015/09/17 16:57,V 3
38,374960,Telco 214,2442,749159,749159,2996636,0.00016790,25 + 0.50312756 BTC,2015/09/17 16:27,V 3
39,374959,BitFury,81,40878,40878,163512,0.00008945,25 + 0.01462539 BTC,2015/09/17 16:00,V 3
40,374958,KnCMiner,2421,934463,934463,3737852,0.00002097,25 + 0.07837946 BTC,2015/09/17 15:48,V 3
41,374957,F2Pool,346,146846,146846,587384,0.00011272,25 + 0.06620894 BTC,2015/09/17 15:48,V 3
42,374956,BW.COM,3627,949117,949117,3796468,0.00006482,25 + 0.24609843 BTC,2015/09/17 15:45,V 3
43,374955,BW.COM,3202,949230,949230,3796920,0.00005478,25 + 0.20798289 BTC,2015/09/17 15:34,V 3
44,374954,AntPool,2507,934513,934513,3738052,0.00005842,25 + 0.21836549 BTC,2015/09/17 15:25,V 3
45,374953,BTCC,1002,472415,472415,1889660,0.00009896,25 + 0.18699919 BTC,2015/09/17 15:18,V 3
46,374952,AntPool,1,208,208,832,0.00000000,25 + 0.00000000 BTC,2015/09/17 15:13,V 3
47,374951,BitFury,3531,998147,998147,3992588,0.00001508,25 + 0.06021291 BTC,2015/09/17 15:12,V 3
48,374950,F2Pool,38,13939,13939,55756,0.00014077,25 + 0.00784869 BTC,2015/09/17 15:11,V 3
49,374949,BTCC,747,373872,373872,1495488,0.00008167,25 + 0.12214010 BTC,2015/09/17 15:10,V 3
50,374948,AntPool,4940,934447,934447,3737788,0.00001841,25 + 0.06881488 BTC,2015/09/17 15:08,V 3
51,374947,BTCC,781,374668,374668,1498672,0.00008118,25 + 0.12165608 BTC,2015/09/17 15:04,V 3
52,374946,F2Pool,1119,541137,541137,2164548,0.00010267,25 + 0.22222716 BTC,2015/09/17 14:58,V 3
53,374945,BitFury,4763,998199,998199,3992796,0.00001930,25 + 0.07708036 BTC,2015/09/17 14:50,V 3
54,374944,F2Pool,558,246181,246181,984724,0.00009891,25 + 0.09739934 BTC,2015/09/17 14:49,V 3
55,374943,BW.COM,4424,949106,949106,3796424,0.00002091,25 + 0.07939704 BTC,2015/09/17 14:44,V 3
56,374942,BTCC,907,484474,484474,1937896,0.00008986,25 + 0.17414567 BTC,2015/09/17 14:51,V 3
57,374941,AntPool,1716,919113,919113,3676452,0.00009562,25 + 0.35152706 BTC,2015/09/17 14:36,V 3
58,374940,AntPool,5278,934509,934509,3738036,0.00002515,25 + 0.09400158 BTC,2015/09/17 14:19,V 3
59,374939,21 Inc.,1691,998156,998156,3992624,0.00005233,25 + 0.20892620 BTC,2015/09/17 14:20,V 3
60,374938,AntPool,1875,933934,933934,3735736,0.00008892,25 + 0.33218410 BTC,2015/09/17 14:10,V 3
61,374937,KnCMiner,2197,934337,934337,3737348,0.00012080,25 + 0.45147684 BTC,2015/09/17 13:52,V 3
62,374936,F2Pool,2446,999997,999997,3999988,0.00011809,25 + 0.47235450 BTC,2015/09/17 13:24,V 3
63,374935,AntPool,4261,934517,934517,3738068,0.00004698,25 + 0.17562370 BTC,2015/09/17 12:55,V 3
64,374934,BTCC,676,305315,305315,1221260,0.00010130,25 + 0.12371323 BTC,2015/09/17 12:47,V 3
65,374933,BitFury,4145,998137,998137,3992548,0.00002502,25 + 0.09989713 BTC,2015/09/17 12:43,V 3
66,374932,F2Pool,630,352558,352558,1410232,0.00008764,25 + 0.12359111 BTC,2015/09/17 12:35,V 3
67,374931,AntPool,4518,934541,934541,3738164,0.00004288,25 + 0.16028987 BTC,2015/09/17 12:27,V 3
68,374930,F2Pool,1102,469492,469492,1877968,0.00009720,25 + 0.18252916 BTC,2015/09/17 12:28,V 3
69,374929,BitFury,4079,998126,998126,3992504,0.00003838,25 + 0.15323644 BTC,2015/09/17 12:11,V 3
70,374928,BTCC,553,297078,297078,1188312,0.00008218,25 + 0.09764985 BTC,2015/09/17 12:03,V 3
71,374927,AntPool,1764,934405,934405,3737620,0.00003575,25 + 0.13362146 BTC,2015/09/17 11:57,V 3
72,374926,21 Inc.,2996,998163,998163,3992652,0.00003876,25 + 0.15473617 BTC,2015/09/17 11:55,V 3
73,374925,BW.COM,1543,949206,949206,3796824,0.00007542,25 + 0.28636128 BTC,2015/09/17 11:52,V 3
74,374924,F2Pool,2932,999924,999924,3999696,0.00013560,25 + 0.54234676 BTC,2015/09/17 11:36,V 3
75,374923,BitFury,913,745932,745932,2983728,0.00004523,25 + 0.13495188 BTC,2015/09/17 10:43,V 3
76,374922,F2Pool,507,221109,221109,884436,0.00009711,25 + 0.08588426 BTC,2015/09/17 10:34,V 3
77,374921,AntPool,1,209,209,836,0.00000000,25 + 0.00000000 BTC,2015/09/17 10:30,V 3
78,374920,AntPool,1,209,209,836,0.00000000,25 + 0.00000000 BTC,2015/09/17 10:28,V 3
79,374919,SlushPool,1946,749132,749132,2996528,0.00002503,25 + 0.07501500 BTC,2015/09/17 10:28,V 3
80,374918,F2Pool,624,339806,339806,1359224,0.00009784,25 + 0.13299117 BTC,2015/09/17 10:25,V 3
81,374917,BW.COM,2392,890998,890998,3563992,0.00002269,25 + 0.08087647 BTC,2015/09/17 10:17,V 3
82,374916,BW.COM,3819,949104,949104,3796416,0.00004372,25 + 0.16598348 BTC,2015/09/17 10:14,V 3
83,374915,BTCC,671,369316,369316,1477264,0.00009112,25 + 0.13460552 BTC,2015/09/17 10:06,V 3
84,374914,AntPool,2768,934535,934535,3738140,0.00005776,25 + 0.21590820 BTC,2015/09/17 10:00,V 3
85,374913,BTCC,699,382525,382525,1530100,0.00008320,25 + 0.12730395 BTC,2015/09/17 09:48,V 3
86,374912,BTCC,1683,725832,725832,2903328,0.00010931,25 + 0.31736265 BTC,2015/09/17 09:40,V 3
