,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,223664,BTC Guild,549,245514,245514,982056,0.00040620,25 + 0.39891000 BTC,2013/02/28 23:52,V 2
2,223663,BTC Guild,330,211228,211228,844912,0.00029293,25 + 0.24750000 BTC,2013/02/28 23:41,V 2
3,223662,BTC Guild,693,249015,249015,996060,0.00050318,25 + 0.50120000 BTC,2013/02/28 23:38,V 2
4,223661,Eligius,391,491996,491996,1967984,0.00007712,25 + 0.15176725 BTC,2013/02/28 23:22,V 2
5,223660,BTC Guild,695,248965,248965,995860,0.00054224,25 + 0.54000000 BTC,2013/02/28 23:19,V 1
6,223659,BitMinter,89,53042,53042,212168,0.00021445,25 + 0.04550000 BTC,2013/02/28 23:01,V 2
7,223658,BTC Guild,201,94290,94290,377160,0.00032745,25 + 0.12350000 BTC,2013/02/28 22:57,V 2
8,223657,BitMinter,385,189879,189879,759516,0.00039407,25 + 0.29930000 BTC,2013/02/28 22:56,V 2
9,223656,BTC Guild,312,244035,244035,976140,0.00027865,25 + 0.27200000 BTC,2013/02/28 22:46,V 2
10,223655,SlushPool,426,248699,248699,994796,0.00038319,25 + 0.38120000 BTC,2013/02/28 22:42,V 2
11,223654,SlushPool,374,249172,249172,996688,0.00031003,25 + 0.30900000 BTC,2013/02/28 22:35,V 2
12,223653,BTC Guild,624,249179,249179,996716,0.00050666,25 + 0.50500000 BTC,2013/02/28 22:33,V 2
13,223652,BTC Guild,771,249114,249114,996456,0.00087460,25 + 0.87150000 BTC,2013/02/28 22:24,V 2
14,223651,BitMinter,434,249184,249184,996736,0.00044275,25 + 0.44130000 BTC,2013/02/28 21:40,V 2
15,223650,unknown,520,249213,249213,996852,0.00042745,25 + 0.42610000 BTC,2013/02/28 21:31,V 2
16,223649,SlushPool,769,249198,249198,996792,0.00067336,25 + 0.67119790 BTC,2013/02/28 21:25,V 2
17,223648,unknown,11,3492,3492,13968,0.00007159,25 + 0.00100000 BTC,2013/02/28 21:06,V 1
18,223647,BTC Guild,193,106520,106520,426080,0.00030980,25 + 0.13200000 BTC,2013/02/28 20:58,V 1
19,223646,SlushPool,298,249113,249113,996452,0.00027618,25 + 0.27520000 BTC,2013/02/28 20:57,V 2
20,223645,unknown,520,248960,248960,995840,0.00254659,25 + 2.53600000 BTC,2013/02/28 20:55,V 2
21,223644,BTC Guild,776,249032,249032,996128,0.00063255,25 + 0.63010001 BTC,2013/02/28 20:47,V 2
22,223643,50BTC,513,322755,322755,1291020,0.00043531,25 + 0.56200000 BTC,2013/02/28 20:33,V 1
23,223642,unknown,167,101394,101394,405576,0.00033237,25 + 0.13480023 BTC,2013/02/28 20:22,V 2
24,223641,OzCoin,672,248963,248963,995852,0.00049184,25 + 0.48980110 BTC,2013/02/28 20:09,V 2
25,223640,BTC Guild,158,89798,89798,359192,0.00028539,25 + 0.10251000 BTC,2013/02/28 20:04,V 1
26,223639,50BTC,656,310963,310963,1243852,0.00046428,25 + 0.57750000 BTC,2013/02/28 19:56,V 1
27,223638,OzCoin,777,248801,248801,995204,0.00062218,25 + 0.61920000 BTC,2013/02/28 19:34,V 2
28,223637,50BTC,79,29825,29825,119300,0.00063286,25 + 0.07550000 BTC,2013/02/28 19:22,V 1
29,223636,unknown,211,94874,94874,379496,0.00052201,25 + 0.19810000 BTC,2013/02/28 19:21,V 2
30,223635,BTC Guild,163,88264,88264,353056,0.00039342,25 + 0.13890000 BTC,2013/02/28 19:18,V 2
