,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,503251,ViaBTC,3035,981601,1048234,3993037,0.00131149,12.5 + 5.23684301 BTC,2018/01/08 23:53,
2,503250,GBMiners,3029,948504,1147765,3993277,0.00128024,12.5 + 5.11235581 BTC,2018/01/08 23:41,
3,503249,F2Pool,2945,986503,1038599,3998108,0.00141513,12.5 + 5.65783098 BTC,2018/01/08 23:40,
4,503248,BTC.TOP,3462,985984,1035264,3993216,0.00133117,12.5 + 5.31562989 BTC,2018/01/08 23:21,
5,503247,BTC.TOP,2043,979286,1055258,3993116,0.00144536,12.5 + 5.77147576 BTC,2018/01/08 23:17,
6,503246,ViaBTC,2469,983428,1042574,3992858,0.00141139,12.5 + 5.63549227 BTC,2018/01/08 22:44,
7,503245,AntPool,2443,977448,1060651,3992995,0.00120343,12.5 + 4.80530258 BTC,2018/01/08 22:18,
8,503244,ViaBTC,2910,976432,1063610,3992906,0.00135728,12.5 + 5.41949815 BTC,2018/01/08 22:11,
9,503243,BTC.com,2201,984924,1038125,3992897,0.00095661,12.5 + 3.81965260 BTC,2018/01/08 21:55,
10,503242,BTC.TOP,1330,974075,1070643,3992868,0.00082369,12.5 + 3.28888033 BTC,2018/01/08 21:47,
11,503241,BTC.TOP,1114,979420,1054560,3992820,0.00054372,12.5 + 2.17098853 BTC,2018/01/08 21:44,
12,503240,SlushPool,1204,993938,1011276,3993090,0.00056533,12.5 + 2.25740102 BTC,2018/01/08 21:43,
13,503239,AntPool,1694,984900,1038191,3992891,0.00096702,12.5 + 3.86120214 BTC,2018/01/08 21:41,
14,503238,ViaBTC,2107,986811,1032460,3992893,0.00086959,12.5 + 3.47219785 BTC,2018/01/08 21:36,
15,503237,BTC.com,2478,986296,1033784,3992672,0.00095831,12.5 + 3.82623585 BTC,2018/01/08 21:32,
16,503236,ViaBTC,2501,943328,1163188,3993172,0.00111845,12.5 + 4.46616145 BTC,2018/01/08 21:28,
17,503235,BTC.com,2738,966510,1093088,3992618,0.00130513,12.5 + 5.21087493 BTC,2018/01/08 21:25,
18,503234,BTCC,1987,974410,1069739,3992969,0.00116447,12.5 + 4.64968815 BTC,2018/01/08 21:15,
19,503233,BTC.com,2696,977993,1058578,3992557,0.00142909,12.5 + 5.70574308 BTC,2018/01/08 21:13,
20,503232,BTC.com,2794,974707,1068868,3992989,0.00134821,12.5 + 5.38337404 BTC,2018/01/08 20:48,
21,503231,BTC.com,3117,970329,1081715,3992702,0.00136265,12.5 + 5.44067491 BTC,2018/01/08 20:35,
