,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,328874,F2Pool,2308,999839,999839,3999356,0.00008322,25 + 0.33281073 BTC,2014/11/06 23:42,V 2
2,328873,F2Pool,1087,901970,901970,3607880,0.00005888,25 + 0.21243057 BTC,2014/11/06 22:57,V 2
3,328872,GHash.IO,570,351784,351784,1407136,0.00006301,25 + 0.08866679 BTC,2014/11/06 22:42,V 2
4,328871,GHash.IO,850,591997,591997,2367988,0.00005515,25 + 0.13060100 BTC,2014/11/06 22:33,V 2
5,328870,F2Pool,1958,999809,999809,3999236,0.00007099,25 + 0.28389584 BTC,2014/11/06 22:21,V 2
6,328869,GHash.IO,237,147608,147608,590432,0.00006981,25 + 0.04121946 BTC,2014/11/06 22:00,V 2
7,328868,Bitcoin Affiliate Network,123,51332,51332,205328,0.00007227,25 + 0.01483844 BTC,2014/11/06 21:56,V 2
8,328867,GHash.IO,888,455991,455991,1823964,0.00006874,25 + 0.12537032 BTC,2014/11/06 21:55,V 2
9,328866,F2Pool,180,104429,104429,417716,0.00003675,25 + 0.01535234 BTC,2014/11/06 21:46,V 2
10,328865,unknown,636,565739,565739,2262956,0.00004164,25 + 0.09422177 BTC,2014/11/06 21:37,V 2
11,328864,F2Pool,2243,999955,999955,3999820,0.00007858,25 + 0.31429410 BTC,2014/11/06 21:45,V 2
12,328863,unknown,128,64961,64961,259844,0.00015015,25 + 0.03901590 BTC,2014/11/06 21:48,V 2
13,328862,unknown,32,51627,51627,206508,0.00007312,25 + 0.01510000 BTC,2014/11/06 21:19,V 2
14,328861,unknown,826,478934,478934,1915736,0.00006252,25 + 0.11976239 BTC,2014/11/06 21:11,V 2
15,328860,F2Pool,914,487168,487168,1948672,0.00005509,25 + 0.10736053 BTC,2014/11/06 21:03,V 2
16,328859,BitFury,1409,749162,749162,2996648,0.00007348,25 + 0.22020149 BTC,2014/11/06 20:56,V 2
17,328858,BitFury,1137,749126,749126,2996504,0.00005799,25 + 0.17376100 BTC,2014/11/06 20:35,V 2
18,328857,CloudHashing,838,249042,249042,996168,0.00012428,25 + 0.12380553 BTC,2014/11/06 20:27,V 2
19,328856,BitFury,520,265732,265732,1062928,0.00006745,25 + 0.07169536 BTC,2014/11/06 20:07,V 2
20,328855,unknown,180,96299,96299,385196,0.00003198,25 + 0.01231925 BTC,2014/11/06 20:02,V 2
21,328854,F2Pool,876,475916,475916,1903664,0.00007134,25 + 0.13580028 BTC,2014/11/06 20:00,V 2
22,328853,F2Pool,932,803004,803004,3212016,0.00004269,25 + 0.13710852 BTC,2014/11/06 19:49,V 2
23,328852,BitFury,1517,749069,749069,2996276,0.00008382,25 + 0.25114354 BTC,2014/11/06 19:48,V 2
24,328851,unknown,9,22745,22745,90980,0.00000879,25 + 0.00080000 BTC,2014/11/06 19:43,V 2
25,328850,AntPool,1738,749125,749125,2996500,0.00009198,25 + 0.27560866 BTC,2014/11/06 19:23,V 2
26,328849,GHash.IO,195,115578,115578,462312,0.00004451,25 + 0.02057901 BTC,2014/11/06 18:56,V 2
27,328848,BitFury,597,405436,405436,1621744,0.00006907,25 + 0.11200812 BTC,2014/11/06 18:55,V 2
28,328847,F2Pool,944,928943,928943,3715772,0.00005525,25 + 0.20530176 BTC,2014/11/06 18:48,V 2
29,328846,KnCMiner,1457,749164,749164,2996656,0.00007382,25 + 0.22122555 BTC,2014/11/06 18:37,V 2
30,328845,F2Pool,1558,999840,999840,3999360,0.00006549,25 + 0.26192772 BTC,2014/11/06 18:20,V 2
31,328844,AntPool,899,458895,458895,1835580,0.00007179,25 + 0.13177958 BTC,2014/11/06 18:00,V 2
32,328843,F2Pool,906,413149,413149,1652596,0.00007654,25 + 0.12649291 BTC,2014/11/06 17:49,V 2
33,328842,AntPool,359,229616,229616,918464,0.00005454,25 + 0.05009448 BTC,2014/11/06 17:40,V 2
34,328841,F2Pool,868,441366,441366,1765464,0.00006425,25 + 0.11342476 BTC,2014/11/06 17:35,V 2
35,328840,F2Pool,944,999865,999865,3999460,0.00004520,25 + 0.18076393 BTC,2014/11/06 17:29,V 2
36,328839,GHash.IO,1644,749086,749086,2996344,0.00008048,25 + 0.24113115 BTC,2014/11/06 17:23,V 2
37,328838,GHash.IO,993,349067,349067,1396268,0.00009118,25 + 0.12731441 BTC,2014/11/06 17:02,V 2
38,328837,Polmine,512,169786,169786,679144,0.00012917,25 + 0.08772830 BTC,2014/11/06 16:56,V 2
39,328836,KnCMiner,417,258362,258362,1033448,0.00005955,25 + 0.06154494 BTC,2014/11/06 16:35,V 2
40,328835,GHash.IO,244,184048,184048,736192,0.00004316,25 + 0.03177643 BTC,2014/11/06 16:31,V 2
41,328834,GHash.IO,584,417986,417986,1671944,0.00005481,25 + 0.09164639 BTC,2014/11/06 16:28,V 2
42,328833,KnCMiner,376,264546,264546,1058184,0.00005278,25 + 0.05584722 BTC,2014/11/06 16:22,V 2
43,328832,GHash.IO,398,206502,206502,826008,0.00007135,25 + 0.05893976 BTC,2014/11/06 16:17,V 2
44,328831,BitFury,485,279542,279542,1118168,0.00006441,25 + 0.07202513 BTC,2014/11/06 16:13,V 2
45,328830,F2Pool,306,224575,224575,898300,0.00004825,25 + 0.04334737 BTC,2014/11/06 16:08,V 2
46,328829,F2Pool,2188,999830,999830,3999320,0.00008166,25 + 0.32659455 BTC,2014/11/06 16:05,V 2
47,328828,GHash.IO,75,37936,37936,151744,0.00004812,25 + 0.00730184 BTC,2014/11/06 15:38,V 2
48,328827,GHash.IO,336,148257,148257,593028,0.00006950,25 + 0.04121654 BTC,2014/11/06 15:36,V 2
49,328826,F2Pool,1518,984827,984827,3939308,0.00005539,25 + 0.21820603 BTC,2014/11/06 15:32,V 2
50,328825,SlushPool,572,749153,749153,2996612,0.00004140,25 + 0.12406989 BTC,2014/11/06 15:17,V 2
51,328824,F2Pool,1575,999890,999890,3999560,0.00006041,25 + 0.24159908 BTC,2014/11/06 15:11,V 2
52,328823,Polmine,512,289038,289038,1156152,0.00006221,25 + 0.07191888 BTC,2014/11/06 15:02,V 2
53,328822,Polmine,256,159070,159070,636280,0.00006039,25 + 0.03842562 BTC,2014/11/06 14:50,V 2
54,328821,unknown,1341,749183,749183,2996732,0.00005617,25 + 0.16833910 BTC,2014/11/06 14:46,V 2
55,328820,unknown,2209,749018,749018,2996072,0.00010765,25 + 0.32251648 BTC,2014/11/06 14:41,V 2
56,328819,GHash.IO,1211,349068,349068,1396272,0.00012646,25 + 0.17657871 BTC,2014/11/06 13:51,V 2
57,328818,unknown,254,132983,132983,531932,0.00006519,25 + 0.03467632 BTC,2014/11/06 13:11,V 2
58,328817,F2Pool,207,99983,99983,399932,0.00001761,25 + 0.00704121 BTC,2014/11/06 13:06,V 2
59,328816,BTC Guild,231,126581,126581,506324,0.00006362,25 + 0.03221418 BTC,2014/11/06 13:06,V 2
60,328815,F2Pool,463,199522,199522,798088,0.00007910,25 + 0.06312715 BTC,2014/11/06 13:02,V 2
61,328814,F2Pool,262,131872,131872,527488,0.00006609,25 + 0.03485919 BTC,2014/11/06 12:54,V 2
62,328813,Eligius,507,296771,296771,1187084,0.00006276,25 + 0.07450511 BTC,2014/11/06 12:49,V 2
63,328812,unknown,307,197297,197297,789188,0.00006021,25 + 0.04751675 BTC,2014/11/06 12:39,V 2
64,328811,MegaBigPower,1000,518862,518862,2075448,0.00006632,25 + 0.13764713 BTC,2014/11/06 12:48,V 2
65,328810,F2Pool,872,410607,410607,1642428,0.00007676,25 + 0.12607804 BTC,2014/11/06 12:18,V 2
66,328809,F2Pool,831,677295,677295,2709180,0.00006095,25 + 0.16513759 BTC,2014/11/06 12:02,V 2
67,328808,Polmine,512,153800,153800,615200,0.00011675,25 + 0.07182316 BTC,2014/11/06 11:59,V 2
68,328807,unknown,807,466942,466942,1867768,0.00006496,25 + 0.12132246 BTC,2014/11/06 11:35,V 2
69,328806,MegaBigPower,32,40746,40746,162984,0.00003183,25 + 0.00518800 BTC,2014/11/06 11:37,V 2
70,328805,F2Pool,597,340606,340606,1362424,0.00007129,25 + 0.09712326 BTC,2014/11/06 11:21,V 2
71,328804,F2Pool,273,130066,130066,520264,0.00006580,25 + 0.03423310 BTC,2014/11/06 11:08,V 2
72,328803,F2Pool,870,437879,437879,1751516,0.00007221,25 + 0.12647470 BTC,2014/11/06 11:04,V 2
73,328802,KnCMiner,738,373218,373218,1492872,0.00007366,25 + 0.10996034 BTC,2014/11/06 10:45,V 2
74,328801,F2Pool,383,162537,162537,650148,0.00007582,25 + 0.04929106 BTC,2014/11/06 10:31,V 2
75,328800,F2Pool,180,101899,101899,407596,0.00004745,25 + 0.01933937 BTC,2014/11/06 10:24,V 2
76,328799,unknown,318,156096,156096,624384,0.00006645,25 + 0.04148984 BTC,2014/11/06 10:21,V 2
77,328798,GHash.IO,819,449706,449706,1798824,0.00007523,25 + 0.13533247 BTC,2014/11/06 10:16,V 2
78,328797,F2Pool,548,267982,267982,1071928,0.00007014,25 + 0.07518050 BTC,2014/11/06 10:01,V 2
79,328796,F2Pool,455,99930,99930,399720,0.00001106,25 + 0.00442114 BTC,2014/11/06 09:51,V 2
80,328795,BTCC,42,12844,12844,51376,0.00009921,25 + 0.00509719 BTC,2014/11/06 09:50,V 2
81,328794,SlushPool,519,274168,274168,1096672,0.00006547,25 + 0.07180303 BTC,2014/11/06 09:49,V 2
82,328793,BTC Guild,317,175929,175929,703716,0.00006919,25 + 0.04869012 BTC,2014/11/06 09:39,V 2
83,328792,F2Pool,177,99835,99835,399340,0.00004034,25 + 0.01611124 BTC,2014/11/06 09:32,V 2
84,328791,GHash.IO,720,389869,389869,1559476,0.00006460,25 + 0.10073436 BTC,2014/11/06 09:31,V 2
85,328790,F2Pool,1415,848144,848144,3392576,0.00007379,25 + 0.25035381 BTC,2014/11/06 09:15,V 2
86,328789,BitFury,57,34579,34579,138316,0.00006512,25 + 0.00900769 BTC,2014/11/06 08:39,V 2
87,328788,GHash.IO,75,22782,22782,91128,0.00006299,25 + 0.00574000 BTC,2014/11/06 08:37,V 2
88,328787,BTC Guild,193,93185,93185,372740,0.00007637,25 + 0.02846715 BTC,2014/11/06 08:36,V 2
89,328786,unknown,579,262860,262860,1051440,0.00007618,25 + 0.08009830 BTC,2014/11/06 08:31,V 2
90,328785,F2Pool,218,106423,106423,425692,0.00007042,25 + 0.02997587 BTC,2014/11/06 08:19,V 2
91,328784,BitFury,101,71777,71777,287108,0.00004729,25 + 0.01357672 BTC,2014/11/06 08:14,V 2
92,328783,BitFury,333,271227,271227,1084908,0.00006521,25 + 0.07074863 BTC,2014/11/06 08:11,V 2
93,328782,unknown,441,201327,201327,805308,0.00008913,25 + 0.07177711 BTC,2014/11/06 08:05,V 2
94,328781,MegaBigPower,90,37873,37873,151492,0.00006233,25 + 0.00944210 BTC,2014/11/06 07:59,V 2
95,328780,F2Pool,385,184550,184550,738200,0.00007031,25 + 0.05190279 BTC,2014/11/06 07:54,V 2
96,328779,unknown,12,5432,5432,21728,0.00005523,25 + 0.00120000 BTC,2014/11/06 07:49,V 2
97,328778,BitFury,124,63451,63451,253804,0.00003169,25 + 0.00804271 BTC,2014/11/06 07:45,V 2
98,328777,unknown,1,12063,12063,48252,0.00000000,25 + 0.00000000 BTC,2014/11/06 07:53,V 2
99,328776,F2Pool,1206,713428,713428,2853712,0.00006747,25 + 0.19253396 BTC,2014/11/06 07:43,V 2
100,328775,Eligius,936,539942,539942,2159768,0.00007012,25 + 0.15143603 BTC,2014/11/06 07:17,V 2
101,328774,Eligius,44,27110,27110,108440,0.00005266,25 + 0.00571010 BTC,2014/11/06 06:59,V 2
102,328773,unknown,419,666225,666225,2664900,0.00005916,25 + 0.15764696 BTC,2014/11/06 06:59,V 2
103,328772,unknown,78,51554,51554,206216,0.00000582,25 + 0.00120000 BTC,2014/11/06 06:46,V 2
104,328771,SlushPool,129,213555,213555,854220,0.00005441,25 + 0.04648025 BTC,2014/11/06 06:49,V 2
105,328770,F2Pool,581,960794,960794,3843176,0.00005864,25 + 0.22537322 BTC,2014/11/06 06:47,V 2
106,328769,F2Pool,1808,965005,965005,3860020,0.00007414,25 + 0.28616307 BTC,2014/11/06 06:34,V 2
107,328768,BTC Guild,219,123416,123416,493664,0.00007436,25 + 0.03671035 BTC,2014/11/06 05:54,V 2
108,328767,Eligius,130,74718,74718,298872,0.00006254,25 + 0.01869247 BTC,2014/11/06 05:49,V 2
109,328766,GHash.IO,120,90790,90790,363160,0.00005727,25 + 0.02079800 BTC,2014/11/06 05:46,V 2
110,328765,F2Pool,125,99894,99894,399576,0.00005246,25 + 0.02096350 BTC,2014/11/06 05:43,V 2
111,328764,GHash.IO,101,98360,98360,393440,0.00004740,25 + 0.01864971 BTC,2014/11/06 05:41,V 2
112,328763,Eligius,182,111156,111156,444624,0.00006893,25 + 0.03064844 BTC,2014/11/06 05:39,V 2
113,328762,BitFury,67,74717,74717,298868,0.00002680,25 + 0.00801000 BTC,2014/11/06 05:35,V 2
114,328761,Eligius,342,154664,154664,618656,0.00008349,25 + 0.05165271 BTC,2014/11/06 05:33,V 2
115,328760,F2Pool,183,133115,133115,532460,0.00005543,25 + 0.02951546 BTC,2014/11/06 05:27,V 2
116,328759,GHash.IO,154,113238,113238,452952,0.00005625,25 + 0.02547694 BTC,2014/11/06 05:24,V 2
117,328758,GHash.IO,689,492175,492175,1968700,0.00005701,25 + 0.11223633 BTC,2014/11/06 05:21,V 2
118,328757,unknown,319,161876,161876,647504,0.00006897,25 + 0.04465528 BTC,2014/11/06 05:05,V 2
119,328756,F2Pool,454,233559,233559,934236,0.00006364,25 + 0.05945101 BTC,2014/11/06 05:03,V 2
120,328755,unknown,691,264761,264761,1059044,0.00007696,25 + 0.08150844 BTC,2014/11/06 04:56,V 2
121,328754,BTC Guild,239,85750,85750,343000,0.00008167,25 + 0.02801196 BTC,2014/11/06 04:48,V 2
122,328753,F2Pool,862,431172,431172,1724688,0.00006833,25 + 0.11785203 BTC,2014/11/06 04:45,V 2
123,328752,F2Pool,235,134013,134013,536052,0.00006950,25 + 0.03725488 BTC,2014/11/06 04:33,V 2
124,328751,GHash.IO,35,16483,16483,65932,0.00005441,25 + 0.00358748 BTC,2014/11/06 04:29,V 2
