,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,406229,BTCC,66,27746,27746,110984,0.00010597,25 + 0.01176137 BTC,2016/04/07 23:40,V 4
2,406228,1Hash,674,998175,998175,3992700,0.00002777,25 + 0.11086735 BTC,2016/04/07 23:39,V 4
3,406227,AntPool,677,295281,295281,1181124,0.00010557,25 + 0.12469122 BTC,2016/04/07 23:35,V 4
4,406226,KanoPool,158,975029,975029,3900116,0.00000557,25 + 0.02170854 BTC,2016/04/07 23:30,V 4
5,406225,AntPool,1050,509100,509100,2036400,0.00010260,25 + 0.20894307 BTC,2016/04/07 23:29,V 4
6,406224,F2Pool,2110,886300,886300,3545200,0.00011217,25 + 0.39766433 BTC,2016/04/07 23:21,V 4
7,406223,KnCMiner,642,503183,503183,2012732,0.00007295,25 + 0.14683561 BTC,2016/04/07 23:04,BIP 109
8,406222,BitMinter,1502,649652,649652,2598608,0.00010505,25 + 0.27299652 BTC,2016/04/07 23:01,V 4
9,406221,KanoPool,508,981721,981721,3926884,0.00001389,25 + 0.05455086 BTC,2016/04/07 22:49,V 4
10,406220,BW.COM,1812,681484,681484,2725936,0.00011607,25 + 0.31638706 BTC,2016/04/07 22:48,V 4
11,406219,F2Pool,1468,702232,702232,2808928,0.00010628,25 + 0.29853234 BTC,2016/04/07 22:34,V 4
12,406218,F2Pool,2003,774458,774458,3097832,0.00010701,25 + 0.33151166 BTC,2016/04/07 22:23,V 4
13,406217,F2Pool,1871,874161,874161,3496644,0.00010241,25 + 0.35808841 BTC,2016/04/07 22:06,V 4
14,406216,F2Pool,1380,922472,922472,3689888,0.00006651,25 + 0.24540531 BTC,2016/04/07 21:53,V 4
15,406215,AntPool,2946,998104,998104,3992416,0.00014589,25 + 0.58246802 BTC,2016/04/07 21:49,V 4
16,406214,BW.COM,1407,848310,848310,3393240,0.00009354,25 + 0.31742010 BTC,2016/04/07 21:17,V 4
17,406213,BitClub,1680,998210,998210,3992840,0.00007966,25 + 0.31806148 BTC,2016/04/07 21:07,V 4
18,406212,BTCC,1122,556095,556095,2224380,0.00010330,25 + 0.22978950 BTC,2016/04/07 20:57,V 4
19,406211,F2Pool,867,584968,584968,2339872,0.00006946,25 + 0.16251610 BTC,2016/04/07 20:49,V 4
20,406210,AntPool,1546,953749,953749,3814996,0.00007183,25 + 0.27403403 BTC,2016/04/07 20:43,V 4
21,406209,AntPool,1335,912747,912747,3650988,0.00006828,25 + 0.24928973 BTC,2016/04/07 20:34,V 4
22,406208,AntPool,1619,998058,998058,3992232,0.00009116,25 + 0.36393965 BTC,2016/04/07 20:27,V 4
23,406207,F2Pool,678,467096,467096,1868384,0.00007412,25 + 0.13849117 BTC,2016/04/07 20:18,V 4
24,406206,Eligius,485,324943,324943,1299772,0.00007165,25 + 0.09312487 BTC,2016/04/07 20:16,V 4
25,406205,F2Pool,774,995187,995187,3980748,0.00003598,25 + 0.14324169 BTC,2016/04/07 20:11,V 4
26,406204,F2Pool,1628,999711,999711,3998844,0.00007148,25 + 0.28582466 BTC,2016/04/07 20:11,V 4
27,406203,BitFury,2532,998074,998074,3992296,0.00012962,25 + 0.51749123 BTC,2016/04/07 20:07,V 4
28,406202,AntPool,7,2108,2108,8432,0.00032614,25 + 0.00275000 BTC,2016/04/07 19:51,V 4
29,406201,AntPool,2470,998147,998147,3992588,0.00012071,25 + 0.48193562 BTC,2016/04/07 19:50,V 4
30,406200,AntPool,2608,998194,998194,3992776,0.00013360,25 + 0.53342286 BTC,2016/04/07 19:34,V 4
31,406199,BitClub,3078,998172,998172,3992688,0.00017099,25 + 0.68269700 BTC,2016/04/07 19:16,V 4
32,406198,AntPool,3252,998183,998183,3992732,0.00017260,25 + 0.68913136 BTC,2016/04/07 18:54,V 4
33,406197,AntPool,2631,998172,998172,3992688,0.00012391,25 + 0.49475059 BTC,2016/04/07 18:24,V 4
34,406196,BTCC,370,188337,188337,753348,0.00009952,25 + 0.07497216 BTC,2016/04/07 18:19,V 4
35,406195,KnCMiner,797,609173,609173,2436692,0.00007486,25 + 0.18240193 BTC,2016/04/07 18:05,BIP 109
36,406194,F2Pool,2743,999893,999893,3999572,0.00012587,25 + 0.50342138 BTC,2016/04/07 18:03,V 4
37,406193,BitFury,774,455168,455168,1820672,0.00007233,25 + 0.13169040 BTC,2016/04/07 17:46,V 4
38,406192,AntPool,420,420347,420347,1681388,0.00005856,25 + 0.09846581 BTC,2016/04/07 17:41,V 4
39,406191,F2Pool,822,418381,418381,1673524,0.00013697,25 + 0.22922169 BTC,2016/04/07 17:40,V 4
40,406190,F2Pool,1161,999835,999835,3999340,0.00006541,25 + 0.26159121 BTC,2016/04/07 17:37,V 4
41,406189,AntPool,1999,998156,998156,3992624,0.00009201,25 + 0.36737852 BTC,2016/04/07 17:35,V 4
42,406188,SlushPool,2919,998168,998168,3992672,0.00015030,25 + 0.60009859 BTC,2016/04/07 17:31,V 4
43,406187,Telco 214,1823,749151,749151,2996604,0.00008738,25 + 0.26184891 BTC,2016/04/07 17:10,V 4
44,406186,F2Pool,2843,999947,999947,3999788,0.00014188,25 + 0.56749626 BTC,2016/04/07 17:08,V 4
45,406185,BTCC,3207,989119,989119,3956476,0.00019870,25 + 0.78615382 BTC,2016/04/07 16:51,V 4
46,406184,BitFury,525,248185,248185,992740,0.00010794,25 + 0.10715305 BTC,2016/04/07 16:16,V 4
47,406183,AntPool,1218,561469,561469,2245876,0.00009784,25 + 0.21972789 BTC,2016/04/07 16:14,V 4
48,406182,AntPool,711,735255,735255,2941020,0.00005443,25 + 0.16008554 BTC,2016/04/07 16:08,V 4
49,406181,BW.COM,2483,998230,998230,3992920,0.00013630,25 + 0.54425320 BTC,2016/04/07 16:08,V 4
50,406180,BitFury,1139,673567,673567,2694268,0.00009042,25 + 0.24360399 BTC,2016/04/07 15:51,V 4
51,406179,BitFury,350,997719,997719,3990876,0.00002215,25 + 0.08838480 BTC,2016/04/07 15:46,V 4
52,406178,SlushPool,474,383880,383880,1535520,0.00006289,25 + 0.09657611 BTC,2016/04/07 15:45,V 4
53,406177,F2Pool,2636,999970,999970,3999880,0.00012502,25 + 0.50004624 BTC,2016/04/07 15:43,V 4
54,406176,BitClub,1263,998047,998047,3992188,0.00006273,25 + 0.25042719 BTC,2016/04/07 15:26,V 4
55,406175,SlushPool,909,766064,766064,3064256,0.00006927,25 + 0.21225602 BTC,2016/04/07 15:22,V 4
56,406174,BTCC,2374,989104,989104,3956416,0.00011438,25 + 0.45254088 BTC,2016/04/07 15:19,V 4
57,406173,BW.COM,1029,425317,425317,1701268,0.00010190,25 + 0.17336625 BTC,2016/04/07 15:17,V 4
58,406172,KanoPool,2153,988082,988082,3952328,0.00008868,25 + 0.35047955 BTC,2016/04/07 15:01,V 4
59,406171,F2Pool,3066,999969,999969,3999876,0.00018857,25 + 0.75424337 BTC,2016/04/07 14:55,V 4
60,406170,AntPool,645,259425,259425,1037700,0.00013404,25 + 0.13909523 BTC,2016/04/07 14:26,V 4
61,406169,KnCMiner,533,508606,508606,2034424,0.00006943,25 + 0.14125956 BTC,2016/04/07 14:21,BIP 109
62,406168,F2Pool,1112,988549,988549,3954196,0.00006710,25 + 0.26531986 BTC,2016/04/07 14:22,V 4
63,406167,BitFury,2575,998059,998059,3992236,0.00012258,25 + 0.48936509 BTC,2016/04/07 14:17,V 4
64,406166,AntPool,2637,998156,998156,3992624,0.00011317,25 + 0.45183665 BTC,2016/04/07 14:02,V 4
65,406165,BTCC,1088,576524,576524,2306096,0.00009325,25 + 0.21503776 BTC,2016/04/07 13:46,V 4
66,406164,BitFury,1562,997980,997980,3991920,0.00006670,25 + 0.26625892 BTC,2016/04/07 13:41,V 4
67,406163,BitFury,2394,998198,998198,3992792,0.00012239,25 + 0.48865813 BTC,2016/04/07 13:35,V 4
68,406162,F2Pool,432,215067,215067,860268,0.00009924,25 + 0.08537619 BTC,2016/04/07 13:22,V 4
69,406161,F2Pool,210,174365,174365,697460,0.00007900,25 + 0.05510050 BTC,2016/04/07 13:20,V 4
