,0,1,2,3,4,5,6,7,8,9
0,Height,Relayed By,Tx Count,Stripped Size(B),Size(B),Weight,Avg Fee Per Tx,Reward,Time,Block Version
1,467363,AntPool,139,46419,46419,185676,0.00104120,12.5 + 0.19332565 BTC,2017/05/20 23:57,
2,467362,BitFury,2268,998125,998125,3992500,0.00056039,12.5 + 2.23733862 BTC,2017/05/20 23:55,SW
3,467361,SlushPool,2322,998059,998059,3992236,0.00058469,12.5 + 2.33421436 BTC,2017/05/20 23:49,SW
4,467360,BTC.com,2784,998209,998209,3992836,0.00079997,12.5 + 3.19413194 BTC,2017/05/20 23:49,
5,467359,AntPool,3129,998122,998122,3992488,0.00082788,12.5 + 3.30528168 BTC,2017/05/20 23:27,
6,467358,BitClub,2450,998274,998274,3993096,0.00071332,12.5 + 2.84836889 BTC,2017/05/20 22:59,V 4
7,467357,F2Pool,3001,999961,999961,3999844,0.00039060,12.5 + 1.56232773 BTC,2017/05/20 22:47,SW
8,467356,BW.COM,2022,998151,998151,3992604,0.00041302,12.5 + 1.64903680 BTC,2017/05/20 22:45,
9,467355,1Hash,2255,998118,998118,3992472,0.00068000,12.5 + 2.71490030 BTC,2017/05/20 22:43,
10,467354,BW.COM,1399,998067,998067,3992268,0.00053804,12.5 + 2.14798429 BTC,2017/05/20 22:34,
11,467353,BitFury,2539,998101,998101,3992404,0.00068664,12.5 + 2.74135205 BTC,2017/05/20 22:33,SW
12,467352,1Hash,2892,998247,998247,3992988,0.00076160,12.5 + 3.04107261 BTC,2017/05/20 22:28,
13,467351,BitClub,1766,998246,998246,3992984,0.00099279,12.5 + 3.96420316 BTC,2017/05/20 22:25,V 4
14,467350,Bixin,2379,998024,998024,3992096,0.00040186,12.5 + 1.60427744 BTC,2017/05/20 21:50,
15,467349,F2Pool,2669,999815,999815,3999260,0.00050331,12.5 + 2.01288151 BTC,2017/05/20 21:48,SW
16,467348,ViaBTC,3701,999058,999058,3996232,0.00037328,12.5 + 1.49171139 BTC,2017/05/20 21:46,
17,467347,AntPool,3336,998132,998132,3992528,0.00044224,12.5 + 1.76566292 BTC,2017/05/20 21:44,
18,467346,AntPool,2264,998184,998184,3992736,0.00061612,12.5 + 2.46002260 BTC,2017/05/20 21:41,
19,467345,BitFury,2281,998201,998201,3992804,0.00067975,12.5 + 2.71408982 BTC,2017/05/20 21:33,SW
20,467344,BTCC,1727,998128,998128,3992512,0.00059126,12.5 + 2.36059579 BTC,2017/05/20 21:24,SW
21,467343,AntPool,1883,998085,998085,3992340,0.00061747,12.5 + 2.46513354 BTC,2017/05/20 21:18,
22,467342,BTC.TOP,2348,999090,999090,3996360,0.00067111,12.5 + 2.68199117 BTC,2017/05/20 21:12,
23,467341,BTC.TOP,2900,999116,999116,3996464,0.00085043,12.5 + 3.39870056 BTC,2017/05/20 21:06,
24,467340,BTCC,1162,998056,998056,3992224,0.00060743,12.5 + 2.42501149 BTC,2017/05/20 20:44,SW
25,467339,ViaBTC,962,999058,999058,3996232,0.00049134,12.5 + 1.96351166 BTC,2017/05/20 20:43,
26,467338,BTC.com,275,998239,998239,3992956,0.00062186,12.5 + 2.48304296 BTC,2017/05/20 20:41,
27,467337,F2Pool,1798,999898,999898,3999592,0.00076465,12.5 + 3.05830267 BTC,2017/05/20 20:39,SW
28,467336,AntPool,1958,998069,998069,3992276,0.00077129,12.5 + 3.07920930 BTC,2017/05/20 20:29,
29,467335,BW.COM,2548,998180,998180,3992720,0.00075430,12.5 + 3.01170158 BTC,2017/05/20 20:17,
30,467334,SlushPool,1790,998042,998042,3992168,0.00059323,12.5 + 2.36826348 BTC,2017/05/20 20:00,
31,467333,BTCC,2670,998259,998259,3993036,0.00073348,12.5 + 2.92881669 BTC,2017/05/20 19:59,SW
32,467332,BitClub,3090,998198,998198,3992792,0.00090121,12.5 + 3.59835208 BTC,2017/05/20 19:48,V 4
33,467331,BTC.TOP,1550,999098,999098,3996392,0.00037889,12.5 + 1.51418145 BTC,2017/05/20 19:24,
34,467330,F2Pool,1853,999942,999942,3999768,0.00060260,12.5 + 2.41027606 BTC,2017/05/20 19:24,SW
35,467329,SlushPool,2902,998154,998154,3992616,0.00070316,12.5 + 2.80744597 BTC,2017/05/20 19:20,
36,467328,BTC.com,2858,998256,998256,3993024,0.00095488,12.5 + 3.81286082 BTC,2017/05/20 19:12,
37,467327,Bixin,1974,998110,998110,3992440,0.00047295,12.5 + 1.88822676 BTC,2017/05/20 18:45,
38,467326,BATPOOL,2172,998153,998153,3992612,0.00077764,12.5 + 3.10480171 BTC,2017/05/20 18:45,
